headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
finch,noun,B2,chugurchuq,зяблик,A small bird with a strong beak that mostly eats seeds.,fɪnt͡ʃ,21712,animals,A small colorful finch landed on the branch near my window.,Derazam yonidagi shoxga kichkina rang-barang chugurchuq qo‘ndi.,songbird,
regiment,noun,C1,polk,полк,A large group of soldiers that is part of an army.,ˈɹɛd͡ʒɪmənt,21714,ielts,The entire regiment marched across the field during the morning ceremony.,Butun polk ertalabki marosim vaqtida maydon bo‘ylab saf tortib o‘tdi.,battalion,
kin,noun,B2,qarindosh urug‘,родственники,A person's family or blood relatives.,kɪn,21716,people-family,He gathered all his kin for a large family celebration yesterday.,U kecha katta oilaviy bayram uchun barcha qarindoshlarini yig‘di.,relatives family,
frighten,verb,A2,qo‘rqitmoq vahimaga solmoq,пугать,To make someone feel suddenly scared or nervous.,ˈfɹaɪ.tən,21718,feelings,The loud noise of the thunder began to frighten the children.,Momaqaldiroqning baland ovozi bolalarni qo‘rqita boshladi.,scare terrify,reassure
spaghetti,noun,A1,spagetti,спагетти,A type of long and thin pasta made from flour and water.,spəˈɡɛti,21720,food-drink,Her mother was cooking spaghetti for dinner in the kitchen.,Onasi kechki ovqat uchun spagetti pishirayotgan edi.,,
snarling,adjective,B2,vovullagan vajohatli,рычащий,"Making a loud, rough sound with teeth showing in an angry way.",ˈsnɑːlɪŋ,21722,animals,The snarling dog scared me away without ever opening its mouth.,"Vovullagan it meni qo‘rqitib, yaqinlashtirmadi.",growling,
chili,noun,A2,achchiq qalampir,чили,"A small, hot-tasting red or green pepper used to add flavor to food.",ˈt͡ʃɪli,21724,food-drink,I added a little bit of fresh chili to my spicy soup.,Sho‘rvamga ozgina yangi achchiq qalampir qo‘shdim.,chili-pepper,
abducted,verb,C1,o‘g‘irlangan,похищенный,"Taken away by force, usually to be held as a prisoner.",æbˈdʌktɪd,21728,ielts,The famous scientist was abducted while walking home late at night.,Mashhur olim kechasi uyiga qaytayotganida o‘g‘irlab ketildi.,kidnapped,
panicked,adjective,B1,vahimaga tushgan sarosimaga tushgan,запаниковавший,Feeling suddenly very afraid and unable to think clearly.,ˈpænɪkt,21730,feelings,She felt panicked when she realized she had lost her passport.,"Pasportini yo‘qotib qo‘yganini bilib, vahimaga tushdi.",frightened,calm
shallow,adjective,B1,sayoz chuqurmas,мелкий,Having only a small distance from the top to the bottom.,ˈʃæləʊ,21732,describing,The water in this part of the lake is quite shallow indeed.,Ko‘lning bu qismidagi suv ancha sayoz ekan.,superficial,deep
feather,noun,B1,pat,перо,"One of the soft, light parts that cover a bird's body.",ˈfɛð.ə,21734,animals,I found a beautiful blue bird feather lying on the garden path.,Bog‘ yo‘lagida yotgan chiroyli ko‘k qush patini topib oldim.,,
untie,verb,B1,yechmoq bo‘shatmoq,развязывать,To open a knot or loosen something that is tied with a string.,ʌnˈtaɪ,21736,actions,Can you help me untie these tight shoelaces before we go out?,Ko‘chaga chiqishdan oldin bu mahkam bog‘langan bog‘ichlarni yechishga yordamlashib yuborasizmi?,loosen unfasten,tie
stalking,noun,C1,ta‘qib qilish,сталкинг,The illegal act of following or watching a person in a threatening way.,ˈstɔːkɪŋ,21738,ielts,Stalking is a serious crime that causes victims to feel constant fear.,Ta‘qib qilish – qurbonlarda doimiy qo‘rquv hissini uyg‘otadigan jiddiy jinoyatdir.,harassment,
phony,adjective,C1,qalbaki soxta,фальшивый,"Not real or honest, but made to appear as if it is true.",ˈfoʊni,21740,describing,He gave me a phony excuse for why he was late today.,U kechikkaniga soxta bahona aytdi.,fake artificial,genuine
whack,verb,B2,urmoq shalop etkazmoq,ударять,To hit something hard and with a loud sound.,ˈwæk,21742,actions,The player had to whack the ball hard to score a goal.,O'yinchi gol urish uchun to'pni qattiq tepishi kerak edi.,strike hit,
sniper,noun,C1,mergan,снайпер,A person who shoots at people from a hidden position far away.,ˈsnaɪ.pɚ,21744,ielts,The soldiers were warned about a hidden sniper in the area.,Askarlarni hududdagi yashiringan mergan haqida ogohlantirishdi.,sharpshooter marksman,
twilight,noun,B2,shom qorong'usi shom,сумерки,The time of day just after the sun has gone down.,ˈtwaɪˌlaɪt,21746,time,We enjoyed taking a long walk during the quiet summer twilight.,Biz yozgi sokin shom qorong'usida uzoq sayr qilishdan zavqlandik.,dusk evening,dawn
godfather,noun,B2,cho'qintirgan ota,крёстный отец,A man who promises to help raise a child during their religious initiation.,ˈɡɑdfɑðɚ,21748,people-family,My godfather gave me a nice gift on my birthday every year.,Cho'qintirgan otam har yili tug'ilgan kunimda menga chiroyli sovg'a berardi.,,
robe,noun,B1,xalat,халат,"A long, loose piece of clothing worn for comfort or official ceremonies.",ɹəʊb,21750,clothes,She put on her warm robe after coming out of the shower.,"U dushdan chiqqach, issiq xalatini kiyib oldi.",gown,
waist,noun,A2,bel,талия,The part of the body between the hips and the stomach.,weɪst,21752,body-health,She wore a black belt around her slim waist to look stylish.,U zamonaviy ko'rinish uchun ingichka beliga qora kamar taqib oldi.,,
disappointment,noun,B1,hafsalasizlik ko'ngilsizlik,разочарование,A feeling of sadness because something did not happen as you expected.,dɪsəˈpɔɪntmənt,21754,feelings,"To my great disappointment, the concert was cancelled at the last minute.","Hafsalalarim pir bo'lib, konsert oxirgi daqiqada bekor qilindi.",letdown,satisfaction
curry,noun,B1,karri,карри,A spicy South Asian dish served with rice or bread.,ˈkʌ.ɹi,21756,food-drink,We often go to the local Indian restaurant to eat spicy curry.,Biz ko'pincha achchiq karri yeyish uchun mahalliy hind restoraniga boramiz.,,
ominous,adjective,C1,yomonlikdan darak beruvchi xavfli,зловещий,Suggesting that something bad is likely to happen in the future.,ˈɒmɪnəs,21758,ielts,There was an ominous silence before the storm began to hit hard.,Bo'ron boshlanishidan oldin g'alati va xavfli sukunat hukm surdi.,threatening foreboding,promising
sunlight,noun,A2,quyosh nuri,сонечный свет,The light that comes from the sun during the day.,ˈsʌnˌlaɪt,21760,nature,The bedroom was filled with warm sunlight throughout the entire morning.,Yotoqxona ertalabdan kechgacha iliq quyosh nuri bilan to'lib turardi.,daylight,
casualties,noun,B2,qurbonlar talofatlar,потери,People who are killed or injured in an accident or a war.,ˈkæʒjuəltiz,21762,ielts,The government reported that there were no casualties after the big earthquake.,Hukumat kuchli zilziladan so'ng qurbonlar bo'lmaganini xabar qildi.,victims,
shin,noun,B2,boldir,голень,The front part of your leg between your knee and your ankle.,ʃɪn,21764,body-health,Soccer players wear pads to protect their shins from getting hurt.,Futbolchilar boldirlarini shikastlanishdan himoya qilish uchun maxsus qalqon taqishadi.,tibia,
urine,noun,B2,siydik,моча,The yellow liquid waste that is produced by the kidneys and leaves the body.,ˈjʊəɹɪn,21766,body-health,The doctor asked the patient to provide a sample of their urine.,Shifokor bemordan tahlil uchun siydik namunasini olib kelishni so‘radi.,,
foreman,noun,B2,brigadir usta,бригадир,A person who is in charge of a group of workers at a site.,ˈfɔː(ɹ).mən,21768,work,The foreman gave instructions to the team before starting the building work.,Qurilish ishlari boshlanishidan oldin brigadir jamoaga kerakli ko‘rsatmalarni berdi.,supervisor,
probation,noun,C1,sinov muddati,испытательный срок,A period of time during which a person is being tested for a new job.,ˌpɹə(ʊ)ˈbeɪʃən,21770,ielts,I will be on probation for three months before becoming a permanent employee.,Doimiy xodim bo‘lishimdan oldin uch oy davomida sinov muddatida bo‘laman.,trial,
pinch,verb,B1,chimchilab olish qisib qo‘ymoq,ущипнуть,To press a small amount of someone's skin tightly between your thumb and finger.,pɪnt͡ʃ,21772,actions,My little brother loves to pinch me when I am not looking.,Ukajonim qaramay qolganimda meni chimchilab olishni yaxshi ko‘radi.,squeeze,
chatting,verb,A2,suhbatlashish gurunglashish,болтовня,Talking in a friendly and informal way with someone about daily things.,ˈt͡ʃætɪŋ,21774,actions,The two friends spent the whole afternoon chatting about their summer plans.,Ikki do‘st butun tushdan keyin yozgi rejalari haqida suhbatlashib o‘tirdi.,talking conversing,
bandit,noun,B2,qaroqchi bosqinchi,бандит,"A person who robs others, usually as part of a group in a lawless area.",ˈbændɪt,21776,people-family,The mountain road was dangerous because of the local band of bandits.,Tog' yo'li mahalliy qaroqchilar guruhi tufayli juda xavfli edi.,robber outlaw,
destined,adjective,C1,taqdir qilingan mo'ljallangan,предназначенный,Certain to happen or to end in a particular way because of fate.,ˈdɛstɪnd,21778,ielts,She always felt that she was destined for a great acting career.,U o'zini buyuk aktrisalik martabasi uchun yaratilgan deb hisoblar edi.,fated predetermined,
limo,noun,B2,limuzin,лимузин,"A very long and expensive car, often with a driver.",ˈlɪ.məʊ,21780,travel,The famous singer arrived at the hotel in a long black limo.,Mashhur qo'shiqchi mehmonxonaga uzun qora limuzinda yetib keldi.,limousine,
utterly,adverb,C1,butunlay mutlaqo,совершенно,Completely or entirely to the maximum degree.,ˈʌtəli,21782,ielts,"When I realized I lost my passport, I felt utterly hopeless.","Pasportimni yo'qotganimni anglaganimda, o'zimni mutlaqo ojiz his qildim.",completely absolutely,
ironic,adjective,B2,kinoyali istehzoli,ироничный,Happening in a way that is the opposite of what you expected to happen.,aɪˈɹɒn.ɪk,21786,ielts,It is ironic that the firefighter's house burned down last night.,O‘t o‘chiruvchining uyi yonib ketgani juda g‘alati va kutilmagan holat.,sarcastic satirical,sincere
popping,noun,B1,paqirash tarsillash,хлопанье,"The short, sharp sound made when something bursts or snaps open.",ˈpɒpɪŋ,21788,actions,I heard the popping of balloons during the birthday party celebration.,Tug‘ilgan kun bayramida sharlarning tarsillagan ovozini eshitdim.,cracking snapping,
farther,adverb,A2,uzoqroq yiroqroq,дальше,At a greater distance in physical space.,ˈfɑːðə,21790,travel,We decided to drive a little farther to reach the lake.,Ko‘lga yetib olish uchun yana biroz uzoqroq haydashga qaror qildik.,further,nearer
skipper,noun,B2,kapitan sardor,шкипер,The person who is in charge of a ship or a sports team.,ˈskɪp.ə,21792,work,The team skipper led his players onto the field with confidence.,Jamoa sardori o‘z o‘yinchilarini maydonga ishonch bilan boshlab chiqdi.,captain leader,
flattered,adjective,B1,mamnun bo‘lgan ko‘ngli ko‘tarilgan,польщённый,Feeling very pleased and proud because someone said something kind about you.,ˈflæt.əd,21794,feelings,I was flattered by your kind words about my new project.,Yangi loyiham haqidagi iliq so‘zlaringiz meni juda mamnun qildi.,honored pleased,
coconut,noun,A2,kokos,кокос,A large round fruit with a hard brown shell and white flesh inside.,ˈkəʊ.kə.nʌt,21796,food-drink,We drank fresh coconut water while sitting on the sunny beach.,"Quyoshli sohil bo‘yida o‘tirib, yangi kokos suvidan ichdik.",,
hooray,interjection,A1,ura,ура,A word shouted to express great joy or victory.,həˈɹeɪ,21798,feelings,Hooray! We have finally finished all of our difficult exams today.,Ura! Biz nihoyat bugun barcha qiyin imtihonlarimizni topshirib bo‘ldik.,hurrah,
blessings,noun,B2,barakalar ne'matlar,благословения,Good things that happen to you and make your life better.,ˈblɛs.ɪŋz,21800,ielts,We should always be thankful for the many blessings in our lives.,Hayotimizdagi ko‘plab ne‘matlar uchun har doim shukr qilishimiz kerak.,benefits,
meaningless,adjective,B2,ma'nosiz befoyda,бессмысленный,Having no purpose or importance; not having any clear meaning.,ˈmiːnɪŋləs,21802,ielts,It is meaningless to argue about things that cannot be changed.,Hech narsani o'zgartirib bo'lmaydigan vaziyatda bahslashishning foydasi yo'q.,nonsensical senseless,meaningful
fade,verb,B2,so'nish xiralashish,увядать,"To slowly become less bright, loud, or strong until disappearing.",feɪd,21804,nature,The colors of the old photograph began to fade over time.,Eski suratning ranglari vaqt o'tishi bilan xiralashib ketdi.,dim wither,brighten
wretched,adjective,C1,baxtsiz sho'rlik,жалкий,"Feeling very unhappy, sick, or having an extremely poor quality of life.",ˈɹɛt͡ʃɪd,21806,feelings,"After the disaster, thousands of people lived in wretched conditions.",Falokatdan so'ng minglab odamlar juda og'ir sharoitda yashashdi.,miserable unhappy,happy
disappearance,noun,B2,yo'qolish g'oyib bo'lish,исчезновение,The process of someone or something becoming impossible to see or find.,dɪsəˈpɪəɹəns,21808,ielts,Wireless technology led to the disappearance of cords on old telephone handsets.,Simsiz texnologiyalar eski telefonlarning simlari yo'qolib ketishiga sabab bo'ldi.,vanishing,appearance
supermarket,noun,A1,supermarket do'kon,супермаркет,A large shop where you pick your own food and household goods to buy.,ˌsupɚˈmɑɹkət,21810,food-drink,I went to the local supermarket to buy some fresh food today.,Men bugun yangi mahsulotlar xarid qilish uchun mahalliy supermarketga bordim.,store,
pier,noun,B2,pristan prichal,пристань,A long platform built from the shore over water for ships or walking.,pɪə,21812,travel,Many people enjoy walking along the wooden pier during the summer evenings.,Ko'plab odamlar yozgi oqshomlarda yog'och pristandan yurishni yaxshi ko'rishadi.,jetty dock,
betrayal,noun,C1,xiyonat sotqinlik,предательство,The act of being disloyal to someone who trusts you.,bɪˈtɹeɪəl,21814,ielts,His betrayal of his best friend left everyone feeling very shocked and sad.,Uning o'z yaqin do'stiga qilgan xiyonati barchani hayratda qoldirdi va xafa qildi.,treachery,loyalty
keeper,noun,B1,saqlovchi qo'riqchi,хранитель,A person who looks after something or someone and keeps them safe.,ˈkiːpə,21816,actions,The lighthouse keeper ensured the light stayed on throughout the dark night.,Mayoq qo'riqchisi tun davomida chiroq o'chmasligini nazorat qilib turdi.,guardian custodian,
restless,adjective,B2,tinchsiz bezovta,беспокойный,Unable to stay still or quiet because of worry or boredom.,ˈɹɛstlɪs,21818,feelings,The restless child could not sit still in the classroom today.,Tinchsiz bola bugun sinfxonada jim o‘tira olmadi.,fidgety uneasy,calm
marvellous,adjective,B2,ajoyib ajoyibotli,изумительный,"Extremely good, pleasant, or causing great surprise and admiration.",ˈmɑːvələs,21820,describing,We had a marvellous time at the beautiful beach last summer.,O‘tgan yozda go‘zal sohilda ajoyib vaqt o‘tkazdik.,wonderful fantastic,dreadful
grudge,noun,C1,gina adovat,неприязнь,A feeling of deep anger or dislike towards someone for a past action.,ɡɹʌd͡ʒ,21822,ielts,It is not healthy to hold a grudge against your old friends.,Eski do‘stlaringizga nisbatan gina saqlash sog‘liq uchun foydali emas.,resentment bitterness,
submarine,noun,B1,suvosti kemasi,субмарина,A ship designed to operate completely underwater for long periods.,sʌb.məˈɹiːn,21824,travel,The navy submarine remained underwater during the entire training mission.,Harbiy dengiz floti suvosti kemasi o‘quv mashg‘uloti davomida suv ostida qoldi.,sub U-boat,surface ship
pawn,noun,B2,pishka,пешка,The smallest and least valuable chess piece that moves forward only.,ˈpɔːn,21826,actions,He lost his pawn early in the game to his opponent.,U o‘yin boshida raqibiga o‘z pishkasini boy berdi.,,
joker,noun,B1,hazilkash masxaraboz,шутник,A person who often tells jokes or tries to make people laugh.,ˈd͡ʒəʊkə,21828,people-family,He is a real joker and always makes us laugh at school.,U juda hazilkash yigit va maktabda bizni doim kuldiradi.,comedian clown,
whoops,interjection,A2,voy voy-bo,ой,A word used when you have made a small or clumsy mistake.,wʊps,21830,feelings,"Whoops, I accidentally dropped my glass of water on the floor.","Voy, bilmay suv stakanimni yerga tushirib yubordim.",oops,
porch,noun,B1,ayvon ayvona,крыльцо,A covered area just outside the front door of a house.,pɔːtʃ,21832,home,They sat on the porch and watched the rain fall outside.,"Ular ayvonda o‘tirib, yomg‘ir yog‘ayotganini tomosha qilishdi.",veranda,
boil,verb,A2,qaynatmoq,кипятить,To heat a liquid until it starts to bubble and turn into steam.,bɔɪ(ə)l,21834,food-drink,You need to boil some water to make a cup of tea.,Choy damlash uchun bir oz suv qaynatishingiz kerak.,cook heat,freeze
kneel,verb,B1,tizzalab o'tirmoq tiz cho'kmoq,стоять на коленях,To go down into a position where your knees are touching the floor.,niːl,21836,actions,You have to kneel down to look under the low bed.,Past karavot tagini ko'rish uchun tizzalab o'tirishingiz kerak.,,stand
clumsy,adjective,B1,beqaror eptishmas,неуклюжий,Moving or acting in a way that is not careful and often drops things.,ˈklʌmzi,21838,describing,He is very clumsy and often drops dishes in the kitchen.,"U juda eptishmas, oshxonada idishlarni tez-tez tushirib yuboradi.",awkward uncoordinated,graceful
ammunition,noun,C1,o'q-dori,боеприпасы,Things like bullets or shells that are fired from weapons in a war.,ˌæmjuˈnɪʃən,21840,ielts,The soldiers ran out of ammunition during the long battle.,Uzoq davom etgan jangda askarlarning o'q-dorisi tugab qoldi.,ammo,
sushi,noun,A2,sushi,суши,A Japanese food made of small balls of rice with fish or vegetables.,ˈsuːʃi,21842,food-drink,He went to a Japanese restaurant and ordered sushi and noodles.,"U yapon restoraniga borib, sushi va lag'mon buyurtma qildi.",,
chandler,noun,C2,ta'minotchi,поставщик,"A dealer who supplies specialized equipment or provisions, often for ships.",ˈt͡ʃændlɚ,21844,work,The ship chandler delivered fresh supplies before the vessel left the port.,Kema portdan chiqib ketishidan oldin ta'minotchi yangi mahsulotlarni yetkazib berdi.,supplier,
brady,verb,C2,yurak urishi sekinlashmoq,замедлять сердечный ритм,To experience an abnormally slow heartbeat of under sixty beats per minute.,ˈbreɪdi,21846,body-health,The patient began to brady during the intense monitoring of his heart.,Yurak monitoringi davomida bemorning yurak urishi sekinlashib qoldi.,,
greed,noun,B2,ochko'zlik tamagirlik,жадность,An excessive and selfish desire for more money or possessions than you need.,ɡɹiːd,21848,feelings,His uncontrollable greed led him to make many dishonest business decisions.,Uning nazorat qilib bo'lmaydigan ochko'zligi ko'plab nohalol biznes qarorlariga olib keldi.,avarice covetousness,generosity
unlucky,adjective,A2,omadsiz baxtsiz,неудачливый,Having bad luck or experiencing unpleasant things that are not your fault.,ʌnˈlʌki,21850,describing,I was very unlucky to lose my passport on the first day.,Pasportimni birinchi kuniyoq yo'qotib qo'yganim juda omadsiz holat bo'ldi.,unfortunate,lucky
hike,noun,B1,piyoda sayohat,поход,"A long walk in the countryside, usually taken for pleasure or exercise.",haɪk,21852,travel,We went on a long hike through the mountains last weekend.,O'tgan dam olish kunlari tog'larda uzoq piyoda sayohat qildik.,trek walk,
dagger,noun,C1,xanjar,кинжал,"A short, sharp knife used as a weapon for stabbing.",ˈdæɡəː,21854,actions,The historical exhibit featured an ancient dagger with an ornate gold handle.,Tarixiy ko'rgazmada oltin dasta bilan bezatilgan qadimiy xanjar namoyish etildi.,dirk knife,
chow,noun,C1,ovqat yegulik,еда,An informal way to refer to food or a meal.,t͡ʃaʊ,21856,food-drink,We stopped at a small diner to get some hot chow.,Biz issiq ovqatlanib olish uchun kichik kafeda to'xtadik.,food meal,
handwriting,noun,A2,xat xati yozuv,почерк,The particular way a person forms letters when writing by hand.,ˈhændɹaɪtɪŋ,21858,school,It is difficult to read his handwriting because he writes so quickly.,U juda tez yozgani uchun xatini o'qish qiyin.,script,
mock,verb,B2,masxara qilmoq kamsitmoq,насмехаться,To laugh at someone or make fun of them in an unkind way.,mɒk,21860,actions,It is not polite to mock people who are different from you.,O‘zingdan farqli odamlarni masxara qilish odobdan emas.,ridicule taunt,respect
shelly,adjective,C1,chiganoqli,ракушечный,Covered with or consisting of many shells from sea creatures.,ˈʃɛli,21862,nature,We spent the afternoon walking along the beautiful shelly beach.,Biz tushdan keyin chiganoqqa to‘la go‘zal sohil bo‘ylab sayr qildik.,,
clap,verb,A2,qarsak chalmoq,хлопать,To hit your hands together many times to show you liked a performance.,klæp,21864,actions,The audience started to clap loudly after the singer finished the song.,"Xonanda qo‘shiqni tugatgach, tomoshabinlar qarsak chalishni boshlashdi.",applaud,
mustache,noun,B1,mo‘ylov,усы,Hair that grows on a man's upper lip.,mʌˈstɑːʃ,21866,body-health,He decided to grow a thick mustache for the winter season.,U qish fasli uchun qalin mo‘ylov o‘stirishga qaror qildi.,,
offence,noun,B2,huquqbuzarlik jinoyat,правонарушение,An illegal act that is against the law.,əˈfɛns,21868,ielts,Driving without a valid license is a serious traffic offence.,Hujjatlarsiz haydash jiddiy yo‘l harakati qoidabuzarligi hisoblanadi.,crime violation,
sultan,noun,B2,sulton,султан,A king or ruler in some Muslim countries.,ˈsʌltən,21870,ielts,The sultan built a magnificent palace in the center of the city.,Sulton shaharning markazida muhtasham saroy qurdirgan.,ruler monarch,
fortress,noun,B2,qal’a qo‘rg‘on,крепость,"A large, strong building or place used for protection against an enemy.",ˈfoɹ.tɹɪs,21872,places,"The old fortress stood on the hill, overlooking the entire valley.","Qadimiy qal’a tepalikda joylashib, butun vodiyga nazar solib turardi.",fort stronghold,
café,noun,A1,kafe choyxona,кафе,"A small shop where you can buy coffee, drinks, and light meals to eat there.",ˌkæˈfeɪ,21874,food-drink,We met at a local café to chat over a cup of coffee.,Kofe ustida suhbatlashish uchun mahalliy kafeda uchrashdik.,coffeehouse,
peel,verb,A2,artmoq po‘stini archmoq,чистить,"To remove the outer skin or covering from a fruit, vegetable, or other thing.",piːl,21876,food-drink,I helped my mother peel some fresh oranges for the fruit salad.,Onamga mevali salat uchun yangi apelsinlarni archishga yordam berdim.,skin pare,
petrol,noun,A2,benzin,бензин,A liquid made from oil that is used to provide power for car engines.,ˈpɛt.ɹəl,21878,travel,We stopped at the gas station to fill up with more petrol.,Mashinaga benzin quyish uchun zapravkada to‘xtadik.,gas fuel,
warp,verb,C1,qiyshaymoq qiyshaytirmoq,деформироваться,"To become bent or twisted out of shape, often because of heat or moisture.",wɔːp,21880,ielts,The wooden door began to warp after the heavy rain and humidity.,Kuchli yomg‘ir va namlikdan keyin yog‘och eshik qiyshayib qoldi.,distort twist,straighten
muttering,noun,B2,g‘o‘ldirash pichirlash,бормотание,"Quiet, unclear speech usually showing that someone is unhappy or complaining about something.",ˈmʌt.ər.ɪŋ,21882,feelings,I could hear the angry muttering of the students in the back row.,Orqa qatordagi talabalarning jahldor g‘o‘ldirashlarini eshita oldim.,murmuring grumbling,
shook,verb,A1,silkitdi qimirlatdi,тряс,Past tense of shake; to move something quickly up and down or side to side.,ʃʊk,21884,actions,He shook the bottle well before pouring the juice into the glass.,Sharbatni stakanga quyishdan oldin u idishni yaxshilab silkitdi.,trembled vibrated,
swine,noun,C1,cho'chqa,свинья,"A farm animal that produces pork, often used as a dirty or insulting word.",swaɪn,21886,animals,The farmer decided to raise swine to sell at the local market.,Fermer mahalliy bozorda sotish uchun cho'chqa boqishga qaror qildi.,pig hog,
jingle,noun,B2,qo'shiqcha reklamalik taron,рекламная песенка,A short and catchy song used in commercials to help people remember a product.,ˈd͡ʒɪŋɡl̩,21888,ielts,That catchy jingle has been stuck in my head all day today.,O'sha yopishqoq taronani butun kun davomida kalla-u xayolimdan chiqara olmadim.,melody tune,
lordship,noun,C2,janob hazratlari,милорд,A formal title used when speaking to a high-ranking man such as a judge.,ˈlɔːd.ʃɪp,21890,ielts,May I address your lordship regarding the new evidence in this court case?,Sud ishi bo'yicha yangi dalillar yuzasidan janob sudya bilan gaplashsam maylimi?,title rank,
peach,noun,A2,shaftoli,персик,"A soft, round, sweet fruit with yellow-orange skin and a large stone inside.",ˈpiːt͡ʃ,21892,food-drink,I love eating a ripe peach on a hot summer afternoon.,Yozning issiq tushida pishgan shaftoli yeyishni juda yaxshi ko'raman.,,
alongside,preposition,B2,yonma-yon yonida,рядом с,Close to the side of something or someone.,əˌlɒŋˈsaɪd,21894,ielts,The new hospital was built alongside the existing medical center.,Yangi kasalxona mavjud tibbiyot markazi yonida qurildi.,beside next to,
nerd,noun,B2,aqlli odam kompyuter ishqibozi,ботаник,A person who is very interested in computers or technical topics.,nɜːd,21896,people-family,He is a computer nerd who spends all his time coding.,U bor vaqtini dasturlashga sarflaydigan kompyuter ishqibozi.,geek,
crook,verb,C1,bukmoq egmoq,сгибать,To bend your finger or arm into a curved shape.,kɹʊk,21898,actions,He had to crook his finger to hook it around the ring.,U halqani ilib olish uchun barmog'ini bukib qo'ydi.,bend curve,straighten
mack,noun,C2,yomg'irpo'sh plash,плащ,A light coat that protects the wearer from rain.,mæk,21900,clothes,I put on my mack before walking out into the heavy rain.,Kuchli yomg'irda ko'chaga chiqishdan oldin yomg'irpo'shimni kiydim.,raincoat,
grasp,verb,B2,anglamoq tushunmoq,понимать,To understand a complicated idea or concept clearly.,ɡɹɑːsp,21902,ielts,I find it difficult to grasp the rules of this new game.,Ushbu yangi o'yin qoidalarini tushunish menga qiyin bo'lyapti.,understand comprehend,
humiliating,adjective,B2,xalqni sharmanda qiladigan kamsituvchi,унизительный,"Making someone feel ashamed, embarrassed, or less important.",hjuːˈmɪliˌeɪtɪŋ,21904,feelings,It was a humiliating experience to fail the test in front of everyone.,Hamma oldida imtihondan yiqilish juda sharmandali holat edi.,shaming degrading,dignifying
quarrel,noun,B2,janjal tortishuv,ссора,An angry argument or disagreement between people.,ˈkwɒɹ(ə)l,21906,ielts,They had a minor quarrel about who should wash the dishes.,Idishlarni kim yuvishi kerakligi haqida ular biroz tortishib qolishdi.,argument dispute,agreement
lively,adjective,B1,jonli faol,оживленный,"Full of energy, excitement, or activity.",ˈlaɪv.li,21908,describing,The party was very lively with music and dancing all night.,Kechasi bilan musiqa va raqslar bilan bazm juda jonli o'tdi.,energetic active,dull
fury,noun,C1,g'azab shiddat,ярость,"A state of feeling or acting with very strong, uncontrolled anger.",ˈfjʊə.ɹi,21910,feelings,The storm hit the coast with the full fury of the ocean.,To'fon qirg'oqqa okeanning butun shiddati bilan yopirildi.,rage wrath,calm
policemen,noun,A2,politsiyachilar militsiyachilar,полицейские,Men who are members of the police force.,pəˈliːsmən,21912,people-family,The two policemen walked down the street to check the shops.,Ikki politsiyachi do'konlarni tekshirish uchun ko'cha bo'ylab yurib ketdi.,officers cops,
sensei,noun,B2,ustoz murabbiy,сэнсэй,"A teacher or master of a martial art, especially in Japanese styles.",ˈsɛnseɪ,21914,people-family,The sensei taught his students how to focus during the fight.,Ustoz o'z shogirdlariga jang paytida qanday diqqatni jamlashni o'rgatdi.,master mentor,
primitive,adjective,C1,ibtidoiy sodda,примитивный,Belonging to an early stage of human history or very simple and basic.,ˈpɹɪmɪtɪv,21916,ielts,The tribe lived in a primitive hut made of mud and wood.,Qabila loy va yog'ochdan yasalgan ibtidoiy kulbada yashardi.,simple ancient,advanced
reign,noun,C1,hukmronlik davr,правление,The period of time during which a king or queen rules a country.,ɹeɪn,21918,ielts,Many changes occurred during the queen's long reign over the country.,Qirolichaning mamlakatdagi uzoq hukmronlik davrida ko'plab o'zgarishlar yuz berdi.,rule sovereignty,
stash,verb,B2,yashirib qo'ymoq berkimoq,прятать,To store or hide something in a safe place for future use.,stæʃ,21920,actions,She decided to stash her extra cash inside a hollow book.,U ortiqcha pulini kovak kitob ichiga yashirib qo'yishga qaror qildi.,hide store,
peculiar,adjective,B2,g'alati noodatiy,необычный,"Something that is strange, odd, or not what you usually expect.",pɪˈkjuː.li.ə,21922,describing,The sky had a peculiar appearance just before the heavy rain started.,Katta yomg'ir boshlanishidan oldin osmon juda g'alati tusga kirdi.,odd strange,common
foreigners,noun,A2,chet elliklar,иностранцы,People who come from a country that is not your own.,ˈfɒɹ.ɪ.nəz,21924,people-family,Many foreigners visit our city to see the historical ancient monuments.,Ko'plab chet elliklar qadimiy yodgorliklarni ko'rish uchun shahrimizga tashrif buyurishadi.,,
fuse,verb,C1,eritib birlashtirmoq qo'shmoq,плавить,To join two or more things together by melting them.,fjuːz,21926,actions,The heat was high enough to fuse the different metal pieces together.,Issiqlik turli metall parchalarini eritib birlashtirish uchun yetarli edi.,melt blend,
freezer,noun,A1,muzlatgich,морозильник,A machine used to store food at very cold temperatures to keep it frozen.,fɹiːzə,21928,home,Please put the bag of frozen peas into the freezer right away.,"Iltimos, muzlatilgan no'xat solingan xaltani tezroq muzlatgichga qo'yib qo'y.",,
