headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
peripheral,adjective,C1,ikkilamchi ikkinchi darajali,второстепенный,Not relating to the main or most important part of something.,pəˈɹɪf(ə)ɹ(ə)l,18784,ielts,The committee focused on core issues rather than peripheral concerns about minor details.,"Qo'mita kichik tafsilotlar kabi ikkilamchi masalalarga emas, balki asosiy muammolarga diqqat qaratdi.",marginal minor,central
bless,verb,B2,baraka bermoq muborak qilmoq,благословить,To ask for God's protection or favor for someone or something.,blɛs,18786,actions,The elderly man would always bless his grandchildren before they traveled away.,Keksaygan bobo nabiralari yo'lga chiqishidan oldin ularga doim oq fotiha berardi.,sanctify,
negotiation,noun,B2,muzokara kelishuv,переговоры,Formal discussions between people who are trying to reach an agreement.,nɪˌɡəʊ.ʃiˈeɪ.ʃən,18788,ielts,Both sides agreed to return to the table for further negotiation today.,Ikki tomon bugun yana muzokaralar stoliga qaytishga kelishib olishdi.,bargaining discussion,
crest,noun,C1,choqqi qirra,вершина,"The highest part of a hill, mountain, or a wave.",kɹɛst,18790,nature,They finally reached the crest of the hill after a long climb.,Uzoq koʻtarilishdan soʻng nihoyat tepalikning choqqisiga yetib kelishdi.,summit peak,base
triumph,noun,B2,zafar gʻalaba,триумф,A great victory or achievement after a difficult struggle.,ˈtɹaɪ.ʌmf,18792,ielts,Winning the championship was a true triumph for the young team.,Chempionlikni qoʻlga kiritish yosh jamoa uchun chinakam zafar boʻldi.,victory success,defeat
confidentiality,noun,C1,maxfiylik,конфиденциальность,The state of keeping information private and secret from others.,ˌkɒnfɪˈdenʃiˌæləti,18794,work,The doctor is required to maintain the confidentiality of patient records.,Shifokor bemorlarning tibbiy maʼlumotlari maxfiyligini saqlashi shart.,secrecy privacy,
electoral,adjective,C1,saylovga oid,избирательный,Relating to the process of choosing people by voting.,ɪˈlɛk.tə.ɹəl,18796,ielts,The government is planning to change the current electoral system soon.,Hukumat yaqin orada amaldagi saylov tizimini oʻzgartirishni rejalashtirmoqda.,,
changelog,noun,C1,oʻzgarishlar jurnali,журнал изменений,A document listing all the changes made to a software project.,ˈtʃeɪndʒˌlɒɡ,18798,work,You can check the changelog to see what was updated today.,Bugun nimalar yangilangani bilan tanishish uchun oʻzgarishlar jurnalini koʻring.,,
welding,noun,B2,payvandlash,сварка,The process of joining two pieces of metal by heating them.,ˈwɛldɪŋ,18800,work,He learned the art of welding to repair the farm equipment.,U fermadagi texnikalarni tuzatish uchun payvandlash sanʼatini oʻrgandi.,,
deferred,adjective,C1,kechiktirilgan,отложенный,Happening at a later time than originally planned.,dɪˈfɜːd,18802,ielts,The company offered a deferred payment plan for all its customers.,Kompaniya barcha mijozlariga toʻlovni kechiktirish rejasini taklif qildi.,delayed postponed,immediate
alternatively,adverb,B2,yoki boʻlmasa,альтернативно,Used to suggest another option or possibility.,ɒlˈtɜː(ɹ).nə.tɪv.li,18804,ielts,"You can take the bus; alternatively, we can walk there together.","Avtobusda ketishingiz mumkin, yoki boʻlmasa piyoda birga boramiz.",otherwise instead,
heel,noun,B1,tovon,пятка,The back part of the human foot below the ankle.,hiːl,18806,body-health,I have a painful blister on my left heel from walking.,Ko‘p yurganimdan chap tovonimda qadoq paydo bo‘lib qoldi.,,
alloy,noun,C1,qotishma,сплав,A metal made by mixing two or more different types of metal together.,ˈæ.lɔɪ,18808,ielts,Steel is a strong alloy made from iron and carbon.,Po‘lat bu temir va ugleroddan yasalgan mustahkam qotishma.,mixture compound,
gently,adverb,A2,sekin muloyim,мягко,"Doing something in a kind, quiet, or careful way.",ˈdʒɛntli,18812,describing,She gently picked up the baby so he would not wake.,U go‘dakni uyg‘onib ketmasin deb juda ehtiyotkorlik bilan ko‘tardi.,softly carefully,roughly
fridge,noun,A1,muzlatgich,холодильник,A large metal box that uses electricity to keep food and drinks cold.,fɹɪd͡ʒ,18814,home,Please put the milk back in the fridge after you use it.,"Sutni ishlatib bo‘lgach, iltimos, yana muzlatgichga qo‘yib qo‘y.",refrigerator,
bloom,noun,B1,gullash,цветение,The time when a flower is fully open and healthy.,bluːm,18816,nature,The cherry trees in the garden are in full bloom now.,Bog‘dagi olcha daraxtlari ayni paytda to‘liq gullab yotibdi.,blossom,
trauma,noun,C1,jarohat ruhiy shikast,травма,A severe physical injury or a deeply distressing emotional experience.,ˈtɹɔː.mə,18818,body-health,She had to undergo therapy to overcome the trauma of the accident.,U baxtsiz hodisadan keyingi ruhiy jarohatni yengish uchun davolanishi kerak edi.,injury wound,
advert,noun,B2,reklama,реклама,"A public notice or announcement promoting a product, service, or event.",ˈædvɜːt,18820,work,I saw an interesting advert for a new job in the newspaper.,Gazetada yangi ish o'rni uchun qiziqarli reklama ko'rib qoldim.,ad advertisement,
possess,verb,B2,ega bo'lmoq,обладать,To have something as your own or to hold a specific quality.,pəˈzɛs,18822,ielts,Successful leaders often possess the ability to listen to others carefully.,Muvaffaqiyatli rahbarlar ko'pincha boshqalarni diqqat bilan tinglash qobiliyatiga ega bo'ladilar.,own have,
defensive,adjective,B2,himoyaviy mudofaa,оборонительный,Designed to protect someone or something from being attacked or harmed.,dɪˈfɛn.sɪv,18824,ielts,He took a defensive tone when his boss criticized his recent work.,"Boshlig'i uning so'nggi ishini tanqid qilganda, u himoyaviy holatga o'tdi.",protective,offensive
forbidden,adjective,B1,taqiqlangan man etilgan,запрещённый,Not allowed; something that you are officially told not to do.,fəˈbɪdən,18828,ielts,It is strictly forbidden to use your mobile phone during the exam.,Imtihon paytida mobil telefondan foydalanish qatʼiyan taqiqlangan.,prohibited banned,permitted
vanilla,adjective,B2,oddiy asosiy,обычный,"Something that is basic, standard, or has no special or unusual features.",vəˈnɪl.ə,18830,describing,The software comes in a vanilla version without any extra tools.,Dastur hech qanday qo‘shimcha vositalarsiz oddiy holatda taqdim etiladi.,plain standard,customized
spank,verb,B2,shapatilamoq tarsaki urmoq,шлепать,To hit someone on their bottom with an open hand as a punishment.,ˈspæŋk,18832,actions,"In the past, some parents used to spank children when they misbehaved.",Ilgari ba'zi ota-onalar bolalar sho'xlik qilganda ularni shapatilashardi.,smack slap,
practitioner,noun,C1,mutaxassis amaliyotchi,практик,A person who works in a professional field like medicine or law.,pɹækˈtɪʃənə,18834,work,She is a highly respected practitioner in the field of family law.,U oilaviy huquq sohasida juda hurmatli mutaxassis hisoblanadi.,expert professional,
motivated,adjective,B2,g'ayratli ishtiyoqli,мотивированный,Feeling enthusiastic and eager to work hard to achieve a goal.,ˈməʊtɪveɪtɪd,18836,ielts,We are looking for a highly motivated person for this new role.,Biz ushbu yangi lavozim uchun g'ayratli nomzod qidirmoqdamiz.,driven ambitious,unmotivated
hollow,adjective,B2,kovak ichi bosh,полый,Having an empty space inside rather than being solid.,ˈhɒləʊ,18838,describing,The old tree had a large hollow space inside the trunk.,Qari daraxtning tanasi ichi katta kovak edi.,empty vacant,solid
vault,noun,C1,yerto'la xazina ombori,хранилище,"A secure room, usually made of steel, used for keeping valuables safe.",vɒlt,18840,places,The bank manager locked the gold bars in the underground vault.,Bank menejeri oltin quymalarni yer ostidagi omborga qulflab qo'ydi.,safe treasury,
securely,adverb,B2,mustahkam xavfsiz,надежно,In a way that is fixed firmly or not likely to fail.,səˈkjʊə.li,18842,actions,Please ensure that your seatbelt is fastened securely before we takeoff.,Uchishdan oldin xavfsizlik kamaringizni mahkam taqib olganingizga ishonch hosil qiling.,safely firmly,insecurely
groove,noun,C1,ariqcha nov,желоб,"A long, thin cut or hole in a hard surface.",ɡɹuːv,18844,describing,The wheels of the toy car fit perfectly into the wooden groove.,O'yinchoq mashina g'ildiraklari yog'ochdagi ariqchaga bemalol joylashadi.,channel slot,ridge
revelation,noun,C1,oshkorlik vahi,откровение,The surprising and previously secret fact that has been made known to people.,ˌɹɛv.əˈleɪ.ʃən,18846,ielts,The revelation of his secret plan shocked everyone in the meeting room.,Uning sirli rejasi oshkor bo'lgani majlisdagi barchani hayratda qoldirdi.,disclosure discovery,concealment
pursuit,noun,B2,izlanish intilish,преследование,The act of trying to achieve or find something over a long period.,pəˈsjuːt,18848,ielts,He left his job in pursuit of a career as an artist.,U rassomlik faoliyatini boshlash ilinjida ishidan ketdi.,quest hunt,
delegation,noun,B2,delegatsiya vakillar,делегация,A group of people chosen to represent others at a meeting or an event.,dɛlɪˈɡeɪʃən,18850,work,The American delegation arrived at the conference early this morning.,Amerika delegatsiyasi konferensiyaga bugun erta tongda yetib keldi.,deputation mission,
transparency,noun,C1,oshkoralik shaffoflik,прозрачность,"The quality of being open and honest, allowing people to see how something works.",tɹænsˈpæɹənsi,18852,ielts,The company promised more transparency in all its financial dealings.,Kompaniya barcha moliyaviy ishlarida shaffoflikni ta'minlashga va'da berdi.,openness clarity,secrecy
endless,adjective,B2,tugamas cheksiz,бесконечный,Having no limit or end; lasting for a very long time.,ˈɛndlɪs,18854,describing,We had an endless meeting that lasted for more than five hours.,Besh soatdan ortiq davom etgan tugamas majlisda o‘tirdik.,infinite eternal,finite
