headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
correction,noun,B1,tuzatish xato,исправление,The act of changing something that is wrong to make it right.,kəˈɹɛkʃən,12678,actions,The teacher made a small correction to my English essay today.,O'qituvchi bugun ingliz tili inshoyimga kichik tuzatish kiritdi.,amendment revision,error
slowly,adverb,A1,sekin asta,медленно,"At a low speed, not quickly.",ˈsləʊli,12680,describing,Please speak more slowly so that I can understand you.,"Iltimos, sizni tushunishim uchun sekinroq gapiring.",leisurely,quickly
authentication,noun,B2,autentifikatsiya tasdiqlash,аутентификация,The process of proving that someone is who they claim to be.,ɔːˌθɛntɪˈkeɪʃn̩,12682,ielts,Online banking systems require strong authentication for security reasons.,Xavfsizlik nuqtai nazaridan onlayn bank tizimlari kuchli autentifikatsiyani talab qiladi.,validation verification,
communicate,verb,B1,muloqot qilish fikr almashish,общаться,"To share information or ideas with others by speaking, writing, or using signals.",kəˈmjuːnɪkeɪt,12684,actions,It is important to communicate your ideas clearly during the meeting.,Majlis davomida o'z fikrlaringizni aniq yetkazish muhimdir.,interact correspond,
rugby,noun,B1,regbi,регби,A team sport played with an oval ball where players run or kick it.,ˈɹʌɡbi,12686,describing,My brother loves to play rugby with his friends on weekends.,Akam dam olish kunlari do'stlari bilan regbi o'ynashni yaxshi ko'radi.,,
showtimes,noun,A2,namoyish vaqtlari seanslar,время сеансов,The scheduled times when a movie or play starts.,ˈʃəʊtaɪmz,12688,travel,I checked the showtimes to see when the movie starts tonight.,Kino bugun necha boshlanishini bilish uchun namoyish vaqtlarini tekshirdim.,schedules,
infant,noun,B1,chaqaloq go'dak,младенец,A baby who is very young and needs a lot of care from parents.,ˈɪn.fənt,12692,people-family,The infant slept peacefully in its mother's arms all through the night.,Chaqaloq kechasi bilan onasining bag'rida tinchgina uxlab chiqdi.,baby,
samuel,noun,A1,Samuil,Самуил,A common male given name of Hebrew origin.,ˈsæm.ju.əl,12694,basics,Samuel is planning to study computer science at the university next year.,Samuil kelgusi yili universitetda informatika fanini o'qimoqchi.,,
fluid,noun,C1,suyuqlik,жидкость,"A substance that can flow easily, such as a liquid or a gas.",ˈfluːɪd,12696,ielts,Doctors advised him to drink plenty of fluid to avoid getting dehydrated.,Shifokorlar suvsizlanib qolmaslik uchun ko'proq suyuqlik ichishni maslahat berishdi.,liquid,solid
kick,verb,A2,tepmoq,пинать,To hit someone or something with your foot.,kɪk,12698,actions,You should not kick the ball inside the house while playing games.,Uy ichida o'ynayotganingda koptokni tepmasliging kerak.,,
hurt,verb,A2,og'ritmoq jarohatlamoq,причинять боль,To cause physical pain or injury to yourself or another person.,hɜːt,12700,body-health,Be careful when you run or you might hurt your knee again.,"Yugurayotganda ehtiyot bo'l, aks holda tizzangni yana og'ritib qo'yishing mumkin.",injure wound,
machinery,noun,B2,texnika uskunalar,оборудование,A group of large machines or pieces of equipment used for production.,məˈʃiːnəɹi,12702,work,The factory workers are learning how to operate the new heavy machinery.,Zavod ishchilari yangi og'ir uskunalarni boshqarishni o'rganishmoqda.,equipment,
bandwidth,noun,C1,o'tkazish qobiliyati tezlik,пропускная способность,The amount of data that can be sent through an internet connection.,ˈbændwɪdθ,12704,ielts,We need more bandwidth to download these large video files very quickly.,Bu katta video fayllarni tezroq yuklab olishimiz uchun bizga yuqoriroq tezlik kerak.,capacity,
unlike,preposition,B1,farqli o'laroq,в отличие от,Used to show that two things are different from each other.,ʌnˈlaɪk,12706,describing,"Unlike his brother, Tom prefers to spend his weekends reading quiet books.","Akasidan farqli o'laroq, Tom dam olish kunlarini sokin kitoblar o'qib o'tkazishni yoqtiradi.",,like
equation,noun,B2,tenglama,уравнение,A mathematical statement showing that two expressions have the same value.,ɪˈkweɪ.ʒən,12708,ielts,You need to solve this quadratic equation to finish the homework.,Uyga vazifani bajarish uchun ushbu kvadrat tenglamani yechishingiz kerak.,formula,
proven,adjective,B2,isbotlangan tasdiqlangan,доказанный,Shown to be true by facts or experience.,ˈpɹuː.vn̩,12710,ielts,This is a proven method for learning a new language quickly.,Bu yangi tilni tez o'rganishning tasdiqlangan usuli.,verified,unproven
slip,verb,A2,toyib ketmoq sirpanib ketmoq,поскользнуться,To lose your balance and slide because the surface is wet or icy.,slɪp,12712,actions,Be careful not to slip on the icy pavement today.,Bugun yo'ldagi muzda toyib ketmaslik uchun ehtiyot bo'ling.,slide,
reviewer,noun,B1,taqrizchi sharhlovchi,рецензент,"A person who writes their opinion about books, movies, or products.",rɪˈvjuː.ər,12714,work,The movie reviewer gave the film a very positive rating.,Kino sharhlovchisi ushbu filmga juda yuqori baho berdi.,critic,
quarterly,adjective,B2,choraklik,ежеквартальный,Happening once every three months.,ˈkwɔː.təl.i,12716,time,The company holds a quarterly meeting to discuss its financial progress.,Kompaniya o'zining moliyaviy yutuqlarini muhokama qilish uchun choraklik yig'ilish o'tkazadi.,,
devil,noun,B2,iblis shayton,дьявол,A powerful evil spirit or creature in many religions and stories.,ˈdɛvəl,12720,feelings,"In many old stories, the devil tries to trick people into sinning.",Ko'plab qadimiy ertaklarda iblis odamlarni gunohga boshlashga urinadi.,demon satan,angel
comply,verb,C1,amal qilmoq bo'ysunmoq,подчиняться,"To act according to a rule, request, or law.",kəmˈplaɪ,12722,ielts,All businesses must comply with the new safety regulations starting today.,Barcha korxonalar bugundan boshlab yangi xavfsizlik qoidalariga amal qilishi shart.,obey follow,violate
florist,noun,B1,gul sotuvchi,флорист,A person whose job is to arrange and sell flowers.,ˈflɒɹɪst,12724,work,I went to the florist to buy a bouquet for my mother.,Onam uchun guldasta sotib olishga gul do'koniga bordim.,,
cherry,noun,A2,olcha gilos,вишня,"A small, round, soft fruit that is usually red and has a stone.",ˈt͡ʃɛɹi,12726,food-drink,She topped the cake with a single bright red cherry.,U tortning ustiga bitta yorqin qizil gilos qo'ydi.,,
continental,adjective,B2,materik qit'a,континентальный,Relating to a large land mass or the main part of a continent.,ˌkɑntɪˈnɛntl̩,12728,travel,The researchers studied continental drift over millions of years.,Tadqiqotchilar millionlab yillar davomida materiklarning siljishini o'rgandilar.,,
alternate,adjective,B2,navbatdagi galma-galdagi,чередующийся,Happening one after the other in a repeating pattern.,ɔlʈə(r).neʈ,12730,ielts,We meet on alternate Fridays to discuss our progress in the project.,Biz loyihadagi yutuqlarimizni muhokama qilish uchun har ikki haftada bir juma kuni uchrashamiz.,every other,
achievement,noun,B2,yutuq erishilgan natija,достижение,Something important that you succeed in doing by your own efforts or hard work.,əˈt͡ʃiːv.mənt,12732,ielts,Graduating from university with honors was a great achievement for my sister.,Universitetni imtiyozli diplom bilan bitirish opam uchun katta yutuq bo‘ldi.,success accomplishment,failure
limitations,noun,B2,chegaralar cheklovlar,ограничения,The points at which someone or something stops being effective or able to perform.,lɪmɪˈteɪʃənz,12734,ielts,Every machine has its own limitations regarding how much work it can do.,Har bir texnikaning o‘z ish hajmi bo‘yicha ma’lum cheklovlari bor.,restrictions constraints,freedom
webcam,noun,B1,veb-kamera,веб-камера,A camera connected to a computer that sends live video images over the internet.,ˈwɛbˌkæm,12736,home,She turned on her webcam to start the online meeting with colleagues.,U hamkasblari bilan onlayn yig‘ilishni boshlash uchun veb-kamerasini yoqdi.,camera,
funeral,noun,B1,dafn marosimi janoza,похороны,"A ceremony held to honor a person who has died, often before burying them.",ˈfjuː.nə.ɹəl,12738,people-family,Many people attended the funeral to pay their final respects to him.,Ko‘p odamlar uni so‘nggi yo‘lga kuzatish uchun dafn marosimiga kelishdi.,burial,
earrings,noun,A2,sirg‘alar,серьги,Pieces of jewelry that you wear on your ears.,ˈɪə.rɪŋz,12740,clothes,She wore a pair of beautiful gold earrings to the wedding party.,U to‘y bazmiga bir juft chiroyli tillo sirg‘alar taqib bordi.,,
convenient,adjective,B1,qulay,удобный,Easy to use or fitting well with your plans.,kənˈviːniənt,12744,describing,Fast food might be convenient but it is also very unhealthy.,Tez tayyor bo'ladigan ovqat qulay bo'lishi mumkin ammo u juda nosog'lom.,handy simple,inconvenient
manga,noun,B2,manga yapon komikslari,манга,A style of Japanese comic books or graphic novels intended for all ages.,ˈmæŋɡə,12746,describing,I spent the whole weekend reading my favorite Japanese manga series.,Dam olish kunimni sevimli yapon mangasini o'qish bilan o'tkazdim.,,
socket,noun,B1,rozetka uyacha,розетка,A hole in a wall where you plug in electrical equipment for power.,ˈsɒkɪt,12748,home,Make sure you plug the lamp into the wall socket properly.,Chiroqni devordagi rozetkaga to'g'ri ulaganingizga ishonch hosil qiling.,outlet,
silent,adjective,A2,sokin jim,тихий,Making no sound or not speaking at all.,ˈsaɪ̯lənt,12750,describing,The house was completely silent while the baby was sleeping.,Bola uxlayotgan paytda uyda mutlaqo jimlik hukm surardi.,quiet noiseless,noisy
literary,adjective,B2,adabiy,литературный,"Related to books, literature, or the profession of writing.",ˈlɪt.(ə.)ɹə.ɹi,12752,ielts,The professor has made a significant contribution to literary criticism.,Professor adabiy tanqid sohasiga katta hissa qo'shdi.,,
orientation,noun,B2,yo'nalish mo'ljal,ориентация,The direction that something or someone is facing or pointing toward.,ˌɔɹiɛnˈteɪʃən,12756,ielts,The building has a south-facing orientation to maximize natural sunlight.,Tabiiy yorug'likdan maksimal foydalanish uchun bino janubga qaragan.,alignment direction,
pill,noun,B1,dori tabletka,таблетка,A small solid piece of medicine that you swallow.,pɪl,12758,body-health,You need to take this pill with a glass of water.,Bu dorini bir stakan suv bilan ichishingiz kerak.,tablet,
childhood,noun,A2,bolalik,детство,The period of time when a person is a child.,ˈtʃaɪld.hʊd,12760,people-family,I spent most of my happy childhood in a small village.,Men baxtli bolaligimning ko'p qismini kichik qishloqda o'tkazganman.,,
swing,verb,B1,tebranmoq chayqalmoq,качаться,To move rhythmically backwards and forwards or from side to side while hanging.,ˈswɪŋ,12762,actions,The children laughed as they swung on the old wooden swing.,Bolalar eski yog'och arg'imchoqda tebranib kulishdi.,sway oscillate,
meta,adjective,C1,o'ziga xos tushunarli,мета,Describing something that refers to itself or its own structure.,ˈmɛtə,12766,ielts,The movie is very meta because the characters know they are acting.,"Bu kino juda meta, chunki qahramonlar aktyor ekanliklarini bilishadi.",self-referential recursive,
analog,adjective,B2,analog oddiy,аналоговый,Using physical mechanisms rather than computer-based digital technology.,ˈænəˌlɒɡ,12768,describing,He prefers using an analog watch instead of a digital one.,U raqamli soat o'rniga analog soat taqishni afzal ko'radi.,mechanical conventional,digital
facial,adjective,B2,yuzga oid yuzaki,лицевой,Relating to or concerning the face.,ˈfeɪ.ʃəl,12770,body-health,The cream is designed to improve your facial skin health.,Bu krem yuz teringiz salomatligini yaxshilash uchun mo'ljallangan.,,
talent,noun,A2,iqtidor qobiliyat,талант,A natural ability or skill to do something very well.,ˈtælənt,12772,describing,She has a real talent for learning foreign languages quickly.,U chet tillarini tez o'rganish bo'yicha haqiqiy iqtidorga ega.,gift aptitude,
flexibility,noun,B2,egiluvchanlik moslashuvchanlik,гибкость,The ability to change or adapt easily to new situations.,ˌflɛksɪˈbɪlɪti,12774,ielts,Our new job schedule offers more flexibility for working parents.,Yangi ish jadvalimiz ishlaydigan ota-onalar uchun ko'proq moslashuvchanlik yaratadi.,adaptability versatility,rigidity
seeker,noun,B2,izlovchi qidiruvchi,искатель,"A person who is searching for something specific, like knowledge or truth.",ˈsiːkə,12776,people-family,He is a seeker of truth who travels to different cultures.,U turli madaniyatlarga sayohat qiluvchi haqiqat izlovchisidir.,searcher hunter,
wisdom,noun,C1,donolik zakovat,мудрость,The ability to make good judgments based on deep experience and understanding of life.,ˈwɪzdəm,12778,ielts,She shared her wisdom with the students during the graduation ceremony.,U bitiruv marosimida talabalarga o'z donishmandligini ulashdi.,insight sagacity,folly
shoot,verb,B1,otmoq o'q uzmoq,стрелять,To fire a bullet or arrow from a weapon to hit a target.,ʃuːt,12780,actions,The hunter had to shoot quickly when the deer started running away.,Kiyik qochib keta boshlaganda ovchi tezda o'q uzishi kerak edi.,fire discharge,
mint,noun,C1,yalpiz,мята,A fragrant green plant often used to add fresh flavor to drinks and food.,mɪnt,12782,food-drink,Adding a bit of fresh mint makes the tea taste much better.,Bir oz yangi yalpiz qo'shish choyning ta'mini ancha yaxshilaydi.,,
payday,noun,B2,maosh kuni,день зарплаты,The specific day of the month when an employee receives their salary payment.,ˈpeɪdeɪ,12784,work,Everyone in the office is happy because today is finally payday.,"Ofisdagi hamma xursand, chunki bugun nihoyat maosh kuni.",,
elite,noun,C1,elita saralar,элита,A small group of people who are the most powerful or successful in a society.,ɪˈliːt,12786,ielts,The country is controlled by a small elite that owns most businesses.,Mamlakat biznesning katta qismiga egalik qiluvchi kichik bir elita tomonidan boshqariladi.,aristocracy upper-class,masses
spin,verb,B2,aylantirmoq gir aylantirmoq,вращать,To turn around and around very quickly in a circle.,spɪn,12788,actions,Children love to spin around until they feel very dizzy and fall.,Bolalar boshi aylanib ketguncha va yiqilguncha aylanishni yaxshi ko'rishadi.,rotate revolve,
poems,noun,A2,she'rlar,стихи,"Pieces of writing that express ideas and feelings, often with a rhythm or rhyming sounds.",ˈpəʊ.ɪmz,12790,school,She likes reading romantic poems in her free time every single evening.,U bo'sh vaqtida romantik she'rlar o'qishni juda yaxshi ko'radi.,verses,
deadline,noun,B1,so'nggi muddat,крайний срок,The final time or date by which something must be finished or completed.,ˈdɛdˌlaɪn,12792,work,We must submit our project report before the deadline on Friday afternoon.,Biz loyiha hisobotini juma kuni tushgacha bo'lgan so'nggi muddatda topshirishimiz kerak.,time-limit,
jurisdiction,noun,C1,yurisdiksiya vakolat,юрисдикция,The official power or authority to make legal decisions and judgments in an area.,d͡ʒʊɹɪsˈdɪkʃən,12794,ielts,The case falls outside the jurisdiction of this local court of law.,Ushbu ish mazkur sudning vakolat doirasidan tashqarida joylashgan.,authority power,
robot,noun,A2,robot,робот,A machine that can carry out complex tasks automatically by following programmed instructions.,ˈɹəʊ̯.bɒt,12796,home,Modern factories use a robot to perform dangerous or repetitive heavy tasks.,Zamonaviy zavodlar xavfli yoki bir xil takrorlanuvchi og'ir ishlarni bajarish uchun robot ishlatadi.,automaton,
equipped,adjective,B2,jihozlangan ta'minlangan,оборудованный,"Having the necessary tools, skills, or equipment to do a specific job or task.",ɪˈkwɪpt,12798,describing,The new kitchen is fully equipped with everything we need for cooking.,Yangi oshxona ovqat pishirish uchun kerakli barcha narsalar bilan to'liq jihozlangan.,prepared ready,unprepared
powder,noun,B1,kukun kukunsimon,порошок,"A dry substance in the form of very small, loose particles.",ˈpaʊ.də(ɹ),12800,home,The baker added a spoonful of baking powder to the flour mixture.,Novvoy un aralashmasiga bir qoshiq qabartma kukun qo'shdi.,dust grit,
wash,verb,A1,yuvmoq yuvinmoq,мыть,To clean something or your body using water and usually soap.,wɒʃ,12802,basics,"The car is so dirty, we need to wash it today.","Mashina juda iflos, uni bugun yuvib qo'yishimiz kerak.",clean rinse,dirty
gnome,noun,C1,gnom mittivoy,гном,An imaginary small creature in myths that often lives underground.,ˈnəʊ̯m,12804,nature,The garden was decorated with a small statue of a smiling gnome.,Bog'da tabassum qilayotgan gnomning kichik haykali bor edi.,dwarf,
declaration,noun,B2,bayonot deklaratsiya,декларация,"An official or formal statement of an idea, opinion, or decision.",ˌdɛk.ləˈɹeɪ.ʃən,12806,ielts,The government made a formal declaration about the new economic policy.,Hukumat yangi iqtisodiy siyosat haqida rasmiy bayonot berdi.,announcement statement,
gadgets,noun,B1,moslamalar jihozlar,гаджеты,"Small, useful pieces of electronic equipment or tools.",ˈɡædʒ.ɪts,12808,home,My kitchen is full of modern gadgets that make cooking easier.,Oshxonam ovqat tayyorlashni osonlashtiradigan zamonaviy moslamalar bilan to'la.,devices tools,
noble,adjective,B2,olijanob sharafli,благородный,Having or showing fine personal qualities that people admire.,ˈnəʊbəl,12810,describing,Helping those in need is considered a very noble action.,Muhtojlarga yordam berish juda olijanob ish hisoblanadi.,honorable virtuous,despicable
automation,noun,B2,avtomatlashtirish,автоматизация,The use of machines or computers to do tasks without needing human help.,ˌɔː.təˈmeɪ.ʃən,12812,work,The factory increased efficiency by investing in new forms of automation.,Zavod yangi avtomatlashtirish texnologiyalariga sarmoya kiritib samaradorlikni oshirdi.,automatization,
gospel,noun,C1,xushxabar injil,евангелие,The teaching of Jesus Christ or the first four books of the New Testament.,ˈɡɒspəl,12816,ielts,"Many people treat his advice as gospel, never questioning his decisions.","Ko‘pchilik uning maslahatini muqaddas haqiqat deb bilib, hech qachon shubha qilmaydi.",,
shore,noun,B1,qirg'oq sohil,берег,"The land along the edge of a sea, lake, or large river.",ʃɔː,12818,nature,We walked along the sandy shore watching the sunset over the water.,"Biz qumli qirg‘oq bo‘ylab sayr qilib, quyoshning suv uzra botishini tomosha qildik.",coast seaside,
knight,noun,B2,ritsar,рыцарь,A soldier in the Middle Ages who wore armor and fought on horseback.,ˈnaɪ̯t,12820,people-family,The brave knight defended the castle from the invading enemy forces.,Jasur ritsar qal’ani bosqinchi dushman kuchlaridan himoya qildi.,,
loose,adjective,A2,bo'sh qotirilmagan,свободный,Not held or fastened firmly in place.,luːs,12822,describing,The handle on this door is very loose and might fall off.,Bu eshikning dastasini bo‘shab qolgan va uzilib tushishi mumkin.,slack shaky,tight
recipient,noun,B2,qabul qiluvchi oluvchi,получатель,A person who receives something that is given to them.,ɹəˈsɪp.i.ənt,12824,ielts,She was the recipient of a prestigious award for her scientific research.,U ilmiy tadqiqotlari uchun nufuzli mukofot sohibi bo‘ldi.,receiver beneficiary,giver
illness,noun,A2,kasallik xastalik,болезнь,The state of being physically or mentally sick.,ˈɪl.nəs,12826,body-health,She missed several weeks of work due to a sudden illness.,U to‘satdan kasal bo‘lib qolgani uchun bir necha hafta ishga chiqa olmadi.,sickness disease,health
southeast,noun,A2,janubi-sharq,юго-восток,The direction that is between south and east on a map or compass.,ˌsaʊθˈiːst,12828,places,Their house is located in the southeast of the country.,Ularning uyi mamlakatning janubi-sharqida joylashgan.,,northwest
pending,adjective,B2,kutilayotgan hal etilmagan,ожидающий решения,"Waiting to be finished, decided, or dealt with.",ˈpɛndɪŋ,12830,work,The final decision on the new law is still pending.,Yangi qonun bo'yicha yakuniy qaror hali ham kutilmoqda.,unresolved unfinished,
personalized,adjective,B2,moslashtirilgan shaxsiylashtirilgan,персонализированный,Made or changed to suit the needs of a specific person.,ˈpɜːsənəlaɪzd,12832,describing,They offered a personalized fitness program for each client.,Ular har bir mijoz uchun moslashtirilgan mashg'ulot dasturini taklif qilishdi.,customized tailored,
teenage,adjective,A2,o'smirlik o'spirinlik,подростковый,Relating to the period of life between thirteen and nineteen years old.,ˈtiːneɪd͡ʒ,12834,people-family,She spent her teenage years living in a small village.,U o'smirlik yillarini kichik bir qishloqda o'tkazdi.,,
triple,adjective,B1,uch karrali uchlik,тройной,Consisting of three parts or being three times the size or amount.,ˈtɹɪp.əl,12836,describing,They requested a triple portion of ice cream for the birthday party.,Ular tug'ilgan kun bazmi uchun muzqaymoqning uch karrali porsiyasini so'rashdi.,treble,single
cooper,noun,C1,bochkasoz,бондарь,A person whose job is making or repairing wooden barrels and containers.,ˈkuːpə(ɹ),12838,work,The local cooper crafted a sturdy barrel to hold the fresh apples.,Mahalliy bochkasoz yangi uzilgan olmalarni saqlash uchun mustahkam bochka yasab berdi.,,
unusual,adjective,A2,g'ayritabiiy noodatiy,необычный,Different from what is normal or common.,ʌnˈjuːʒ(u)əl,12840,describing,It is quite unusual to see snow in this part of town.,Shaharning bu qismida qor yog'ishini ko'rish juda noodatiy hol.,rare uncommon,normal
destruction,noun,B2,vayronagarchilik buzilish,разрушение,The act of damaging something so badly that it cannot be used anymore.,dɪsˈtɹʌkʃən,12842,ielts,The earthquake caused massive destruction throughout the entire coastal region.,Zilzila butun qirg'oq bo'yi hududida ulkan vayronagarchiliklarga sabab bo'ldi.,damage ruin,creation
increasingly,adverb,B2,tobora ko'proq borgan sari,всё более,More and more as time passes.,ɪnˈkriːsɪŋli,12844,ielts,It is becoming increasingly difficult to find affordable housing in the city.,Shaharda arzon uy-joy topish borgan sari qiyinlashib bormoqda.,ever-increasingly,
migration,noun,B2,migratsiya ko'chish,миграция,The movement of people or animals from one region to another.,maɪˈɡɹeɪʃ(ə)n,12846,nature,The seasonal migration of birds is a truly fascinating natural phenomenon.,Qushlarning mavsumiy ko'chishi tabiatning haqiqatan ham hayratlanarli hodisasidir.,movement displacement,
disorder,noun,B2,tartibsizlik xastalik,беспорядок,A state of confusion or a physical or mental illness in the body.,dɪsˈɔːdə(ɹ),12848,body-health,She was diagnosed with a rare sleep disorder that affects her rest.,Unga uyqu bilan bog'liq kamyob xastalik tashxisi qo'yildi.,illness disease,order
routine,noun,B1,tartib odatiy mashg'ulot,рутина,A fixed way of doing things that happens regularly or repeatedly.,ɹuːˈtiːn,12850,time,Following a daily exercise routine helps me stay healthy and fit.,Har kunlik mashq tartibiga rioya qilish sog'lom va tetik bo'lishga yordam beradi.,habit ritual,
basically,adverb,B1,aslida asosan,в основном,Used to describe the most important or simple part of something.,ˈbeɪ.sɪk.(ə.)li,12852,ielts,"Basically, we need to finish this project by the end of Friday.","Aslida, biz ushbu loyihani juma kunigacha tugatishimiz kerak.",essentially fundamentally,
conventional,adjective,B2,an'anaviy odatiy,обычный,Following traditional or generally accepted ideas and behaviors.,kənˈvɛnʃənl̩,12854,describing,Many people prefer conventional methods rather than trying something new.,Ko'pchilik yangi narsalarni sinab ko'rishdan ko'ra an'anaviy usullarni afzal ko'radi.,typical traditional,atypical
titans,noun,C1,gigantlar qudratli kishilar,титаны,"Very powerful, strong, and influential people or organizations.",ˈtaɪtənz,12856,ielts,The two technology titans agreed to merge their companies last year.,Ikki texnologiya giganti o'tgan yili kompaniyalarini birlashtirishga kelishib oldi.,giants magnates,
axis,noun,C1,o'q,ось,An imaginary line around which a spinning object turns.,ˈæksɪs,12858,nature,The Earth completes one full rotation on its axis every twenty-four hours.,Yer o'z o'qi atrofida yigirma to'rt soat ichida bir marta aylanib chiqadi.,,
sought,verb,B2,qidirilgan talab qilingan,искал,Attempted to find or obtain something; the past tense of seek.,sɔːt,12860,actions,She sought advice from her teacher before making the final decision.,U yakuniy qarorni qabul qilishdan oldin o'qituvchisidan maslahat so'radi.,searched looked,
firewall,noun,B2,xavfsizlik devori himoya tizimi,брандмауэр,A security system that protects a computer network from unauthorized access.,ˈfaɪə.wɔəl,12862,work,The company installed a new firewall to protect their private data.,Kompaniya o'zining shaxsiy ma'lumotlarini himoya qilish uchun yangi xavfsizlik devorini o'rnatdi.,,
median,noun,C1,mediana o'rta qiymat,медиана,The middle number in a list of numbers sorted from smallest to largest.,ˈmiː.dɪən,12864,ielts,"To find the median, list all the numbers and select the middle value.","Medianani topish uchun barcha sonlarni ketma-ket yozib, o'rtadagisni tanlab oling.",average midpoint,
scanner,noun,B1,skaner,сканер,A machine that copies a document or picture into a digital format on a computer.,ˈskænɚ,12866,home,He put the document in the scanner to send it by email.,Hujjatni elektron pochta orqali jo'natish uchun uni skanerga qo'ydi.,,
herein,adverb,C2,bunda mazkur hujjatda,в этом,"In this document, book, or piece of writing.",hɪɹˈɪn,12868,ielts,The terms and conditions are clearly explained herein.,Qoida va shartlar mazkur hujjatda aniq tushuntirilgan.,hereby,
occupational,adjective,B2,kasbiy ishga doir,профессиональный,Relating to a person's job or the work they do.,ɑkjuˈpeɪʃənəl,12870,work,Back pain is a common occupational hazard for office workers.,Bel og'rig'i ofis xodimlari uchun odatiy kasbiy xavf hisoblanadi.,professional vocational,
animated,adjective,B2,jonli jo'shqin,оживлённый,"Full of energy, excitement, or lively movement.",ˈæn.ɪ.meɪ.tɪd,12872,feelings,They had an animated discussion about their future travel plans.,Ular kelajakdagi sayohat rejalari haqida jonli bahslashishdi.,lively spirited,dull
judicial,adjective,C1,sud sudga oid,судебный,"Relating to the law, the courts, or the system of justice.",d͡ʒuˈdɪʃəl,12874,ielts,The judicial system ensures that everyone is treated fairly by law.,Sud tizimi qonun oldida barchaga adolatli munosabatda bo'linishini ta'minlaydi.,legal,
adjustment,noun,B2,o'zgartirish moslashish,корректировка,A small change made to something to improve it or make it work better.,əˈd͡ʒʌst.mənt,12876,actions,A minor adjustment to the engine made the car run smoothly.,Dvigatelga qilingan kichik o'zgartirish mashinaning ravon ishlashini ta'minladi.,change modification,
hero,noun,A2,qahramon,герой,A person who is admired for their courage or outstanding noble achievements.,ˈhɪə.ɹəʊ,12878,people-family,My mother is my hero because she works hard to help me.,"Onam mening qahramonim, chunki u menga yordam berish uchun tinmay ishlaydi.",champion,coward
integer,noun,B2,butun son,целое число,A whole number that is not a fraction or a decimal.,ˈɪn.tɪ.d͡ʒə(ɹ),12880,ielts,The math teacher asked us to identify every integer in the set.,Matematika o‘qituvchisi bizdan to‘plamdagi har bir butun sonni aniqlashni so‘radi.,,
bachelor,noun,B1,bo‘ydoq bakalavr,холостяк,"A man who is not married, or someone holding an undergraduate university degree.",ˈbæt͡ʃ.ə.lə(ɹ),12882,people-family,"After finishing his studies, he became a bachelor of engineering science.","O‘qishni tamomlagach, u muhandislik fanlari bakalavri darajasini oldi.",,wedder
engaged,adjective,B1,unashtirilgan,помолвленный,Having officially agreed to get married to someone.,ɪnˈɡeɪd͡ʒd,12884,people-family,They got engaged last month and are planning a summer wedding.,Ular o‘tgan oy unashtirildi va yozda to‘y qilishni rejalashtirishmoqda.,betrothed,
struct,noun,C1,struktura,структура,A group of data fields stored together in computer programming.,strʌkt,12886,ielts,You should use a struct to organize this user information properly.,Ushbu foydalanuvchi ma’lumotlarini tartibga solish uchun strukturadan foydalanishingiz kerak.,,
binary,adjective,B2,ikkilik,двоичный,Relating to a system of counting using only two digits: zero and one.,ˈbaɪ.nə.ɹɪ,12888,ielts,Computers process all data using a complex binary code system.,Kompyuterlar barcha ma’lumotlarni murakkab ikkilik kod tizimi yordamida qayta ishlaydi.,base-2,
difficulty,noun,A2,qiyinchilik mushkullik,трудность,The state or quality of being hard to do or understand.,ˈdɪfɪkəlti,12890,describing,I had some difficulty finding the address in such a large city.,Bunday katta shaharda manzilni topishda biroz qiyinchilikka duch keldim.,trouble,ease
punk,adjective,B2,punkcha norasmiy,панковский,"Related to a loud, aggressive style of rock music and its rebellious fashion.",ˈpʌŋk,12892,describing,"You look very punk with your t-shirt, piercing, and metal chains.","Futbolkang, pirsinging va zanjirlaring bilan juda punk ko'rinyapsan.",rebellious unconventional,conventional
collective,adjective,B2,umumiy jamoaviy,коллективный,Done by a group of people working together as a whole.,kəˈlɛktɪv,12894,ielts,The team made a collective decision to finish the project early.,Jamoa loyihani erta tugatish bo'yicha umumiy qaror qabul qildi.,joint shared,individual
coalition,noun,C1,koalitsiya ittifoq,коалиция,A temporary group of people or organizations working together for a specific goal.,kəʊ.əˈlɪʃ.ən,12896,ielts,The two parties formed a coalition government after the recent election.,Ikkita partiya oxirgi saylovdan keyin koalitsion hukumat tuzdi.,alliance union,
dropped,verb,B1,tushirib yuborilgan uzilib qolgan,уроненный прерванный,To let something fall or for a phone connection to suddenly break.,dɹɑpt,12898,actions,We had a dropped call while talking on the phone earlier.,Haligi telefon orqali gaplashayotganimizda aloqa uzilib qoldi.,fell disconnected,held
enrollment,noun,B2,ro'yxatdan o'tish qabul,регистрация зачисление,"The act of officially joining a school, course, or program.",ənˈɹəʊl.mənt,12900,school,University enrollment usually happens during the month of September every year.,Universitetga qabul odatda har yili sentyabr oyida amalga oshiriladi.,registration admission,
duke,noun,C1,gersog,герцог,A male noble of the highest rank below a king.,dʒuːk,12902,people-family,The Duke arrived at the palace in his royal carriage today.,Gersog bugun saroyga o'zining qirollik aravasida yetib keldi.,nobleman peer,
