headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
receptor,noun,C1,retseptor,рецептор,A part of a cell that receives signals from specific molecules to control cell function.,ɹɪˈsɛp.tə,14718,body-health,The drug works by blocking the specific receptor on the cell surface.,Dori hujayra yuzasidagi maxsus retseptorni to‘sib qo‘yish orqali ta’sir qiladi.,sensor,
surgical,adjective,B2,jarrohlik,хирургический,Relating to medical operations or performed with extreme precision and care.,ˈsɜːd͡ʒɪkəl,14720,body-health,The pilot performed a surgical strike to avoid hitting the nearby houses.,Uchuvchi yaqin-atrofdagi uylarga ziyon yetkazmaslik uchun o‘ta aniq zarba berdi.,precise accurate,
destroy,verb,A2,vayron qilmoq,уничтожать,To damage something so badly that it cannot be used or no longer exists.,dɪˈstɹɔɪ,14722,actions,The strong winds destroyed the old fence in our backyard last night.,O‘tgan kecha kuchli shamol hovlimizdagi eski panjarani vayron qildi.,ruin wreck,create
citation,noun,C1,iqtibos manba ko‘rsatish,цитирование,"A reference to a book, article, or author used as evidence in a report.",ˌsaɪˈteɪʃn̩,14724,ielts,The essay failed because it lacked a proper citation for the statistics.,Insho statistik ma’lumotlar uchun to‘g‘ri manba ko‘rsatilmagani sababli past baholandi.,reference,
pitch,noun,B2,qatron smola,смола,"A thick, dark, sticky substance that comes from trees or is made from oil.",pɪt͡ʃ,14726,nature,The wooden boat was sealed with pitch to prevent any water leaks.,Suv o‘tkazmasligi uchun yog‘och qayiqqa qatron surtib chiqildi.,tar bitumen,
perry,noun,C1,nok vinosi,грушевый сидр,An alcoholic drink made by fermenting the juice of pears.,ˈpɛɹ.i,14728,food-drink,We ordered a bottle of dry perry to go with our dinner.,Kechki ovqat bilan ichish uchun bir shisha nok vinosiga buyurtma berdik.,pear cider,
offensive,adjective,B2,haqoratli yoqimsiz,оскорбительный,"Causing someone to feel deeply hurt, upset, or angry because of rude behavior.",əˈfɛnsɪv,14730,feelings,He made an offensive remark that made everyone in the room uncomfortable.,U xonadagi hamma odamni noqulay ahvolga soladigan haqoratli gap aytdi.,insulting rude,inoffensive
imperial,adjective,C1,imperiya imperatorlik,имперский,Connected to an empire or the ruler of an empire.,ɪmˈpɪə.ɹi.əl,14732,ielts,The museum holds many artifacts from the former imperial palace grounds.,Muzeyda sobiq imperator saroyi hududidan topilgan ko'plab eksponatlar saqlanadi.,royal regal,
dozen,noun,A2,o'n ikki,дюжина,A group or set of twelve items.,ˈdʌzən,14734,basics,Can I please have a dozen eggs for my morning breakfast?,"Iltimos, ertalabki nonushtam uchun bir o'n ikkita tuxum bera olasizmi?",,
benjamin,noun,C2,yuz dollarlik,стодолларовая купюра,A common slang term for a United States one hundred dollar bill.,ˈbɛnd͡ʒəmɪn,14736,ielts,He pulled a crisp Benjamin from his wallet to pay quickly.,U tezda to'lov qilish uchun hamyonidan yuz dollarlik chiqardi.,,
deployment,noun,B2,joylashtirish o'rnatish,размещение,The act of moving something into a position to be used effectively.,dɪˈplɔɪmənt,14738,work,The company planned the deployment of the new software for Monday.,Kompaniya yangi dasturiy ta'minotni dushanba kuni o'rnatishni rejalashtirgan.,installation implementation,
teeth,noun,A1,tishlar,зубы,"Hard, white structures in the mouth used for biting and chewing food.",ˈtiːθ,14740,body-health,It is important to brush your teeth at least twice daily.,Tishlarni kuniga kamida ikki marta yuvish juda muhim.,,
cloth,noun,A2,mato latta,ткань,"A material made by weaving or knitting fibers, used to make clothes.",klɒθ,14742,clothes,She used a soft cloth to clean the dust off furniture.,U mebeldagi changni tozalash uchun yumshoq latta ishlatdi.,fabric material,
colleagues,noun,B1,hamkasblar,коллеги,People that you work together with in a professional environment.,ˈkɑliɡz,14744,work,I often go to lunch with my colleagues to discuss work.,Men ko'pincha ish haqida gaplashish uchun hamkasblarim bilan tushlik qilaman.,coworkers teammates,
stamp,noun,A2,muhr shtamp,печать,An object used to press an official mark or design onto paper.,stæmp,14746,work,Please put your company stamp on this official contract document.,"Iltimos, ushbu shartnoma hujjatiga kompaniyangiz muhrini bosing.",seal mark,
lotus,noun,C1,lotus,лотос,A beautiful type of water flower that grows in ponds in warm countries.,ˈloʊtəs,14748,nature,The pink lotus flower floats gracefully on the surface of the pond.,Pushti rangli lotus guli ko'l yuzasida nafis qalqib turibdi.,,
salmon,noun,A2,losos qizilbaliq,лосось,A large edible fish with silver skin and pinkish-orange meat.,ˈsæmən,14750,food-drink,We had grilled salmon with fresh lemon for our dinner tonight.,Bugun kechki ovqatga limonli qovurilgan qizilbaliq yedik.,lax lox,
cargo,noun,B2,yuk,груз,"The goods carried by a ship, an aircraft, or a large vehicle.",ˈkɑːɡəʊ,14752,travel,The cargo ship arrived at the port early this morning.,Yuk kemasi bugun erta tongda portga yetib keldi.,freight shipment,
tan,noun,B1,tan,загар,The brown colour your skin gets after being in the sun.,ˈtæn,14754,body-health,She went to the beach to get a nice summer tan.,U chiroyli yozgi tan olish uchun plyajga bordi.,suntan,
directive,noun,C1,ko'rsatma yo'riqnoma,директива,An official instruction or order from a leader or authority.,daɪˈɹɛk.tɪv,14756,ielts,The manager issued a new directive regarding the office safety rules.,Menejer ofis xavfsizlik qoidalari bo'yicha yangi ko'rsatma chiqardi.,instruction command,
mate,noun,B1,o'rtoq do'st,друг,"A close friend or companion, often used in informal British English.",meɪt,14758,people-family,I am going to the park with a few of my mates.,Men bir nechta o'rtoqlarim bilan bog'ga ketyapman.,friend buddy,
starter,noun,A2,boshlovchi boshlang'ich,закуска,A small dish served before the main part of a meal.,ˈstɑː.tə(ɹ),14760,food-drink,We ordered a delicious soup as a starter before the main meal.,Asosiy ovqatdan oldin biz mazali sho'rvani boshlovchi sifatida buyurtma qildik.,,
pepper,noun,A1,qalampir,перец,A vegetable or spice that makes food taste hot or spicy.,ˈpɛp.ə,14762,food-drink,You should add a little salt and pepper to the soup.,Sho'rvaga ozgina tuz va qalampir qo'shishingiz kerak.,capsicum,
weapon,noun,B2,qurol,оружие,An object used to hurt people or animals in a fight.,ˈwɛp.ən,14764,ielts,The police found a dangerous weapon hidden in the old house.,Politsiya eski uy ichiga yashirilgan xavfli qurolni topib oldi.,arm,
burden,noun,C1,og'ir yuk tashvish,бремя,A heavy load or a difficult responsibility that causes worry.,ˈbɜːdn̩,14766,ielts,He felt that his high debts were a burden on his family.,U katta qarzlarini oilasi uchun og'ir yuk deb hisoblardi.,load weight,
chef,noun,A2,oshpaz,шеф-повар,A professional cook who works in a restaurant or hotel kitchen.,ʃɛf,14768,work,The head chef prepared a wonderful meal for all the guests.,Bosh oshpaz barcha mehmonlar uchun ajoyib taom tayyorladi.,cook,
isle,noun,B2,orol,остров,"A small island, often used in geographical names or poetic language.",aɪ̯l,14770,nature,We spent our summer holiday on a quiet little isle.,Biz yozgi ta'tilimizni tinchgina kichik bir orolda o'tkazdik.,island,
stylish,adjective,B1,zamonaviy ko'rkam,стильный,Wearing or having things that are currently fashionable and attractive.,ˈstaɪlɪʃ,14772,describing,She looked very stylish in her new blue evening dress.,U yangi ko'k kechki libosida juda ko'rkam ko'rinardi.,chic fashionable,unstylish
slim,adjective,B1,ozgʻin xushbichim,стройный,Having a body that is thin and looks healthy or attractive.,ˈslɪm,14774,body-health,She keeps fit by running to stay slim and healthy.,"U ozgʻin va sogʻlom qolish uchun yugurib, oʻzini formada saqlaydi.",slender thin,fat
maple,noun,B2,zarang,клён,A tall tree with leaves that have five points and turn red in autumn.,ˈmeɪ.pəl,14776,nature,The street was lined with beautiful maple trees turning red.,Koʻcha boʻylab qizgʻish rangga kirayotgan chiroyli zarang daraxtlari ekilgan edi.,,
grocery,noun,A2,oziq-ovqat doʻkoni,продуктовый магазин,A shop where people buy food and other household supplies.,ˈɡɹəʊ.s(ə.)ɹi,14778,food-drink,I need to stop by the grocery to pick up some milk.,Sut olish uchun oziq-ovqat doʻkoniga kirib oʻtishim kerak.,supermarket,
offshore,adjective,C1,qirgʻoqdan uzoqdagi offshor,офшорный,Located or happening in the sea at a distance from the coast.,ɒfˈʃɔː(ɹ),14780,ielts,The company has an offshore oil rig working in the ocean.,Kompaniyaning okeanda ishlaydigan qirgʻoqdan uzoqdagi neft platformasi bor.,maritime,onshore
depot,noun,B2,omborxona bekat,склад,A building used for storing large amounts of goods or for keeping vehicles.,ˈdɛpəʊ,14782,places,The bus returns to the main depot at the end of the shift.,"Avtobus smena tugagach, asosiy bekatga qaytadi.",warehouse station,
comp,noun,B2,musobaqa bellashuv,соревнование,A public event where people try to win a prize by being the best.,kɒmp,14784,ielts,She decided to enter the dance comp to show off her skills.,U o‘z mahoratini ko‘rsatish uchun raqs musobaqasida qatnashishga qaror qildi.,contest competition,
pie,noun,A2,pirog,пирог,A baked food with a pastry shell and a sweet or savory filling inside.,paɪ,14788,food-drink,We had a delicious cherry pie for dessert after our main meal.,Asosiy ovqatdan keyin desert uchun mazali gilosli pirog yedik.,,
blend,noun,B2,qorishma aralashma,смесь,A mixture of two or more different things or substances.,blɛnd,14790,describing,This coffee is a special blend of beans from different countries.,Bu qahva turli mamlakatlardan keltirilgan donlarning maxsus qorishmasidir.,mix combination,
occasionally,adverb,B1,ba'zida gohida,иногда,Happening sometimes but not very often.,əˈkeɪʒənəli,14792,time,We occasionally go to the cinema when there is a good film.,Yaxshi film bo‘lganda biz ba‘zida kinoga borib turamiz.,sometimes sometimes,frequently
spec,noun,B2,texnik xususiyat tavsif,техническая характеристика,A detailed description of the design or requirements for a machine or product.,ˈspɛk,14794,work,You should check the technical specs before you buy this new computer.,Bu yangi kompyuterni sotib olishdan oldin texnik xususiyatlarini tekshirib ko‘ring.,detail requirement,
realty,noun,B2,ko‘chmas mulk,недвижимость,Land and the buildings that are on it.,ˈɹiəlti,14796,places,She decided to invest all her savings into commercial realty this year.,U bu yil barcha jamg‘armalarini tijorat ko‘chmas mulkiga tikishga qaror qildi.,property estate,
bow,noun,B1,yoy kamon,лук,A weapon made of a curved piece of wood used for shooting arrows.,ˈbəʊ̯,14798,actions,The hunter carried a wooden bow and a quiver full of arrows.,Ovchi o‘zi bilan yog‘och yoy va o‘qqa to‘la g‘ilof olib yurardi.,weapon arch,
instructional,adjective,B2,o‘quv ta’limiy,инструктивный,Used or intended for the purpose of teaching someone how to do something.,ɪnˈstrʌkʃənl,14800,school,The teacher provided instructional materials to help the students understand the lesson.,O‘qituvchi o‘quvchilarga darsni tushunishga yordam beradigan o‘quv materiallarini taqdim etdi.,educational informative,
autumn,noun,A2,kuz,осень,The season between summer and winter when the weather gets cooler and leaves fall.,ˈɔːtəm,14802,time,The yellow leaves fall from the trees in the autumn season.,Kuz faslida daraxtlardan sarg'aygan barglar to'kiladi.,fall,
probe,verb,C1,tekshirmoq surishtirmoq,зондировать,To look into or examine something very carefully and in detail.,pɹəʊb,14804,ielts,The police had to probe deep into the cause of the accident.,Politsiya baxtsiz hodisa sabablarini chuqur tekshirishi kerak edi.,investigate examine,
midi,adjective,B2,o'rta uzunlikdagi,миди,Describing a skirt or dress that reaches down to the middle of the calf.,ˈmɪdi,14806,clothes,She decided to wear a stylish midi skirt for the business meeting.,U ish uchrashuvi uchun zamonaviy o'rta uzunlikdagi yubka kiyishga qaror qildi.,,
biotechnology,noun,C1,biotexnologiya,биотехнология,Using living things like bacteria to create new products for science and industry.,ˈbaɪəʊˌtɛk.nɒl.əʊ.dʒi,14808,ielts,Modern biotechnology is helping scientists develop better medicines for serious diseases.,Zamonaviy biotexnologiya olimlarga jiddiy kasalliklar uchun samarali dori vositalarini yaratishga yordam bermoqda.,,
toilet,noun,A1,hojatxona,туалет,A bowl that you sit on to get rid of waste from your body.,ˈtɔɪ.lət,14810,home,"Excuse me, where is the nearest toilet in this building?","Kechirasiz, bu binoda eng yaqin hojatxona qayerda?",bathroom,
outreach,noun,C1,yordam ko'rsatish tashabbusi,социальная работа,An activity of providing help and services to people who need them.,ˈaʊtɹiːtʃ,14812,ielts,The hospital runs an outreach program to provide medical care to villagers.,Kasalxona qishloq aholisiga tibbiy xizmat ko'rsatish uchun yordam dasturini amalga oshiradi.,,
recover,verb,B2,tuzalmoq tiklamoq,выздоравливать,To get better after being ill or to get back something that was lost.,ɹɪˈkʌvə,14814,actions,It took him two weeks to recover from his bad cold.,Uning qattiq shamollashdan tuzalishi uchun ikki hafta vaqt ketdi.,recuperate regain,
timely,adjective,B2,o'z vaqtida bo'lgan maqbul,своевременный,Happening or done at exactly the right time.,ˈtaɪmli,14816,time,The government made a timely decision to improve the school system.,Hukumat ta'lim tizimini yaxshilash bo'yicha o'z vaqtida qaror qabul qildi.,opportune prompt,late
debug,verb,C1,xatolarni tuzatmoq,отлаживать,To find and remove errors from a computer program or system.,diːˈbʌɡ,14818,work,The software developers spent all night to debug the new application.,Dasturchilar yangi ilovadagi xatolarni tuzatish uchun butun tunni sarflashdi.,fix rectify,
chuck,noun,B2,shtativ qisqich,патрон,A machine part that holds a tool or piece of material firmly in place.,t͡ʃʌk,14820,home,Make sure the drill bit is tightened securely in the chuck.,Matkap uchi qisqichga mahkam o'rnatilganiga ishonch hosil qiling.,clamp holder,
hon,noun,B1,jonim azizim,дорогая,A word used to address someone you love or are very close to.,hʌn,14822,people-family,"Hey hon, could you please pass me that cup of tea?","Jonim, menga o'sha choyni uzatib yuborolmaysizmi?",darling sweetheart,
dale,noun,C1,vodiylik vodiy,долина,"A valley, typically one that is lush and green.",deu,14824,nature,We walked through the beautiful green dale on a sunny afternoon.,Quyoshli tushdan keyin go'zal yashil vodiy bo'ylab sayr qildik.,valley vale,
calculation,noun,B2,hisoblash hisob-kitob,вычисление,The result of using mathematics to solve a problem or estimate an amount.,ˌkælkjuˈleɪʃn̩,14826,ielts,"Based on my calculation, the project will take two more weeks.","Mening hisob-kitoblarimga ko'ra, loyiha yana ikki hafta davom etadi.",computation estimate,
ebook,noun,B1,elektron kitob,электронная книга,A book that is read in a digital form on a computer or handheld device.,ˈiːbʊk,14828,school,I prefer reading an ebook on my tablet while traveling on the train.,Poyezdda ketayotganimda planshetimda elektron kitob o'qishni afzal ko'raman.,digital book,
peeing,verb,A2,siydik chiqarish,писать,To pass urine from the body.,ˈpiːɪŋ,14830,body-health,The little boy stopped running to go peeing behind the old tree.,Kichkina bola daraxt orqasida peshob chiqarish uchun yugurishni to'xtatdi.,urinating,
brooks,noun,B2,soy irmoq,ручьи,"Small, natural streams of water flowing through the land.",bɹʊks,14832,nature,Clear water from the mountain brooks flows down into the wide river.,Tog' soylaridan oqqan tiniq suvlar katta daryoga quyiladi.,streams creeks,
newton,noun,C1,nyuton,ньютон,The standard scientific unit used for measuring physical force.,ˈn(j)uːtən,14834,ielts,The force applied to move the heavy box was exactly ten newtons.,Og'ir qutini ko'chirish uchun sarflangan kuch roppa-rosa o'n nyuton edi.,,
sept,noun,C2,urug' qabila,род,A group of people belonging to the same clan or ancestral family.,sɛpt,14836,people-family,The ancient sept kept their traditions alive for hundreds of years.,Qadimiy urug' o'z an'analarini yuzlab yillar davomida saqlab qoldi.,clan tribe,
exceptional,adjective,B2,alohida favqulodda,исключительный,Much better than average and not like what you usually see.,ɪkˈsɛpʃənəl,14838,describing,She showed exceptional talent for music at a very young age.,U juda yoshligidan musiqaga nisbatan favqulodda qobiliyat ko'rsatdi.,outstanding remarkable,ordinary
bingo,noun,B1,bingo,бинго,A game where you win by marking numbers on a card as they are called.,ˈbɪŋ.ɡəʊ,14840,actions,"Every Friday night, the neighbors gather at the hall to play bingo.",Har juma oqshomida qo'shnilar bingo o'ynash uchun zalga yig'ilishadi.,,
whilst,conjunction,C1,vaqtda holbuki,в то время как,During the same time that something else is happening.,waɪlst,14842,ielts,Please remain seated whilst the aircraft is taxiing to the gate.,Samolyot darvoza tomon harakatlanayotgan vaqtda joyingizdan turmang.,while,
spatial,adjective,C1,fazoviy kenglikka doir,пространственный,"Relating to the position, size, and shape of objects in a space.",ˈspeɪ.ʃəl,14844,ielts,Architects must have a good understanding of spatial relationships in buildings.,Meʼmorlar binolardagi fazoviy munosabatlarni yaxshi tushunishlari kerak.,three-dimensional,
respondents,noun,B2,soʻrovnoma ishtirokchilari javob beruvchilar,респонденты,People who provide answers to a survey or a questionnaire.,rɪˈspɒndənts,14846,ielts,Most respondents agreed that the new policy would improve their working conditions.,Soʻrovnomada qatnashganlarning aksariyati yangi siyosat mehnat sharoitlarini yaxshilashiga rozi boʻlishdi.,participants,
ceramic,adjective,B2,keramika sopol,керамический,"Made of baked clay or similar hard, brittle material.",səˈɹæmɪk,14848,home,She bought a beautiful ceramic vase to decorate her new living room.,U yangi mehmonxonasini bezash uchun chiroyli sopol vaza sotib oldi.,earthenware pottery,
prompt,adjective,B2,tezkor oʻz vaqtida,быстрый,Doing something quickly and without any delay.,pɹɒmpt,14850,actions,We appreciate your prompt response regarding the change in our meeting schedule.,Uchrashuv vaqtidagi oʻzgarish boʻyicha tezkor javobingiz uchun minnatdormiz.,timely punctual,slow
precious,adjective,B1,qimmatbaho aziz,драгоценный,"Having great value or importance, often because it is rare or loved.",ˈpɹɛʃ.əs,14852,describing,Time is our most precious resource and we should use it wisely.,Vaqt eng qimmatbaho boyligimiz va biz undan oqilona foydalanishimiz kerak.,valuable dear,worthless
annually,adverb,B1,har yili yillik,ежегодно,Happening once every single year.,ˈæn.jʊə.li,14854,time,The company holds an annually meeting to discuss the staff performance.,Kompaniya xodimlar samaradorligini muhokama qilish uchun har yili yigʻilish oʻtkazadi.,yearly yearly,
sunny,adjective,A2,quyoshli,солнечный,Having a lot of bright light from the sun.,ˈsʌni,14856,nature,"Whilst it may be sunny today, the weather forecast is predicting rain.","Bugun havo quyoshli bo'lsa-da, ob-havo ma'lumotiga ko'ra yomg'ir yog'ishi kutilmoqda.",bright clear,cloudy
necklace,noun,A2,marjon taqinchoq,ожерелье,A piece of jewelry worn around the neck.,ˈnɛkləs,14858,clothes,She wore a beautiful gold necklace for the special party.,U maxsus ziyofat uchun chiroyli tillo marjon taqdi.,pendant,
composite,adjective,C1,tarkibli murakkab,составной,Made of several different parts or materials put together.,ˈkɒmpəzɪt,14860,ielts,The bridge is built from a composite material that is very strong.,Ko'prik juda mustahkam bo'lgan tarkibli materialdan qurilgan.,complex compound,simple
unavailable,adjective,B1,mavjud emas erishib bo'lmaydigan,недоступный,"Not able to be used, bought, or reached at the moment.",ˌʌnəˈveɪləbəl,14862,work,"This product is unavailable at the moment, but we expect more soon.","Bu mahsulot hozirda mavjud emas, lekin tez orada ko'proq kelishini kutyapmiz.",missing absent,available
cedar,noun,B2,kedr,кедр,A tall evergreen tree that is often grown for its strong wood.,ˈsiː.də,14864,nature,The furniture in the room was made from high quality cedar wood.,Xonadagi mebellar sifatli kedr daraxtidan yasalgan edi.,,
advocacy,noun,C1,himoya tarafdorlik,поддержка,The act of publicly supporting or suggesting a particular idea or cause.,ˈæd.və.kə.si,14866,ielts,She is well known for her advocacy of human rights around the world.,U butun dunyo bo‘ylab inson huquqlarini himoya qilishi bilan tanilgan.,support promotion,
stud,noun,B2,shpilka tugma,гвоздик,A small decorative object like a knob used on clothing or as jewelry.,stʌd,14868,clothes,She was wearing simple diamond studs in her ears today.,Bugun u qulog‘iga oddiy olmosli sirg‘alar taqib olgan.,,
fold,verb,A2,buklamoq taxlamoq,складывать,To bend a piece of paper or cloth so that it covers itself.,ˈfəʊld,14870,actions,Please fold your clothes before putting them into the cupboard.,Iltimos kiyimlaringizni shkafga qo‘yishdan oldin taxlab qo‘ying.,bend crease,unfold
essentially,adverb,B2,asosan mohiyatan,по существу,Used when talking about the most important or basic part of something.,ɪˈsɛnʃəli,14872,describing,What he said was essentially the truth but it sounded quite rude.,U aytgan gap asosan haqiqat edi lekin biroz dag‘al eshitildi.,basically fundamentally,
qualify,verb,B2,malakali bo‘lmoq saralanmoq,квалифицироваться,To reach the necessary standard to be allowed to do something.,ˈkwɒl.ɪ.faɪ,14874,work,They had to win the last match to qualify for the final.,Finalga yo‘llanma olish uchun ular oxirgi o‘yinda yutishlari kerak edi.,,
mason,noun,B1,toshterar gisht teruvchi,каменщик,A person whose job is building things using stone or brick.,ˈmeɪsən,14876,work,The mason built a beautiful stone wall around the big garden.,Toshterar bog' atrofida chiroyli tosh devor qurdi.,bricklayer builder,
diagram,noun,B1,sxema chizma,диаграмма,A simple drawing showing how something works or how its parts are connected.,ˈdaɪ.ə.ɡɹæm,14878,school,Please look at the diagram to understand how the engine works.,"Dvigatel qanday ishlashini tushunish uchun iltimos, sxemaga qarang.",chart scheme,
footwear,noun,A2,oyoq kiyim,обувь,"Things that people wear on their feet, like shoes, boots, or sandals.",ˈfʊtwɛə(ɹ),14880,clothes,You should wear comfortable footwear if you plan to walk all day.,"Agar butun kun piyoda yurmoqchi bo'lsangiz, qulay oyoq kiyim kiying.",shoes,
victor,noun,B2,g'olib yutug'chi,победитель,"The person who wins a competition, game, or fight.",ˈvɪk.tə(ɹ),14882,ielts,The victor of the race received a gold medal and a trophy.,Poyga g'olibi oltin medal va kubokni qo'lga kiritdi.,winner champion,loser
attach,verb,B1,biriktirmoq ulamoq,прикреплять,To join or fasten one thing to another.,əˈtæt͡ʃ,14884,work,Please attach the file to your email before you send it.,"Iltimos, faylni jo'natishdan oldin xatingizga biriktirib qo'ying.",connect join,detach
sensitivity,noun,B2,sezgirlik ta'sirchanlik,чувствительность,The ability to notice or feel small changes or physical sensations.,ˌsɛn.sɪˈtɪv.ɪ.ti,14886,body-health,The skin on your face can have high sensitivity to the sun.,Yuz terisi quyosh nuriga yuqori darajada sezgir bo'lishi mumkin.,delicacy awareness,insensitivity
calgary,noun,B1,Kalgari,Калгари,"A large city in the province of Alberta, Canada.",ˈkælɡəri,14888,places,Calgary is known for its beautiful mountain views and winter sports.,Kalgari o'zining go'zal tog' manzaralari va qishki sport turlari bilan mashhur.,,
interim,adjective,C1,muvaqqat vaqtinchalik,временный,Intended to be used only for a short time until something permanent is found.,ˈɪntəɹɪm,14890,ielts,You are the interim manager until he returns from the hospital.,U kasalxonadan qaytguniga qadar siz muvaqqat boshqaruvchisiz.,provisional caretaker,
divine,adjective,C2,ilohiy,божественный,Relating to or coming directly from God or a god.,dɪˈvaɪn,14892,ielts,Many people believe that music has a divine power to heal.,Ko'pchilik musiqa davolash uchun ilohiy kuchga ega deb hisoblaydi.,holy sacred,secular
approve,verb,B2,ma'qullamoq tasdiqlamoq,одобрять,"To officially agree to or accept a plan, request, or idea.",əˈpɹuːv,14894,work,The committee will meet tomorrow to approve the new building project.,Qo'mita ertaga yangi qurilish loyihasini ma'qullash uchun yig'iladi.,sanction ratify,
chose,verb,A2,tanladi tanlab oldi,выбрал,"Past tense of choose, meaning to pick someone or something from a group.",tʃəʊz,14896,actions,I chose a nice ripe apple from the fruit bowl today.,Men bugun meva idishidan chiroyli pishgan olma tanlab oldim.,selected picked,
intensity,noun,B2,shiddat jadallik,интенсивность,"The quality of being very strong, forceful, or extreme in degree.",ɪnˈtɛnsɪti,14898,ielts,The intensity of the storm caused a lot of damage nearby.,Bo'ronning shiddati yaqin atrofdagi ko'plab binolarga zarar yetkazdi.,strength force,
technological,adjective,B2,texnologik,технологический,Relating to or involving modern scientific or industrial technology.,ˌteknəˈlɒdʒɪkl,14900,ielts,Technological progress has changed how we work and communicate every day.,Texnologik rivojlanish bizning ish va muloqot tarzimizni butunlay o'zgartirdi.,,
syndicate,noun,C2,sindikat uyushma,синдикат,A group of people or companies working together for a business goal.,ˈsɪndɪkət,14902,ielts,The investment syndicate decided to buy the shares of the company.,Investitsiya sindikati kompaniya aksiyalarini sotib olishga qaror qildi.,group association,
abortion,noun,C1,abort homila tushirish,аборт,The medical procedure to end a pregnancy before the baby is born.,əˈbɔɹ.ʃn̩,14904,body-health,Access to safe abortion services is a critical issue in public health.,Xavfsiz abort xizmatlaridan foydalanish imkoniyati jamoat salomatligida muhim masala hisoblanadi.,miscarriage termination,
dialog,noun,B1,muloqot suhbat,диалог,"A conversation between two or more people, or a small window on a screen.",ˈdaɪəlɒɡ,14906,actions,The leaders opened a peaceful dialog to resolve their differences in court.,Rahbarlar o'z kelishmovchiliklarini hal qilish uchun tinch muloqotni boshladilar.,conversation discussion,
blast,noun,B2,portlash shiddatli shamol,взрыв,"A sudden, powerful explosion or a very strong gust of wind.",blɑːst,14908,nature,The force of the blast shattered all the windows in the building.,Portlash kuchi binodagi barcha oynalarni sindirib tashladi.,explosion gust,
wellness,noun,B2,sog'lom turmush tarzi salomatlik,оздоровление,The state of being in good physical and mental health.,ˈwɛl.nɪs,14910,body-health,Regular exercise and healthy eating are essential for your overall wellness.,Doimiy mashqlar va sog'lom ovqatlanish umumiy salomatligingiz uchun juda muhimdir.,wellbeing health,
calcium,noun,B2,kaltsiy,кальций,"A chemical element found in bones and teeth, and in foods like milk.",ˈkælsi.əm,14912,body-health,Drinking plenty of milk is a great way to get enough calcium.,Ko'p sut ichish yetarlicha kaltsiy olishning ajoyib usulidir.,,
antivirus,noun,B1,antivirus,антивирус,Computer software used to protect your device from harmful viruses.,ˈantɪvʌɪrəs,14914,work,Make sure you install a good antivirus to protect your laptop computer.,Noutbukingizni himoya qilish uchun yaxshi antivirus o'rnatganingizga ishonch hosil qiling.,,
pole,noun,A2,ustun xoda,столб,"A long, thin piece of wood or metal used to support something.",pəʊl,14916,home,The flag was flying high at the top of the metal pole.,Bayroq metall ustunning eng yuqori qismida hilpirab turardi.,post rod,
shield,verb,B2,himoya qilmoq saqlamoq,защищать,"To protect someone or something from danger, harm, or unpleasant experiences.",ˈʃiːld,14918,actions,Sunscreen shields against the harmful effects of solar rays.,Quyoshdan himoyalovchi krem terini quyoshning zararli taʼsiridan saqlaydi.,protect defend,expose
harvest,noun,B2,hosil yigim-terim,урожай,"The time when crops are gathered from the fields, or the gathered crops.",ˈhɑɹ.vəst,14920,nature,The constant rain made the harvest a nightmare this year.,Tinimsiz yogʻgan yomgʻirlar bu yilgi hosilni yigʻib olishni qiyinlashtirdi.,yield crop,
membrane,noun,C1,parda qobiq,мембрана,"A very thin, flexible layer of tissue that covers or separates parts of the body.",ˈmɛm.bɹeɪn,14922,body-health,The cell membrane controls what enters and leaves the cell.,Hujayra pardasi hujayraga nimalar kirishi va undan nimalar chiqishini nazorat qiladi.,tissue layer,
locally,adverb,B1,mahalliy darajada shu yerning o'zida,местно,In or from the area that is near to where you are.,ˈləʊkəli,14924,places,In this shop we only sell products farmed locally.,Bu doʻkonda biz faqat mahalliy fermerlar yetishtirgan mahsulotlarni sotamiz.,nearby regionally,
pickup,noun,B2,pikap yuk mashinasi,пикап,"A light truck with an open back, used for carrying goods.",ˈpɪkʌp,14926,travel,They used a pickup to transport the heavy furniture to their new house.,Ular ogʻir mebellarni yangi uyga tashish uchun pikapdan foydalanishdi.,truck,
desperate,adjective,B2,umidsiz chorasiz,отчаянный,Feeling that you have no hope and are ready to do anything to change things.,ˈdɛs.p(ə.)ɹɪt,14928,feelings,I hadn't eaten in two days and was desperate for food.,Ikki kundan beri hech narsa yemaganim uchun qornim ochligidan oʻlib borardim.,hopeless distressed,hopeful
demonstration,noun,B2,namoyish ko'rsatuv,демонстрация,An event where someone shows how to do something or how something works.,dɛmənˈstɹeɪʃən,14930,ielts,"I have to give a demonstration to the class tomorrow, and I'm ill-prepared.","Ertaga sinf oldida namoyish o'tkazishim kerak, lekin hali tayyor emasman.",display presentation,
governmental,adjective,B2,hukumat davlat,правительственный,Related to or managed by the government of a country.,ˌɡʌv(ə)nˈmɛnt(ə)l,14932,ielts,The governmental agency released a new report on climate change yesterday.,Hukumat idorasi kecha iqlim o'zgarishi bo'yicha yangi hisobotni e'lon qildi.,official state,
