headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
stamps,noun,A2,pochta markalari,почтовые марки,Small paper squares that you stick on envelopes to pay for mailing letters.,stæmps,9794,basics,You need to put some stamps on the envelope before you mail it.,Xatni jo'natishdan oldin konvertga pochta markalarini yopishtirishingiz kerak.,,
franklin,noun,C1,erkin dehqon yer egasi,франклин,A historical term for a landowner in the middle ages who was not noble.,ˈfɹæŋk.lɪn,9796,ielts,The franklin was a wealthy landowner in medieval English society.,Franklin o'rta asrlar ingliz jamiyatidagi boy yer egasi edi.,,
angle,noun,B1,burchak,угол,"The space between two lines that meet at a point, measured in degrees.",ˈæŋ.ɡəl,9798,school,You can measure the angle of the corner using a ruler.,Siz chizg'ich yordamida burchakning darajasini o'lchashingiz mumkin.,corner,
rob,verb,B1,talash o'g'irlamoq,грабить,"To steal money or property from a person or place, often using force.",ɹɔb,9800,actions,It is a serious crime to rob a bank or a store.,Bank yoki do'konni talash og'ir jinoyat hisoblanadi.,steal,
vinyl,noun,B2,vinil plastinka,винил,"A type of strong plastic, often used for old-fashioned music records.",ˈvaɪ.nɪl,9802,describing,Many music fans prefer to listen to music on vinyl records.,Ko'plab musiqa ixlosmandlari musiqani vinil plastinkalarda tinglashni afzal ko'rishadi.,,
highlights,noun,B1,eng muhim qismlar saralangan lavhalar,основные моменты,The most interesting or exciting parts of an event or sports match.,ˈhaɪ.laɪts,9804,actions,I watched the highlights of the football game on the news tonight.,Men bugun yangiliklarda futbol o'yinining eng muhim qismlarini tomosha qildim.,summary,
mining,noun,B2,konchilik qazib olish,добыча,"The industry or activity of digging coal, gold, or other minerals from the earth.",ˈmaɪnɪŋ,9806,work,The gold mining industry provides many jobs for people in this region.,Oltin qazib olish sanoati ushbu hududdagi odamlar uchun ko'plab ish o'rinlarini taqdim etadi.,extraction excavation,
worst,adjective,A2,eng yomon,худший,Of the lowest quality or the most unpleasant.,wɜːst,9808,describing,This was the worst movie that I have ever seen in cinema.,Bu men kinoteatrda ko'rgan eng yomon film edi.,poorest,best
betting,noun,B2,tikish garov,ставки,The activity of risking money on the result of a game or event.,ˈbɛ.tɪŋ,9810,actions,He lost a lot of money because of his betting on football.,Futbolga tikkan pullari tufayli u ko'p pul yo'qotdi.,gambling wagering,
scientists,noun,B1,olimlar,ученые,People who study the physical world and nature through observation and experiments.,ˈsaɪəntɪsts,9812,people-family,Scientists are working hard to find a cure for this dangerous disease.,Olimlar ushbu xavfli kasallikka davo topish uchun qattiq mehnat qilmoqdalar.,researchers scholars,
liberty,noun,C1,ozodlik erkinlik,свобода,The state of being free within society from oppressive restrictions imposed by authority.,ˈlɪb.ɪ.ti,9814,ielts,The citizens of the country fought hard for their liberty and rights.,Mamlakat fuqarolari o'z ozodligi va huquqlari uchun qattiq kurashdilar.,freedom independence,slavery
blackjack,noun,B2,blekjek,блэкджек,A popular card game where players try to get a total card value of 21.,ˈblækd͡ʒæk,9816,actions,We spent the evening in the casino playing blackjack with some friends.,Biz kechqurun kazinoda do'stlarimiz bilan blekjek o'ynab o'tirdik.,twenty-one,
argentina,noun,A2,Argentina,Аргентина,A large country located in the southern part of South America.,ˌɑːdʒənˈtiːnə,9818,places,I have always wanted to visit the beautiful country of Argentina someday.,Men qachondir Argentina kabi go'zal mamlakatga borishni doimo orzu qilganman.,,
possibility,noun,B1,imkoniyat ehtimol,возможность,A chance that something may happen or be true.,ˌpɒs.ɪˈbɪl.ɪ.ti,9820,ielts,There is a strong possibility that it will rain later this afternoon.,Bugun tushdan keyin yomg'ir yog'ish ehtimoli juda yuqori.,chance potential,impossibility
analyst,noun,B2,tahlilchi,аналитик,A person whose job is to study data or information in detail.,ˈænəlɪst,9822,work,The financial analyst examined the company reports to identify any major problems.,Moliya tahlilchisi asosiy muammolarni aniqlash uchun kompaniya hisobotlarini ko'rib chiqdi.,expert researcher,
commissioner,noun,C1,komissiya a'zosi vakil,член комиссии,An official person who is in charge of a department or organization.,kəˈmɪ.ʃə.nə,9824,work,The police commissioner announced new safety rules for the entire city today.,Politsiya komissari bugun butun shahar uchun yangi xavfsizlik qoidalarini e'lon qildi.,official representative,
garage,noun,A2,garaj avtoturargoh,гараж,A building where you keep your car or other vehicles safe.,ˈɡæ.ɹɪdʒ,9826,home,Please park your car in the garage so it stays dry tonight.,"Iltimos, mashinangizni garajga qo'ying, shunda u kechasi quruq qoladi.",carport,
exciting,adjective,A2,qiziqarli hayajonli,захватывающий,Making you feel very happy and enthusiastic about something.,ɪkˈsʌɪtɪŋ,9828,feelings,We watched a very exciting football match at the stadium last night.,Biz kecha stadionda juda qiziqarli futbol o'yinini tomosha qildik.,thrilling interesting,boring
reliability,noun,B2,ishonchlilik,надёжность,The quality of being able to be trusted to do what is expected.,rɪˌlaɪəˈbɪləti,9830,ielts,The company is famous for the reliability of its high quality products.,Kompaniya o'zining yuqori sifatli mahsulotlarining ishonchliligi bilan mashhur.,dependability trustworthiness,unreliability
thongs,noun,B1,yengil shippak,вьетнамки,A type of light shoe that is held on by a strap between toes.,θɒŋz,9832,clothes,I wore my comfortable thongs while walking along the sandy beach today.,"Men bugun qumli plyaj bo'ylab yurar ekanman, qulay shippaklarimni kiyib oldim.",flip-flops sandals,
unfortunately,adverb,B1,afsuski afsuslanarli,к сожалению,Used to say that something is sad or disappointing.,ʌnˈfɔː.tjʊ.nət.li,9834,describing,"Unfortunately, the store was closed when we arrived there last night.","Afsuski, biz u yerga yetib borganimizda do'kon yopiq edi.",regrettably unluckily,fortunately
respectively,adverb,C1,mos ravishda tartib bilan,соответственно,In the order already mentioned.,ɹɪˈspɛktɪvli,9836,ielts,"John and Alice are ten and twelve years old, respectively.",Jon va Elis mos ravishda o'n va o'n ikki yoshda.,sequentially,
attachment,noun,B2,bog'liqlik mehr,преданность,A feeling of love or strong connection to someone or something.,əˈtæt͡ʃmənt,9838,feelings,He felt a strong attachment to his old family home.,U o'zining eski ota-ona uyiga kuchli mehr qo'ygan edi.,fondness affection,detachment
ringtone,noun,A2,qo'ng'iroq ohangi,рингтон,A sound that a mobile phone makes when someone calls you.,ˈrɪŋˌtəʊn,9840,home,I changed my ringtone to a song I really like.,Men qo'ng'iroq ohangimni o'zimga yoqadigan qo'shiqqa o'zgartirdim.,,
pleasure,noun,B1,zavq rohat,удовольствие,A feeling of happiness and enjoyment.,ˈplɛʒə,9842,feelings,It was a great pleasure to meet your family today.,Bugun oilangiz bilan tanishganimdan juda mamnun bo'ldim.,delight enjoyment,pain
honor,verb,B2,hurmat qilmoq rioya qilmoq,"уважать, соблюдать",To fulfill a promise or to show great respect for someone or something.,ˈɒn.ə,9844,ielts,You should always honor your promise to help your friends in need.,Do'stlaringizga yordam berish haqidagi va'dangizni doimo bajarishingiz kerak.,respect esteem,despise
pants,noun,A1,shim,брюки,"A piece of clothing that covers each leg separately, usually reaching to the ankles.",pænts,9846,clothes,I need to buy a new pair of black pants for work.,Men ish uchun yangi qora shim sotib olishim kerak.,trousers,
prayer,noun,A2,duo namoz,молитва,The act of speaking to God or a spiritual power to show respect.,pɹɛə,9850,feelings,Many people find peace and comfort through the act of daily prayer.,Ko'p odamlar kundalik ib duolar orqali xotirjamlik va tasalli topadilar.,worship devotion,
hurricane,noun,B2,dovul,ураган,A very powerful tropical storm with extremely strong and dangerous rotating winds.,ˈhʌɹɪkən,9852,nature,The coastal city prepared for the hurricane by boarding up all windows.,Qirg'oq bo'yidagi shahar dovulga tayyorgarlik ko'rish uchun barcha derazalarni taxtalar bilan yopdi.,cyclone typhoon,
luck,noun,A2,omad baxt,удача,"Events that happen to you by chance, often bringing success or good results.",lʌk,9854,feelings,I had a bit of good luck and found my lost keys today.,Bugun biroz omadim chopdi va yo'qotgan kalitlarimni topib oldim.,fortune chance,
postage,noun,B1,pochta to'lovi,почтовый сбор,The money you pay to send a letter or package through the mail system.,ˈpəʊstɪd͡ʒ,9856,work,You need to add extra postage if you want to send this parcel.,"Agar ushbu posylkani yubormoqchi bo'lsangiz, qo'shimcha pochta to'lovini to'lashingiz kerak.",shipping,
producer,noun,B2,ishlab chiqaruvchi prodyuser,производитель,"A person or company that creates goods, or oversees the creation of a film.",pɹəˈdjuːsə,9858,work,The film producer worked hard to ensure the project was finished on time.,Film prodyuseri loyihani o'z vaqtida yakunlash uchun qattiq ishladi.,maker creator,
dial,verb,B1,raqam terish qo'ng'iroq qilish,набирать номер,To press the buttons on a phone to call someone.,ˈdaɪ.əl,9860,actions,In an emergency you should dial 999 for the police.,Favqulodda vaziyatda politsiyani chaqirish uchun 999 raqamini terishingiz kerak.,call phone,
responsibilities,noun,B2,majburiyatlar mas'uliyatlar,обязанности,Duties or tasks that you are required to do as part of your job.,ɹɪˌspɒn.səˈbɪl.ɪ.tiz,9862,ielts,My new job involves many responsibilities regarding the company budget.,Yangi ishim kompaniya byudjeti bilan bog'liq ko'plab mas'uliyatlarni o'z ichiga oladi.,duties tasks,
comic,noun,B1,komiks suratli hikoya,комикс,A book or magazine that tells a story using drawn images.,ˈkɒmɪk,9864,school,The boy loves reading his favorite comic during the school break.,Bola tanaffus paytida o'zining sevimli komiksini o'qishni yaxshi ko'radi.,manga cartoon,
carefully,adverb,A2,ehtiyotkorlik bilan sinchkovlik bilan,осторожно,Doing something with a lot of attention to avoid mistakes.,ˈkɛːf(ə)li,9866,describing,She carefully placed the fragile vase on the wooden shelf.,U mo'rt vazani yog'och tokchaga ehtiyotkorlik bilan qo'ydi.,attentively cautiously,carelessly
jet,noun,B1,reaktiv samolyot,реактивный самолет,A powerful airplane that uses engines to fly at very high speeds.,ˈd͡ʒɛt,9868,travel,The fast jet took off from the airport just before noon.,Tezkor reaktiv samolyot tushdan oldin aeroportdan havoga ko'tarildi.,aircraft airplane,
crown,noun,B2,toj,корона,A gold or metal headpiece worn by a king or queen.,kɹaʊ̯n,9870,people-family,The king wore a heavy gold crown at the royal ceremony.,Qirol qirollik marosimida og'ir oltin toj kiygan edi.,diadem coronet,
underground,adjective,B1,yer osti,подземный,Located or operating beneath the surface of the earth.,ˌʌn.dəˈɡɹaʊnd,9874,places,The subway system in this city is entirely underground.,Bu shahardagi metro tizimi to'liq yer ostida joylashgan.,subterranean below-ground,above-ground
diagnosis,noun,B2,tashxis,диагноз,The process of identifying the cause of an illness or a problem.,daɪəɡˈnəʊsɪs,9876,body-health,The doctor made a diagnosis after reviewing all of the test results.,Shifokor barcha tahlil natijalarini ko'rib chiqqach tashxis qo'ydi.,,
maker,noun,B1,ishlab chiqaruvchi yaratuvchi,производитель,A person or company that makes or produces a specific product.,ˈmeɪk.ə,9878,work,This company is a famous maker of high-quality kitchen appliances.,Bu kompaniya yuqori sifatli oshxona jihozlarining mashhur ishlab chiqaruvchisidir.,producer manufacturer,
crack,verb,B1,yoriq paydo bo'lishi yorilish,трескаться,To break or cause something to break without separating into distinct parts.,kɹæk,9880,actions,The dry ground began to crack during the hot summer months.,Issiq yoz oylarida quruq yer yorila boshladi.,split fracture,
gang,noun,B2,guruh to'da,банда,"A group of people, often young people, who spend time together and sometimes commit crimes.",ˈɡæŋ,9882,ielts,Police are working hard to stop the local gang from causing trouble.,Politsiya mahalliy to'daning muammo keltirib chiqarishiga yo'l qo'ymaslik uchun qattiq ishlamoqda.,group band,
semester,noun,A2,semestr,семестр,One of the two periods into which the academic year is divided.,sɪˈmɛstə,9884,school,Students have to study hard during their final semester at university.,Talabalar universitetdagi oxirgi semestr davomida qattiq o'qishlari kerak.,term,
fetish,noun,C1,fetish,фетиш,A strong and unusual sexual interest in a particular object or body part.,ˈfɛt.ɪʃ,9886,ielts,The study explores how society views the concept of a psychological fetish.,Tadqiqot jamiyat psixologik fetish tushunchasiga qanday qarashini o'rganadi.,kink,
applies,verb,B1,qo'llash tatbiq etish,применять,To put something into use for a particular purpose or in a specific situation.,əˈplaɪz,9888,actions,She applies her knowledge of science to solve real-world engineering problems.,U muhandislikdagi haqiqiy muammolarni hal qilish uchun o'zining fan bilimlarini qo'llaydi.,utilize employ,
appearance,noun,A2,tashqi ko'rinish,внешний вид,The way that someone or something looks to others.,əˈpɪəɹəns,9890,describing,He cares a lot about his physical appearance and always dresses well.,U o'zining tashqi ko'rinishiga juda e'tibor beradi va doimo yaxshi kiyinadi.,look,
smoke,verb,A2,tamaki chekmoq,курить,"To breathe in and out smoke from a burning cigarette, cigar, or pipe.",sməʊk,9892,actions,He likes to smoke a pipe while reading his morning newspaper.,U tonggi gazetasini o'qiyotganda trubka chekishni yaxshi ko'radi.,,
apache,noun,C1,apachi,апачи,A member of a group of Native American people from the southwestern United States.,əˈpætʃi,9894,people-family,The Apache tribe has a rich history in the American southwest.,Apachi qabilasi Amerika janubi-g'arbida boy tarixga ega.,,
craft,verb,B2,yaratmoq yasamoq,мастерить,To make something carefully using skill and your hands.,ˈkɹɑːft,9896,work,Local artists craft beautiful jewelry from silver and natural stones.,Mahalliy rassomlar kumush va tabiiy toshlardan go'zal taqinchoqlar yasashadi.,create make,
apart,adverb,B1,alohida ajratilgan,отдельно,Separated by a distance or not together in one piece.,əˈpɑːt,9898,describing,They live miles apart but stay in touch every single day.,"Ular bir-biridan uzoqda yashashsa-da, har kuni aloqada bo'lishadi.",separately independently,
fellow,noun,B2,hamroh sherik,товарищ,A person who is associated with another or belongs to the same group.,ˈfɛləʊ,9900,people-family,He is a kind fellow who always helps his neighbors in need.,U muhtoj qo'shnilariga doimo yordam beradigan mehribon inson.,companion partner,
blind,adjective,B1,ko'r,слепой,Unable to see anything because of a medical condition.,ˈblaɪ̯nd,9902,body-health,The guide dog helps the blind person navigate through the busy street.,Yo'l boshlovchi it ko'r kishiga gavjum ko'chadan o'tishga yordam beradi.,sightless,sighted
lounge,verb,B2,xordiq chiqarmoq dam olmoq,отдыхать,To spend time relaxing in a lazy or comfortable way.,ˈlaʊ̯nd͡ʒ,9904,home,"On sunny afternoons, we love to lounge in the garden chairs.",Quyoshli tushdan keyin bog' stullarida dam olishni yaxshi ko'ramiz.,relax loll,
mad,adjective,B1,aqldan ozgan g'azablangan,сумасшедший,Very angry or having a mental illness that makes you act strangely.,ˈmæd,9906,feelings,Are you mad at me for forgetting about our meeting today?,Bugungi uchrashuvimizni unutganim uchun mendan jahlingiz chiqdimi?,angry crazy,
semi,noun,B2,yarim ajratilgan uy,полуособняк,A house that is joined to another house on only one side.,ˈsɛmi,9908,home,We bought a lovely semi near the park for our growing family.,Biz oilamiz uchun park yaqinidan chiroyli yarim ajratilgan uy sotib oldik.,,
coins,noun,A1,tangalar,монеты,Small flat pieces of metal used as money by a country.,kɔɪnz,9910,basics,I keep all my loose coins in a small jar at home.,Men barcha mayda tangalarimni uyda kichik idishda saqlayman.,money cash,
gross,adjective,B2,umumiy yalpi,валовой,An amount including everything before any taxes or costs are taken away.,ɡɹəʊs,9912,ielts,The company reported a high gross profit for the last financial year.,Kompaniya o'tgan moliya yili uchun yuqori yalpi foyda haqida hisobot berdi.,total overall,net
strongly,adverb,B1,qat'iy kuchli,сильно,In a way that shows clear and firm feelings or beliefs.,ˈstɹɔŋli,9914,describing,I strongly believe that everyone deserves a chance to learn English.,Men har kim ingliz tilini o'rganish imkoniyatiga loyiq ekanligiga qat'iy ishonaman.,firmly deeply,weakly
valentine,noun,B1,valentinka sevgi maktubi,валентинка,A card with a message of love sent to someone on February 14th.,ˈvaləntaɪn,9916,feelings,She was happy to receive a surprise valentine from her best friend.,U eng yaqin do'stidan kutilmagan valentinka olganidan xursand bo'ldi.,,
horror,noun,B2,dahshat qo'rquv,ужас,A strong feeling of fear or shock caused by something very unpleasant.,ˈhɒɹ.ə,9918,feelings,She watched the movie in horror because the scenes were very scary.,U filmni dahshat bilan tomosha qildi chunki sahnalar juda qo'rqinchli edi.,terror fear,delight
till,preposition,A2,gacha,до,Up to the time that something happens or finishes.,tɪl,9920,time,I will wait here till the bus arrives to take us home.,Men avtobus bizni uyga olib ketguncha shu yerda kutaman.,until,
admission,noun,B2,qabul ruxsat,прием,The right or permission to enter a place or join an organization.,ədˈmɪʃən,9922,ielts,The university sent him an official letter of admission for this year.,Universitet unga shu yil uchun rasmiy qabul xatini yubordi.,entry access,
elected,verb,B1,saylangan,избранный,Chosen by voting to hold a public office or position.,ɪˈlɛktɪd,9924,ielts,The people elected a new president to lead the country yesterday.,Xalq mamlakatni boshqarish uchun yangi prezident sayladi.,chosen selected,
victory,noun,B1,g'alaba zafar,победа,"Success in a battle, game, or competition against an opponent.",ˈvɪk.tə.ɹi,9926,ielts,The team celebrated their great victory after the final football match.,Jamoa final futbol o'yinidan so'ng o'zlarining buyuk g'alabasini nishonladi.,triumph win,defeat
sand,noun,A2,qum,песок,Very small grains of crushed rock found on beaches and in deserts.,ˈsænd,9928,nature,The children enjoyed building a large castle out of wet sand.,Bolalar nam qumdan katta qal'a qurishdan zavqlandilar.,,
terrorism,noun,B2,terrorizm,терроризм,The use of violence and fear to achieve political goals.,ˈtɛɹəɹɪzəm,9930,ielts,The international community is working together to fight against global terrorism.,Xalqaro hamjamiyat global terrorizmga qarshi kurashish uchun birga ishlamoqda.,,
joy,noun,B1,quvonch shodlik,радость,A feeling of great happiness or pleasure.,d͡ʒɔɪ,9932,feelings,Seeing her family again brought her a great deal of joy.,Oila a'zolarini qayta ko'rish unga katta quvonch bag'ishladi.,elation glee,joylessness
mainly,adverb,B1,asosan ko'proq,главным образом,Used to describe the most important or common reason or part of something.,ˈmeɪnli,9936,describing,The meeting was mainly about how to improve the office environment.,Uchrashuv asosan ofis muhitini qanday yaxshilash haqida edi.,mostly chiefly,
ethnic,adjective,B2,etnik milliy,этнический,"Connected with a group of people who share the same culture, race, or ancestors.",ˈɛθ.nɪk,9938,ielts,The school celebrates the diverse ethnic backgrounds of all its students.,Maktab barcha o'quvchilarning turli etnik kelib chiqishini nishonlaydi.,cultural racial,
parliament,noun,B2,parlament,парламент,A group of people elected to make laws and discuss important government issues.,ˈpɑː.lə.mənt,9942,ielts,The parliament voted to pass the new law late last night.,Parlament kecha kechasi yangi qonunni qabul qilish uchun ovoz berdi.,legislature congress,
actor,noun,A2,aktyor,актёр,"A person who performs in plays, movies, or television shows.",ˈæk.təː,9944,people-family,The famous actor signed autographs for his fans after the show.,Mashhur aktyor shoudan keyin muxlislari uchun dastxat qo'yib berdi.,performer,
seal,noun,B1,tyulen muhr,тюлень,A large sea animal that has thick fur and lives in cold water.,siːl,9946,animals,We watched a seal swimming near the rocks at the beach.,Biz sohil bo'yidagi qoyalar yaqinida suzayotgan tyulenni tomosha qildik.,pinniped,
fifth,adjective,A1,beshinchi,пятый,Coming after the fourth item in a series.,fɪfθ,9948,basics,This is the fifth time I have visited this beautiful city.,Bu mening ushbu go'zal shaharga beshinchi tashrif buyurishim.,,
citizen,noun,B2,fuqaro,гражданин,A person who is legally recognized as a member of a specific country.,ˈsɪtɪzən,9950,ielts,Every citizen has the right to vote in the national elections.,Har bir fuqaro milliy saylovlarda ovoz berish huquqiga ega.,national inhabitant,alien
vertical,adjective,B2,vertikal tik,вертикальный,Standing or pointing straight up towards the sky.,ˈvɜː.tɪ.kəl,9952,describing,The mountain wall was so vertical that nobody could climb it.,"Tog' devori shunchalik tik ediki, uni hech kimga chiqib bo'lmasdi.",upright perpendicular,horizontal
corrections,noun,B2,tuzatishlar tuzatish,исправления,The act of making something right or the changes made to fix a mistake.,kəˈɹɛkʃənz,9954,ielts,The editor made several corrections to the final draft of the report.,Muharrir hisobotning oxirgi loyihasiga bir nechta tuzatishlar kiritdi.,adjustments edits,
structural,adjective,B2,tuzilmaviy strukturaviy,структурный,Relating to the way something is built or organized.,ˈstɹʌk(t͡)ʃəɹəl,9956,ielts,The old building suffered structural damage after the strong earthquake hit today.,Bugun kuchli zilzila yuz berganidan keyin eski bino tuzilmaviy shikastlandi.,organizational skeletal,
absolute,adjective,B2,mutlaq toliq,абсолютный,"Complete and total, without any doubt or exceptions.",ˈæb.sə.luːt,9958,ielts,It was an absolute disaster when the computer crashed during our presentation.,Taqdimotimiz vaqtida kompyuter ishdan chiqqanida bu mutlaq falokat edi.,total complete,relative
disabilities,noun,B1,nogironliklar jismoniy nuqsonlar,инвалидность,"Physical or mental conditions that limit a person's movements, senses, or activities.",ˌdɪsəˈbɪlɪtiz,9960,body-health,The school offers special programs for students with learning disabilities.,Maktab o'quv nogironligi bo'lgan talabalar uchun maxsus dasturlarni taklif qiladi.,impairments handicaps,
anytime,adverb,A2,xohlagan vaqtda istalgan paytda,в любое время,At any moment or on any occasion.,ˈɛnitaɪm,9962,time,Feel free to call me anytime if you have any more questions.,"Agar yana savollaringiz bo'lsa, menga xohlagan vaqtda qo'ng'iroq qilishingiz mumkin.",whenever always,
substance,noun,B2,modda mohiyat,вещество,A particular type of matter with specific physical properties.,ˈsʌbstəns,9964,ielts,The liquid in the beaker turned into a solid white substance.,Stakandagi suyuqlik qattiq oq moddaga aylandi.,matter material,
lies,noun,A2,yolg'onlar,ложь,"Statements that are not true, said on purpose to deceive others.",laɪz,9966,describing,It is always better to tell the truth than to tell lies.,Yolg'on gapirgandan ko'ra doimo haqiqatni aytgan ma'qul.,untruths fibs,truth
pipe,noun,B1,quvur truba,труба,"A tube used to move water, gas, or other liquids from one place to another.",ˈpaɪp,9968,home,The water stopped flowing because there was a hole in the pipe.,Quvurda teshik bo'lgani uchun suv oqishi to'xtadi.,tube conduit,
soldiers,noun,A2,askarlar,солдаты,People who serve in an army and are trained to fight.,ˈsoʊld͡ʒɚz,9970,people-family,The soldiers marched through the town to protect the local people.,Askarlar mahalliy aholini himoya qilish uchun shahardan o'tib ketishdi.,troops fighters,
guardian,noun,B2,vasiy qo'riqchi,опекун,A person who protects or is legally responsible for someone else.,ˈɡɑɹ.di.ən,9972,people-family,She is the legal guardian of her younger brother after their parents died.,Ota-onasi vafot etgandan so'ng u ukasining qonuniy vasiysi hisoblanadi.,protector defender,
lecture,noun,B2,ma'ruza,лекция,A talk given to a group of people to teach them about a subject.,ˈlɛk.t͡ʃəː,9974,school,During class today the professor delivered an interesting lecture on modern history.,Bugungi darsda professor zamonaviy tarix bo'yicha qiziqarli ma'ruza o'qidi.,lesson speech,
simulation,noun,C1,simulyatsiya taqlid,симуляция,A model that copies a real situation to study how it works.,ˌsɪm.jʊˈleɪ.ʃn̩,9976,ielts,This exercise is a simulation of actual battle conditions for the trainees.,Ushbu mashg'ulot o'quvchilar uchun haqiqiy jangovar sharoitlarning simulyatsiyasidir.,model representation,
layout,noun,B2,reja joylashuv,планировка,The way in which parts of something are arranged or organized.,ˈleɪ.aʊt,9978,work,The architect designed a new layout for the office to improve productivity.,Me'mor unumdorlikni oshirish uchun ofisning yangi rejasi ustida ishladi.,arrangement design,
concentration,noun,B2,diqqat e'tibor,концентрация,The ability to pay close attention to something you are doing.,ˌkɒn.sənˈtɹeɪ.ʃən,9980,ielts,Studying in a quiet place helps to improve your concentration.,Tinch joyda o'qish diqqatni jamlashni yaxshilashga yordam beradi.,focus attention,
lay,verb,A2,qo'ymoq yotqizmoq,класть,To put something down carefully in a flat or resting position.,leɪ,9984,actions,Please lay your books on the desk before we start the class.,Iltimos darsni boshlashdan oldin kitoblaringizni stol ustiga qo'ying.,place put,lift
interpretation,noun,B2,talqin izoh,интерпретация,A particular way of explaining or understanding something such as a rule or meaning.,ɪnˌtɜːpɹəˈteɪʃən,9986,ielts,Everyone had a different interpretation of the teacher's complex instructions today.,Bugun o'qituvchining murakkab ko'rsatmalari haqida har kimning o'z talqini bor edi.,explanation meaning,
deck,noun,B1,ayvon kema palubasi,палуба,"An open, wooden floor built outside a house or on a ship.",ˈdɛk,9990,home,We sat on the wooden deck to enjoy the warm summer evening.,Biz issiq yoz oqshomidan zavqlanish uchun yog'och ayvonda o'tirdik.,patio terrace,
taught,verb,A2,o'rgatdi,обучал,"The past tense and past participle of teach, meaning to show someone how to learn.",tɔːt,9992,school,My grandfather taught me how to fish when I was a child.,Bobom bolaligimda menga baliq tutishni o'rgatgan edi.,instructed educated,
optimization,noun,C1,optimallashtirish,оптимизация,The act of making a process or system as effective or functional as possible.,ˌɑptəmaɪˈzeɪʃən,9994,ielts,The team focused on the optimization of their website to increase visitor speed.,Jamoa tashrif buyuruvchilar tezligini oshirish uchun veb-saytlarini optimallashtirishga e'tibor qaratdi.,improvement refinement,
alive,adjective,A2,tirik,живой,"Living and not dead, or something that is still active.",əˈlaɪv,9996,describing,It is a miracle that they found the cat alive after the storm.,Bo'rondan keyin mushukni tirik holda topishlari mo'jiza edi.,living active,dead
temple,noun,B2,ibodatxona ma'bad,храм,A building used for religious worship.,ˈtɛm.pl̩,9998,places,They visited an ancient temple during their trip to the country.,Ular mamlakatga qilgan safarlari davomida qadimiy ibodatxonaga tashrif buyurishdi.,shrine,
prove,verb,B1,isbotlamoq,доказывать,To show that something is definitely true by providing facts or evidence.,pɹuːv,10000,actions,I will prove that my method is more effective than yours.,Men usulim siznikidan samaraliroq ekanligini isbotlayman.,demonstrate verify,disprove
genetic,adjective,C1,genetik,генетический,Relating to the genes or the study of heredity in living things.,d͡ʒəˈnɛt.ɪk,10002,ielts,The researchers are studying the genetic causes of this rare disease.,Tadqiqotchilar ushbu kamyob kasallikning genetik sabablarini o‘rganmoqdalar.,hereditary,
restrictions,noun,B2,cheklovlar,ограничения,Rules or laws that limit what people can do or how things can happen.,ɹɪˈstɹɪkʃənz,10004,ielts,There are strict travel restrictions due to the recent public health concerns.,Jamoat salomatligi bilan bog'liq so'nggi xavotirlar tufayli qat'iy sayohat cheklovlari mavjud.,limitations controls,
thin,adjective,A1,yupqa ozg'in,тонкий,Having little distance between opposite sides or having very little body fat.,ˈθɪn,10006,describing,She wrote the note on a very thin piece of paper.,U eslatmani juda yupqa qog'oz parchasi ustiga yozdi.,slender slim,thick
prefer,verb,A2,afzal ko'rmoq,предпочитать,To like one thing or person more than another.,[pɹɪˈfɝ],10008,feelings,Most people prefer to drink tea rather than coffee in the morning.,Ko'pchilik ertalab kofega qaraganda choy ichishni afzal ko'radi.,favor,
ridge,noun,C1,qirra tog' tizmasi,гребень,"A long, narrow piece of raised ground or the top of a mountain range.",ɹɪd͡ʒ,10010,nature,We walked along the mountain ridge to see the beautiful sunrise view.,Quyosh chiqishining go'zal manzarasini ko'rish uchun tog' tizmasi bo'ylab yurdik.,crest peak,groove
cabinet,noun,B1,shkaf,шкаф,A piece of furniture with shelves or drawers used for storage.,ˈkæb.ɪ.nɪt,10012,home,Please put the clean dishes back into the kitchen cabinet.,"Iltimos, toza idishlarni oshxona shkafiga qaytarib qo'ying.",cupboard,
modem,noun,B1,modem,модем,A device that connects your computer or network to the internet.,ˈməʊdəm,10014,home,You need to restart the modem to fix the internet connection issue.,Internet aloqasidagi muammoni tuzatish uchun modemni qayta ishga tushirishingiz kerak.,,
tropical,adjective,B1,tropik,тропический,Relating to the hot and humid regions near the equator.,ˈtɹɒp.ɪ.kəl,10018,nature,My favorite tropical fruits are pineapples and coconuts.,Mening sevimli tropik mevalarim ananas va kokosdir.,,
collect,verb,A2,yig'moq to'plamoq,собирать,To bring things together or get items as a hobby.,kəˈlɛkt,10020,actions,The team uses special equipment to collect data on the weather.,Jamoa ob-havo bo'yicha ma'lumotlarni yig'ish uchun maxsus uskunalardan foydalanadi.,gather accumulate,distribute
bet,verb,B1,garov o'ynamoq tikmoq,делать ставку,To risk money on the outcome of a game or event.,ˈbɛt,10022,actions,I bet you ten dollars that it will rain later today.,Bugun keyinroq yomg'ir yog'ishiga senga o'n dollar tikaman.,wager gamble,
composition,noun,B2,tarkib tuzilish,состав,The way in which something is put together or its parts.,ˌkɒmpəˈzɪʃən,10024,ielts,The chemical composition of the water was checked by the scientists.,Suvning kimyoviy tarkibi olimlar tomonidan tekshirildi.,makeup structure,
