headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
insured,adjective,B2,sug'urtalangan,застрахованный,Protected against loss or damage by an insurance policy.,ɪnˈʃʊəd,16728,work,All your expensive equipment should be fully insured against theft or damage.,Barcha qimmatbaho jihozlaringiz o'g'rilik yoki shikastlanishdan to'liq sug'urtalangan bo'lishi kerak.,covered protected,uninsured
harper,noun,C2,arfechi,арфист,A person who plays the harp as a musical instrument.,ˈhɑː(ɹ)pə(ɹ),16730,people-family,The harper performed a beautiful melody at the king's traditional wedding feast.,Arfechi qirolning an'anaviy to'y ziyofatida go'zal kuyni ijro etdi.,harpist,
exemption,noun,C1,ozod qilish imtiyoz,освобождение,Special permission to not do something or not pay something that others must do.,ɪɡˈzɛm(p).ʃən,16732,ielts,Students can apply for an exemption from taking the final exam.,Talabalar yakuniy imtihondan ozod bo'lish uchun ariza topshirishlari mumkin.,immunity exception,liability
sustainability,noun,B2,barqarorlik,устойчивость,The ability to continue a process or activity without causing damage to the environment.,səˌsteɪnəˈbɪlɪti,16734,ielts,Many companies are now focusing on environmental sustainability in their production.,Ko'pgina kompaniyalar hozirda ishlab chiqarishda ekologik barqarorlikka e'tibor qaratmoqda.,stability endurance,
tattoo,noun,B1,tatuirovka nakolka,татуировка,A permanent picture or pattern made on the skin using ink and needles.,tæˈtuː,16736,body-health,He has a small tattoo of a bird on his arm.,Uning qo'lida qush tasviri tushirilgan kichik tatuirovka bor.,,
shake,verb,A2,silkitmoq qimirlatmoq,трясти,To move something quickly up and down or from side to side.,ˈʃeɪk,16738,actions,Please shake the bottle well before you pour the juice.,"Iltimos, sharbatni quyishdan oldin idishni yaxshilab silkitib oling.",tremble vibrate,
algebra,noun,B1,algebra,алгебра,A type of mathematics that uses letters to represent unknown numbers in equations.,ˈæl.dʒɪ.bɹə,16740,school,I found algebra very difficult to understand when I was at school.,Maktabda o'qib yurganimda algebra menga juda qiyin tuyulardi.,,
holly,noun,B2,muqaddas daraxt g'urrak,остролист,"A small evergreen tree with prickly leaves and red berries, often used at Christmas.",ˈhɒli,16742,nature,We decorated the front door with a wreath made of holly.,Biz kirish eshigini g'urrakdan yasalgan gulchambar bilan bezatdik.,,
formatting,noun,B2,formatlash rasmiylashtirish,форматирование,The way in which text or data is arranged on a page or screen.,ˈfɔː.mæt.iŋ,16744,work,The formatting of your document looks very professional and clean.,Hujjatlaringizning formatlanishi juda professional va tartibli ko'rinadi.,arrangement layout,
silly,adjective,A2,ahmoqona tentakona,глупый,Showing a lack of good sense or appearing foolish in a funny way.,ˈsɪl.i,16746,describing,They were all laughing because he told a very silly joke.,U juda ahmoqona hazil aytgani uchun hamma kulardi.,foolish ridiculous,sensible
nutritional,adjective,B2,ozuqa oziq-ovqat,питательный,Relating to the process of providing or obtaining the food necessary for health.,njuːˈtɹɪʃ.ə.nəl,16748,food-drink,Check the label for the nutritional information before you buy this snack.,Bu gazakni sotib olishdan oldin uning ozuqaviy qiymatini o‘qib chiqing.,nourishing healthy,
mercy,noun,B2,rahmdillik shafqat,милосердие,Kind treatment towards someone who has the power to harm or punish you.,ˈmɜːsi,16750,ielts,The judge showed mercy by giving the man a lighter sentence.,"Sudya kishiga yengilroq jazo tayinlab, rahm-shafqat ko‘rsatdi.",pity compassion,mercilessness
freely,adverb,B1,erkin bemalol,свободно,Without restriction or interference from anyone else.,ˈfɹiːli,16752,actions,"In this classroom, students are encouraged to express their thoughts freely.",Bu sinfxonada o‘quvchilarga o‘z fikrlarini erkin ifodalash tavsiya etiladi.,openly voluntarily,
sunrise,noun,A2,quyosh chiqishi tong,рассвет,The time of day when the sun first appears in the morning sky.,ˈsʌnɹaɪz,16754,time,We woke up early to watch the beautiful sunrise over the mountains.,Tog‘lar uzra quyosh chiqishini tomosha qilish uchun erta uyg‘ondik.,daybreak sunup,sunset
wrapping,noun,B1,o'rash qog'ozi qadoq,обертка,Paper or other material used to cover an object to protect or decorate it.,ˈɹæp.ɪŋ,16756,home,She carefully removed the shiny gold wrapping from the birthday present.,U tug'ilgan kun sovg'asining yaltiroq tillarang qog'ozini ehtiyotkorlik bilan oldi.,casing packaging,
fur,noun,A2,mo'yna jun,мех,The thick soft hair that covers the bodies of some animals.,fɜː,16758,animals,"The cat has very soft, thick fur that keeps it warm outside.",Mushukning tashqarida isib turishiga yordam beradigan juda yumshoq va qalin juni bor.,,
timeline,noun,B2,vaqt jadvali xronologiya,временная шкала,A plan showing when events will happen or have happened in order.,ˈtaɪmˌlaɪn,16760,ielts,The manager created a timeline for completing the project by next month.,Menejer loyihani kelasi oyga qadar tugatish uchun vaqt jadvalini ishlab chiqdi.,chronology schedule,timepoint
tar,noun,B2,qora smola,деготь,"A thick, black, sticky substance used for making roads or roofs.",tɑː,16762,places,Workers were busy pouring hot tar onto the new road surface.,Ishchilar yangi yo'l yuzasiga qaynayotgan qora smolani quyish bilan band edilar.,,
readily,adverb,B2,jon deb osonlikcha,охотно,Happening quickly and easily without any waiting or problems.,ˈɹɛdɪli,16764,describing,The company readily accepted our suggestions for improving the work process.,Kompaniya ish jarayonini yaxshilash bo'yicha takliflarimizni jon deb qabul qildi.,,
affiliation,noun,C1,aloqa a'zolik,связь,A connection with a larger group or organization.,əˌfɪliˈeɪʃən,16766,ielts,His political affiliation with the party helped him find many new friends.,Uning partiya bilan siyosiy aloqasi ko'plab yangi do'stlar orttirishiga yordam berdi.,connection membership,
fence,noun,B1,panjara tosiq,забор,A structure made of wood or metal that separates two pieces of land.,fɛns,16768,home,We decided to build a wooden fence around our backyard garden.,Biz hovlimiz atrofini yog‘och panjara bilan o‘rashga qaror qildik.,railing barrier,
nudist,noun,C1,yalang‘och kishi,нудист,A person who prefers not to wear any clothes in public places.,ˈnudɪst,16770,people-family,The nudist spent his entire summer holiday at a private beach.,U yalang‘och kishilar uchun ajratilgan xususiy sohil bo‘yida butun yozgi ta’tilini o‘tkazdi.,naturist,clothist
infinite,adjective,C1,cheksiz behisob,бесконечный,Having no limits or end; impossible to measure or count.,ˈɪnfɪnɪt,16772,ielts,The universe seems to be infinite in its scale and complexity.,Koinot o‘zining ko‘lami va murakkabligi jihatidan cheksizdek ko‘rinadi.,boundless endless,finite
clan,noun,B2,urug‘ qabila,клан,A large group of families who are all related to the same ancestor.,klæn,16774,people-family,Members of the clan gathered annually to celebrate their shared heritage.,Urug‘ a’zolari o‘zlarining umumiy merosini nishonlash uchun har yili yig‘ilishardi.,tribe family,
legally,adverb,B2,qonuniy ravishda,законно,In a way that is allowed by the rules or the law.,ˈliːɡəli,16776,ielts,You are legally required to show your passport at the border.,Chegarada pasportingizni ko‘rsatishingiz qonunan talab qilinadi.,lawfully legitimately,illegally
shame,noun,B1,uyat sharmandalik,стыд,An uncomfortable feeling when you have done something wrong or embarrassing.,ʃeɪm,16778,feelings,He felt great shame after telling a lie to his best friend.,Eng yaqin do‘stiga yolg‘on gapirganidan keyin u qattiq uyaldi.,guilt embarrassment,pride
satisfactory,adjective,B1,qoniqarli yetarli,удовлетворительный,Good enough to meet a need or requirement.,sætɪsˈfækt(ə)ɹi,16780,describing,The satisfactory results of the survey led to his promotion.,So'rovnomaning qoniqarli natijalari uning lavozimi ko'tarilishiga sabab bo'ldi.,adequate sufficient,unsatisfactory
revolutionary,adjective,B2,inqilobiy yangicha,революционный,Involving or causing a complete or dramatic change.,ˌɹɛvəˈluʃənɛɹi,16782,ielts,The company introduced a revolutionary new tool for data analysis.,Kompaniya ma'lumotlarni tahlil qilish uchun inqilobiy yangi vositani taqdim etdi.,innovative ground-breaking,
sync,verb,B2,moslashtirmoq sinxronlashtirmoq,синхронизировать,To make things work at the same time or speed.,sɪŋk,16784,actions,He synced his phone to the laptop to transfer data.,U ma'lumotlarni ko'chirish uchun telefonini noutbuk bilan sinxronlashtirdi.,synchronize match,
civilian,noun,B2,tinch aholi fuqaro,гражданский,A person who is not a member of the armed forces.,sɪˈvɪl.jən,16786,ielts,Three civilians were apprehended by the soldiers and taken away.,"Uch nafar tinch aholi vakili askarlar tomonidan qo'lga olinib, olib ketildi.",non-combatant,military
telephony,noun,C1,telefoniya aloqa,телефония,The technology or system used for sending sounds over a distance.,təˈlɛf.ə.ni,16788,ielts,The new mobile network uses advanced digital telephony standards.,Yangi mobil tarmoq ilg'or raqamli telefoniya standartlaridan foydalanadi.,,
mesa,noun,C1,yassi tog' tepalik,столовая гора,A flat area of land that is higher than the surrounding land.,ˈmeɪ.sə,16790,nature,A few more miles brought us around a low mesa.,"Yana bir necha mil yo'l bosib, biz past yassi tog' atrofidan o'tdik.",plateau,
fatal,adjective,B2,o'limga olib keladigan halokatli,смертельный,Causing or ending in death or serious destruction.,ˈfeɪ.təl,16792,body-health,The car accident resulted in a fatal injury to the driver.,Avtohalokat haydovchining o'limiga olib keladigan darajada jarohatlanishiga sabab bo'ldi.,deadly lethal,
realtors,noun,B2,ko'chmas mulk agentlari,риелторы,People whose job is to sell or rent houses and land.,ˈɹiːəl.tərz,16794,work,The realtors helped us find a nice apartment in the city.,Ko'chmas mulk agentlari shahardan yaxshi kvartira topishimizga yordam berishdi.,estate agents,
thickness,noun,B1,qalinlik,толщина,The measurement of how thick an object is from one side to the other.,ˈθɪknəs,16796,describing,The wall has a thickness of thirty centimeters to keep us warm.,Devorning qalinligi bizni issiq saqlash uchun o'ttiz santimetrni tashkil qiladi.,depth,thinness
graphical,adjective,B2,grafik tasviriy,графический,"Relating to visual images, charts, or drawings that are easy to understand.",ˈɡɹæfɪkəl,16798,ielts,Modern computer games feature very high quality graphical elements and animations.,Zamonaviy kompyuter o'yinlari juda yuqori sifatli grafik elementlar va animatsiyalarga ega.,visual pictorial,
genius,noun,B2,daho o'tkir-zehn,гений,A person with a very high level of intelligence or great natural ability.,ˈd͡ʒiː.ni.əs,16800,people-family,Albert Einstein was a genius who changed our understanding of the universe.,Albert Eynshteyn koinot haqidagi tushunchamizni o'zgartirgan daho bo'lgan.,mastermind talent,idiot
aerospace,noun,C1,aerokosmik,аэрокосмический,"The industry that designs and builds aircraft, spacecraft, and satellites.",[ˈɛə̯.ɹəʊˌspeɪs],16802,work,She works as an engineer in the growing aerospace industry in our city.,U shahrimizdagi rivojlanib borayotgan aerokosmik sanoatida muhandis bo'lib ishlaydi.,,
fighter,noun,B1,jangchi kurashchi,боец,A person who fights in a war or a competitive sport.,ˈfaɪ.tə(ɹ),16804,people-family,The young fighter trained hard every day to win the championship belt.,Yosh jangchi chempionlik kamarini yutish uchun har kuni qattiq shug'ullandi.,warrior combatant,
meaningful,adjective,B2,mazmunli ahamiyatli,значимый,"Important, useful, or having a serious purpose.",ˈmiː.nɪŋ.fl̩,16806,ielts,We had a meaningful discussion about our future plans for the company.,Biz kompaniya uchun kelajak rejalarimiz haqida mazmunli suhbat qurdik.,significant purposeful,
flesh,noun,C1,et go'sht,плоть,"The soft parts of the body, mainly muscle and fat, covering the bones.",flɛʃ,16808,body-health,The tiger has powerful muscles and flesh that allow it to hunt quickly.,Yo'lbarsning kuchli mushaklari va eti unga tez ov qilish imkonini beradi.,tissue meat,
retreat,verb,B2,chekinish ortga qaytish,отступление,"To move away from a place or situation, often because of danger or pressure.",ɹɪˈtɹiːt,16810,actions,The soldiers had to retreat when they realized the enemy was too strong.,Dushman juda kuchli ekanini tushungan askarlar chekinishga majbur bo'ldi.,withdraw pull-back,advance
barely,adverb,B2,zo‘rg‘a arang,едва,Only just; by a very small amount or margin.,ˈbɛə(ɹ).li,16812,describing,I was so tired that I could barely keep my eyes open.,"Shunchalik charchagan edimki, ko‘zlarimni zo‘rg‘a ochib turgandim.",hardly scarcely,easily
wherever,conjunction,B1,qayerda bo'lsa ham,где бы ни,In or to any place; it does not matter where.,(h)wɛɹˈɛvɚ,16814,places,You can sit wherever you like in the empty theater.,Bo‘sh teatrda qayerga xohlasangiz o‘sha yerga o‘tiravering.,anywhere,
rug,noun,A2,gilamcha,коврик,A small piece of thick fabric used to cover part of a floor.,ˈɹʌɡ,16816,home,She placed a soft rug in front of the warm fireplace.,U issiq kamin oldiga yumshoq gilamcha to‘shadi.,mat carpet,
democrat,noun,B2,demokrat,демократ,A person who believes in or supports the principles of democracy.,ˈdɛm.ə.kɹæt,16818,ielts,Every true democrat believes in the importance of fair and free elections.,Har bir haqiqiy demokrat adolatli va erkin saylovlar muhimligiga ishonadi.,,autocrat
borough,noun,B2,shahar okrugi,район,A town or part of a large city that has its own local government.,ˈbʌ.ɹə,16820,places,He lives in a quiet borough on the outskirts of the city.,U shaharning chekkasidagi sokin bir tumanda yashaydi.,district,
shortcuts,noun,B1,qisqa yo‘llar,короткие пути,A path or route that is quicker than the normal way.,ˈʃɔːtkʌts,16822,actions,We know several shortcuts to get home before the traffic gets bad.,Yo‘llarda tirbandlik boshlanmasidan oldin uyga yetib olish uchun bir nechta qisqa yo‘llarni bilamiz.,ways,
marble,noun,B2,marmar,мрамор,"A hard stone that is smooth and shiny when polished, used for building or art.",ˈmɑː.bəl,16824,nature,The floor of the grand hall was made of white marble.,Katta zalning poydevori oq marmardan qilingan edi.,limestone,
specifies,verb,B2,aniqlashtiradi belgilaydi,определяет,To state clearly and exactly what is needed or required.,ˈspes.ɪ.faɪz,16826,ielts,The contract specifies that the work must be finished by Friday.,Shartnomada ish juma kunigacha tugatilishi kerakligi aniq belgilangan.,defines states,
hull,noun,C1,korpus kema korpusi,корпус,The main body or frame of a ship or other large water vessel.,hʌl,16828,travel,The ship suffered a large hole in its outer hull.,Kemaning tashqi korpusida katta teshik paydo bo‘ldi.,fuselage frame,
accreditation,noun,C1,akkreditatsiya tasdiqlash,аккредитация,The official act of giving a school or organization formal approval to operate.,əˌkɹɛd.ɪˈteɪ.ʃən,16830,ielts,The university is seeking accreditation for its new engineering degree program.,Universitet o‘zining yangi muhandislik yo‘nalishi uchun akkreditatsiyadan o‘tmoqchi.,certification authorization,
blackberry,noun,B1,yeryong‘oq kabi qora mayda meva,ежевика,A small dark purple or black fruit that grows on a prickly bush.,ˈblækbəɹi,16832,food-drink,We spent the whole afternoon picking blackberries in the wild forest.,Biz butun tushdan keyin o‘rmonda yovvoyi maymunjon terib o‘tkazdik.,bramble,
highland,noun,B2,tog‘li hudud balandlik,нагорье,An area of land that is high above the level of the sea.,ˈhaɪ.lənd,16834,nature,Many rare flowers grow naturally in the highland regions of the country.,Mamlakatning tog‘li hududlarida juda ko‘p noyob gullar o‘sadi.,upland,lowland
meditation,noun,B2,meditatsiya fikrni jamlash,медитация,The practice of clearing your mind to feel calm and relaxed.,mɛdɪˈteɪʃn̩,16836,body-health,She practices daily meditation to help reduce her stress and anxiety.,U stress va xavotirni kamaytirish uchun har kuni meditatsiya bilan shug‘ullanadi.,contemplation,
modular,adjective,C1,modulli qismlarga ajraladigan,модульный,Made of separate parts that can be joined together to build something.,ˈmɒdjʊlə(ɹ),16838,ielts,The new kitchen is built using a flexible and efficient modular design.,Yangi oshxona moslashuvchan va samarali modulli dizayn asosida qurilgan.,sectional,
microphone,noun,A2,mikrofon,микрофон,A piece of equipment that records sound or makes it louder.,ˈmaɪ.kɹəˌfəʊn,16840,home,Please speak clearly into the microphone so everyone can hear you.,"Iltimos, hamma eshitishi uchun mikrofonga aniq gapiring.",mic,
instrumental,adjective,B2,muhim hal qiluvchi,играющий важную роль,Being an important reason for something happening or being done.,ɪnstɹəˈmɛntəl,16842,ielts,She was instrumental in the success of the new company project.,U kompaniyaning yangi loyihasi muvaffaqiyatida hal qiluvchi rol o'ynadi.,influential key,unimportant
balloon,verb,B2,keskin o'smoq tez ko'paymoq,быстро расти,"To increase in size, quantity, or price very quickly.",bəˈluːn,16844,actions,Public debt will balloon if the government keeps spending so much.,"Agar hukumat xarajatni ko'paytiraversa, davlat qarzi keskin oshib ketadi.",expand grow,shrink
memo,noun,B1,eslatma xotira,записка,A short piece of writing sent to people in an organization.,ˈmɛməʊ̯,16846,work,The manager sent a memo about the upcoming office meeting.,Menejer bo'lajak ofis yig'ilishi haqida eslatma yubordi.,note message,
ham,noun,A2,duxovkada pishirilgan cho'chqa go'shti,ветчина,"Meat from the leg of a pig, often prepared for eating.",ˈhæm,16848,food-drink,We had some sandwiches made with fresh ham and lettuce.,Biz yangi vetchina va salat bargidan sendvichlar tayyorladik.,,
tide,noun,B2,suv sathi ko'tarilishi va pasayishi,прилив и отлив,The regular rise and fall of the sea level caused by the moon.,taɪd,16850,nature,"The tide is coming in, so the beach is getting smaller.","Suv sathi ko'tarilmoqda, shuning uchun sohil kichrayib boryapti.",flow current,
standings,noun,B2,turnir jadvali reyting,турнирная таблица,A list showing the positions of teams based on their points in a league.,ˈstændɪŋz,16852,ielts,I check the league standings every week to see my team's position.,Jamoamning o‘rnini bilish uchun har hafta turnir jadvaliga qarab turaman.,ranking,
partition,noun,C1,bo‘linish ajratish,разделение,The act of dividing a country or an area into two or more parts.,pɑːˈtɪ.ʃən,16854,ielts,The partition of the country caused many families to live far apart.,Mamlakatning bo‘linishi ko‘plab oilalarning bir-biridan yiroqda yashashiga sabab bo‘ldi.,division separation,unification
invisible,adjective,B1,ko‘rinmas ko‘zga tashlanmas,невидимый,Impossible to be seen by the human eye.,ɪnˈvɪzəb(ə)l,16856,describing,Some bacteria are invisible to the naked eye without a microscope.,Ba'zi bakteriyalarni mikroskopsiz oddiy ko‘z bilan ko‘rib bo‘lmaydi.,unseen hidden,visible
funk,noun,B2,fank musiqasi,фанк,A style of dance music with a strong rhythm and a loud bass guitar.,fʌŋk,16858,actions,We listened to some classic funk music at the party last night.,Kecha bazmda klassik fank musiqalarini eshitib o‘tirdik.,,
magnet,noun,A2,magnit,магнит,An object that can pull certain metals toward itself.,ˈmæɡ.nɪt,16860,nature,The magnet stuck firmly to the metal door of the fridge.,Magnit muzlatgichning metall eshigiga mahkam yopishdi.,,
porsche,noun,B1,porshe,порше,A brand of high-performance and expensive luxury sports cars.,ˈpɔːrʃə,16862,travel,He saved all his money to buy a fast red Porsche.,U tez yurar qizil Porshe sotib olish uchun barcha pulini tejab qo'ydi.,,
cayman,noun,B2,kayman,кайман,A tropical reptile that looks like a small alligator.,ˈkeɪmən,16864,animals,The cayman waited patiently in the river for its next meal.,Kayman daryoda o'z yemagini sabr bilan kutib turdi.,caiman,
jaguar,noun,B1,yaguar,ягуар,"A large, powerful wild cat with black spots that lives in the Americas.",ˈd͡ʒæɡ.jʊə,16866,animals,The jaguar moved silently through the thick jungle grass.,Yaguar qalin o'rmon o'tlarida jimjit harakatlanardi.,,
reel,verb,B2,o'rash charxlash,наматывать,"To wind thread, string, or wire onto a spool or wheel.",ɹiːl,16868,actions,The fisherman began to reel the heavy fish toward the boat.,Baliqchi katta baliqni qayiqqa tomon tortib o'ray boshladi.,wind coil,
sheer,adjective,C1,mutlaq sof,совершенный,"Used to emphasize the total size, degree, or amount of something.",ʃɪə̯,16870,ielts,The success of the project was due to sheer hard work.,Loyiha muvaffaqiyati faqatgina qilingan mehnat evaziga bo'ldi.,utter complete,
posing,verb,B2,pozitsiya egallash kibrlanish,позирование,Acting in a way that is not natural just to impress others.,ˈpəʊzɪŋ,16872,ielts,He is just posing to look cool in front of his friends.,U shunchaki do'stlari oldida zo'r ko'rinish uchun kibrlanib yuribdi.,pretending posturing,
kilometers,noun,A1,kilometrlar,километры,Units of length equal to one thousand meters.,ˈkɪl.əˌmiː.təz,16874,basics,We drove many kilometers to reach the beautiful mountain lake.,Go'zal tog' ko'liga yetib borish uchun ko'p kilometr yo'l bosdik.,,
indication,noun,B2,belgi ishora,признак,A sign or piece of information that suggests something is true or may happen.,ɪndɪˈkeɪʃən,16876,ielts,There is no indication that the fire was started by a person.,Yong'in qasddan sodir etilganiga hech qanday belgi yo'q.,sign evidence,
congratulations,interjection,A1,tabriklayman,поздравляю,A word used to tell someone that you are happy for their success or achievement.,kənˌɡɹæt͡ʃəˈleɪʃ(ə)nz,16878,basics,Warm congratulations to you both on your wonderful wedding day!,Sizlarni to'y kuningiz bilan chin qalbimdan tabriklayman!,,
puppy,noun,A1,kuchukcha,щенок,A very young dog.,ˈpʌpi,16880,animals,We bought a small brown puppy from the animal shelter yesterday.,Biz kecha hayvonlar boshpanasidan kichkina qo'ng'ir kuchukcha oldik.,,
acre,noun,B2,gekr yer o'lchov birligi,акр,"A unit of land area equal to about 4,000 square metres.",ˈeɪ.kə,16882,nature,The farmer owns more than fifty acres of wheat fields nearby.,Fermer yaqin atrofdagi ellik akrdan ortiq bug'doyzorga egalik qiladi.,,
surround,verb,B1,o'rab olmoq,окружать,To be all around someone or something on every side.,səˈɹaʊnd,16884,actions,The police decided to surround the building to catch the criminal.,Politsiya jinoyatchini ushlash uchun binoni qurshab olishga qaror qildi.,encircle enclose,
revenge,noun,B2,o'ch qasos,месть,Action taken to hurt someone because they did something bad to you.,ɹəˈvɛnd͡ʒ,16886,feelings,He wanted revenge after his colleague lied to get him fired.,Hamkasbi uni ishdan bo'shatish uchun yolg'on gapirganidan keyin u o'ch olmoqchi bo'ldi.,payback,
consultancy,noun,C1,maslahat xizmati konsalting,консалтинг,A business that provides expert advice to other companies or individuals.,kənˈsʌltənsi,16888,work,They hired a top IT consultancy to improve their digital security systems.,Ular raqamli xavfsizlik tizimlarini yaxshilash uchun nufuzli IT maslahat firmasini yollashdi.,,
patrol,verb,B2,patrullik qilmoq,патрулировать,To walk or drive around an area regularly to keep it safe and secure.,pəˈtɹəʊl,16890,work,The police officers patrol the city streets throughout the long night shift.,Ichki ishlar xodimlari tunda shahar ko'chalarida patrullik qilishadi.,guard monitor,
smell,verb,A2,hidlamoq hid kelmoq,пахнуть,To use your nose to notice a scent or to have a particular scent.,smɛl,16892,body-health,I can smell fresh coffee brewing in the kitchen early this morning.,Ertalab oshxonadan yangi damlangan qahva hidi kelayotganini sezdim.,detect sense,
pest,noun,B2,zararkunanda hasharot,вредитель,An animal or insect that destroys crops or food or is very annoying.,pɛst,16894,nature,Farmers use special methods to protect their crops from every common pest.,Dehqonlar hosilini turli zararkunandalardan himoya qilish uchun maxsus usullardan foydalanadilar.,parasite nuisance,
carnival,noun,B1,sayil karnaval,карнавал,"A public festival with music, dancing, parades, and fun activities for people.",ˈkɑːnɪvəl,16896,travel,The whole town celebrates during the annual carnival with food and music.,Butun shahar aholisi yillik sayil vaqtida musiqa va taomlar bilan bayram qilishadi.,festival fair,
roughly,adverb,B2,taxminan chamasi,примерно,Used to show that a number or amount is not exact but close.,ˈɹʌf.li,16898,ielts,The journey to the capital city takes roughly three hours by train.,Poytaxtga poyezdda borish taxminan uch soat vaqtni oladi.,approximately about,exactly
sticker,noun,A2,yopishqoq qog'oz stiker,наклейка,A small piece of paper or plastic with a sticky back that you can attach.,ˈstɪkə,16900,home,She decorated her laptop with a colorful sticker of a cute cat.,U noutbugini mushuk rasmi tushirilgan rangli stiker bilan bezadi.,decal label,
reef,noun,C1,rif qoyali sayozlik,риф,"A line of rocks, sand, or coral near the surface of the ocean.",ɹiːf,16902,nature,The boat was damaged after hitting a hidden coral reef at night.,Qayiq tunda ko'rinmas marjon rifiga urilib shikastlandi.,atoll,
physically,adverb,B1,jismonan,физически,In a way that relates to the body rather than the mind.,ˈfɪz.ɪ.kli,16904,body-health,He feels physically exhausted after working in the garden all day long.,U butun kun bog'da ishlagandan so'ng jismonan charchaganini his qildi.,corporeally,mentally
divide,verb,B1,bo'lmoq ajratmoq,делить,To separate something into two or more smaller parts.,dɪˈvaɪd,16906,actions,We need to divide the housework equally between all the family members.,Biz uy ishlarini barcha oila a'zolari o'rtasida teng taqsimlashimiz kerak.,split partition,combine
stakeholders,noun,C1,manfaatdor tomonlar ishtirokchilar,заинтересованные стороны,People or organizations with an interest or concern in a particular project.,ˈsteɪkˌhəʊldərz,16908,ielts,The manager held a meeting to discuss the project with all stakeholders.,Menejer loyihani barcha manfaatdor tomonlar bilan muhokama qilish uchun yig'ilish o'tkazdi.,participants partners,
