headword,pos,cefr_level,translation_uz,translation_ru,definition_en,ipa,frequency_rank,category,example_en,example_uz,synonyms,antonyms
horn,noun,B1,shox,рог,"A hard, pointed growth on the top of an animal's head.",hɔːn,15718,animals,"The bull lowered its head to show its sharp, dangerous horns.",Buqa o'tkir va xavfli shoxlarini ko'rsatish uchun boshini pastga egdi.,,
trivia,noun,B2,mayda-chuydalar arzimas ma'lumotlar,мелочи,"Small, unimportant facts or details that are not considered very useful or serious.",ˈtɹɪvi.ə,15720,ielts,He spends too much time worrying about trivia instead of big issues.,U muhim masalalar o'rniga ortiqcha mayda-chuydalar haqida qayg'urib vaqtini yo'qotadi.,froth,
frog,noun,A2,baqa,лягушка,A small green animal with long back legs that lives near water and jumps.,fɹɒɡ,15722,animals,I saw a small green frog jumping near the edge of the lake.,Ko‘l bo‘yida sakrab yurgan yashil baqani ko‘rib qoldim.,toad,
grammar,noun,A2,grammatika til qoidalari,грамматика,The system of rules that shows how words are arranged to form correct sentences.,ˈɡɹæm.ə(ɹ),15724,school,You should check the grammar of your essay before you submit it.,Inshongni topshirishdan oldin uning grammatikasini tekshirib chiq.,syntax,
intention,noun,B2,niyat maqsad,намерение,Something that you plan or want to do.,ɪnˈtɛnʃn̩,15726,ielts,It is easy to promise things when you have no intention of fulfilling them.,"Vada qilgan narsalaringni bajarish niyating bo'lmasa, uni va'da qilish oson.",aim goal,
disagree,verb,B1,rozi bo‘lmaslik fikrga qo‘shilmaslik,не соглашаться,To have a different opinion from someone else.,dɪsəˈɡɹiː,15728,actions,"My friend thinks cats are friendlier than dogs, but I disagree.","Do‘stim mushuklar itlardan do‘stona deb o‘ylaydi, lekin men bunga qo‘shilmayman.",differ dissent,agree
undertaken,verb,C1,o‘z zimmasiga olmoq boshlamoq,предпринимать,To accept a task or duty and begin to do it.,ʌndə(ɹ)ˈteɪkən,15730,work,The government has undertaken a project to repair all the city roads.,Hukumat shahardagi barcha yo‘llarni ta’mirlash loyihasini o‘z zimmasiga oldi.,commence attempt,
retro,adjective,B2,retro eski-uslub,ретро,Imitating the styles or fashions from the recent past.,ˈɹɛt.ɹəʊ,15732,describing,She loves wearing retro clothes from the nineteen seventies.,U yetmishinchi yillardagi retro uslubidagi kiyimlarni kiyishni yaxshi ko'radi.,vintage old-fashioned,modern
statewide,adjective,C1,butun shtat bo'ylab,в масштабах штата,Affecting or covering an entire state.,steɪtˈwaɪd,15736,ielts,There is a statewide ban on using plastic bags in shops.,Do'konlarda polietilen paketlardan foydalanish bo'yicha shtat miqyosida taqiq bor.,,
semiconductor,noun,C2,yarimo'tkazgich,полупроводник,A material that conducts electricity only under certain conditions.,ˌsɛmikənˈdʌktə,15738,ielts,Silicon is the most commonly used material for making semiconductors.,Kremniy yarimo'tkazgichlar ishlab chiqarishda eng ko'p ishlatiladigan materialdir.,chip microchip,
boolean,adjective,C2,mantiqiy bulev,булев,"Relating to a system of logic with only two values, true or false.",ˈbuːliːən,15740,work,The computer program uses a boolean variable to check the status.,Kompyuter dasturi holatni tekshirish uchun mantiqiy o'zgaruvchidan foydalanadi.,logical,
circular,adjective,B1,doirasimon aylana,круговой,Having the shape of a circle.,ˈsɜː.kjə.lə,15742,describing,We sat around the circular table to have dinner together.,Biz kechki ovqatni birga tanavvul qilish uchun doirasimon stol atrofida o'tirdik.,ring-shaped round,
anger,noun,B1,g'azab achchiq,гнев,A strong feeling of being upset or annoyed by something.,ˈæŋɡəː,15744,feelings,She felt a sense of anger when she heard the news.,U bu yangilikni eshitganida g'azabini bosolmay qoldi.,fury rage,calm
mainland,noun,B2,asosiy quruqlik,материк,The main part of a continent or country that is not an island.,ˈmeɪnlənd,15746,places,We took a ferry from the small island back to the mainland.,Biz kichik oroldan asosiy quruqlikka paromda qaytdik.,,
snap,verb,B1,sindirmoq shaqillamoq,сломать,To break something suddenly with a sharp cracking sound.,snæp,15748,actions,Be careful not to snap the dry branches while walking through woods.,Oʻrmon ichida yurganda quruq shoxlarni sindirib qoʻymaslikka harakat qiling.,break crack,
happiness,noun,A2,baxt xursandchilik,счастье,"The feeling of being happy, joyful, or pleased with life.",ˈhæpinɪs,15750,feelings,She believes that good health is the key to true happiness.,U sogʻliq chinakam baxtning kaliti deb hisoblaydi.,joy delight,unhappiness
substantially,adverb,C1,sezilarli darajada tubdan,существенно,To a great or significant degree.,səbˈstænʃəli,15752,ielts,The cost of living has increased substantially over the last few years.,Soʻnggi yillarda yashash qiymati sezilarli darajada oshdi.,significantly considerably,
bizarre,adjective,B2,gʻalati ajib,странный,"Very strange, unusual, or shocking in a way that is hard to explain.",bɪˈzɑː(ɹ),15754,describing,I had a bizarre dream last night about flying over the ocean.,Kecha tunda okean uzra uchayotganim haqida juda gʻalati tush koʻrdim.,strange weird,normal
identifier,noun,C1,identifikator belgi,идентификатор,"A name, code, or feature that helps to uniquely recognize someone or something.",aɪˈdentɪfaɪə(r),15756,ielts,Your username serves as a unique identifier for your online account profile.,Foydalanuvchi nomingiz onlayn profilingiz uchun yagona belgi vazifasini bajaradi.,code label,
ribbon,noun,B1,lenta tasmach,лента,"A long, thin strip of cloth used for decoration or tying things together.",ˈɹɪbən,15760,clothes,She tied her hair back with a beautiful blue silk ribbon.,U sochlarini chiroyli ko‘k ipak tasma bilan bog‘lab qo‘ydi.,band strip,
doe,noun,B2,urg'ochi kiyik,олениха,"The adult female of a deer, rabbit, or other similar animal.",dəʊ,15762,nature,We saw a doe and her small fawn walking in the forest.,O‘rmonda kiyik va uning kichkina bolasini yurganini ko‘rdik.,female deer,buck
jpeg,noun,B1,tasvir formati,формат изображения,A standard format for saving and sending digital photographs and images online.,ˈdʒeɪpeɡ,15764,work,Please save the document as a JPEG file before sending it over.,"Iltimos, hujjatni yuborishdan oldin JPEG fayli sifatida saqlang.",image file,
handy,adjective,B1,qulay foydali,удобный,Very useful and easy to use when you need it.,ˈhæn.di,15766,describing,This small tool is very handy for fixing things around the house.,Bu kichkina asbob uydagi mayda-chuyda ishlarni tuzatish uchun juda qulay.,useful helpful,useless
swap,verb,B2,almashtirmoq ayirboshlamoq,обменивать,To give something to someone and receive something else in return.,sʋap,15768,actions,We decided to swap seats so we could sit with our friends.,Do'stlarimiz bilan o'tirish uchun joylarimizni almashtirishga qaror qildik.,exchange trade,
exempt,adjective,C1,ozod etilgan,освобожденный,Not required to do something or pay something that others must do or pay.,ɪɡˈzɛmpt,15770,ielts,Students with high grades are exempt from taking the final exam.,Yuqori bahoga o'qiydigan talabalar yakuniy imtihondan ozod etiladi.,excused freed,liable
geometry,noun,B2,geometriya,геометрия,"The area of mathematics that studies shapes, lines, points, and space.",d͡ʒiːˈɒm.ɪ.tɹi,15772,school,We learned about calculating the area of triangles in geometry class.,Geometriya darsida uchburchak yuzini hisoblashni o'rgandik.,,
impression,noun,B2,taassurot,впечатление,"An idea, feeling, or opinion that you have about someone or something.",ɪmˈpɹɛʃn̩,15774,feelings,He made a very good impression on me during our first meeting.,Birinchi uchrashuvimizda u menda juda yaxshi taassurot qoldirdi.,notion feeling,
abs,noun,B1,qorin mushaklari,пресс,"The muscles in your stomach area, often toned through exercise.",æbz,15776,body-health,He does special exercises every morning to build strong abs.,U har kuni qorin mushaklarini mustahkamlash uchun maxsus mashqlar qiladi.,,
slovakia,noun,A2,Slovakiya,Словакия,A landlocked country located in Central Europe.,sləˈvɑːkiə,15778,places,My cousin is currently working in Slovakia for a tech company.,Amakim hozirda Slovakiyadagi texnologiya kompaniyasida ishlamoqda.,,
flip,verb,B1,agdarmoq o'girmoq,переворачивать,To turn something over quickly so that the other side is facing up.,flɪp,15780,actions,You need to flip the pancake onto the other side to finish.,Pishirib tugatish uchun blinchikni ikkinchi tomoniga agdarishingiz kerak.,turn rotate,
guild,noun,C1,uyushma gildiya,гильдия,A formal group of people with the same job or interest working together.,ɡɪld,15782,ielts,The medieval merchant guild protected the interests of all its members.,O'rta asr savdogarlar uyushmasi o'z a'zolarining manfaatlarini himoya qilgan.,association organization,
gorgeous,adjective,B1,juda chiroyli ko'rkam,великолепный,Extremely pleasant to look at or very beautiful.,ˈɡɔː.d͡ʒəs,15784,describing,The sunsets in Hawaii are absolutely gorgeous during the summer months.,Gavayida yoz oylarida quyosh botishi juda chiroyli bo'ladi.,beautiful stunning,ugly
capitol,noun,B2,kapitoliy qonun chiqaruvchi bino,капитолий,The main building in the US where the state or national legislature meets.,ˈkæp.ɪ.təl,15786,places,The senators met inside the state capitol to discuss the new bill.,Senatorlar yangi qonun loyihasini muhokama qilish uchun kapitoliy binosida uchrashdilar.,,
fragrance,noun,B2,xushbo'y hid ifor,аромат,A pleasant and sweet smell.,ˈfɹeɪɡɹən(t)s,15794,describing,The garden was filled with the sweet fragrance of blooming flowers.,Bog' gullayotgan gullarning yoqimli iforiga to'lib ketdi.,aroma scent,
replica,noun,B2,nusxa ko'chirma,точная копия,An exact copy of an object or a building.,ˈɹɛplɪkə,15796,ielts,The museum displays a beautiful replica of the ancient golden crown.,Muzeyda qadimiy tilla tojni chiroyli nusxasi namoyish etilgan.,copy reproduction,original
plumbing,noun,B1,santexnika quvurlar,сантехника,The system of pipes and taps that provides water to a building.,ˈplʌmɪŋ,15798,home,The water was leaking because there was a problem with the plumbing.,Santexnika bilan muammo bo'lgani uchun suv oqib ketayotgan edi.,pipes,
tribe,noun,B2,qabila urug',племя,A large group of people who share the same culture and history.,tɹaɪb,15800,ielts,The tribe lived in the remote forest for many hundreds of years.,Bu qabila uzoq o'rmonda yuzlab yillar davomida yashab kelgan.,clan group,
neighbors,noun,A1,qo'shnilar,соседи,People who live in houses or apartments near you.,ˈneɪbərz,15802,people-family,Our neighbors are very kind and always help us with our garden.,Qo'shnilarimiz juda mehribon va doimo bog' ishlarida yordam berishadi.,,
superb,adjective,B2,ajoyib a'lo,великолепный,Of the highest quality or very good.,suːˈpɜːb,15804,describing,The view from the top of the mountain was absolutely superb.,Tog' tepasidan ko'rinadigan manzara shunchaki ajoyib edi.,excellent wonderful,poor
buzz,verb,B2,g'uvillamoq shovqin-suron qilmoq,жужжать,"To make a low, continuous sound like the wings of a bee.",bʌz,15806,nature,The bees began to buzz around the flowers in the garden.,Asalarilar bog'dagi gullar atrofida g'uvillay boshladi.,hum drone,
nuke,verb,C1,butunlay yo'q qilmoq,уничтожить,To destroy something completely.,njuːk,15808,ielts,The company decided to nuke the old database and start over.,"Kompaniya eski bazani butunlay o'chirib tashlab, yangisini boshlashga qaror qildi.",obliterate destroy,
rid,verb,B1,xalos bo'lmoq qutulmoq,избавлять,To free someone or something from an unwanted person or thing.,ɹɪd,15810,actions,I am trying to rid my house of all the unnecessary junk.,Men uyimni keraksiz narsalardan tozalashga harakat qilyapman.,free clear,
trinity,noun,C1,uchlik triada,троица,A group of three people or things combined as one.,ˈtɹɪnɪti,15812,ielts,They formed a powerful trinity of leaders to run the country.,Ular mamlakatni boshqarish uchun kuchli uchlik yetakchilarini tuzdilar.,trio triad,
charleston,verb,C2,charleston raqsini o'ynamoq,танцевать чарльстон,"To dance the Charleston, a lively dance from the 1920s.",ˈtʃɑːlstən,15814,actions,The dancers began to charleston to the jazz music at the party.,Bazmdagi raqqoslar jaz musiqasi ostida charleston raqsini o'ynay boshladilar.,,
boom,verb,B2,rivojlanmoq o'smoq,стремительно расти,To increase or develop very quickly.,buːm,15816,ielts,The tech industry started to boom in the late nineties.,Texnologiya sohasi to'qsoninchi yillarning oxirida jadal rivojlana boshladi.,flourish thrive,
inappropriate,adjective,B2,nomaqbul noo'rin,неуместный,Not suitable for a particular situation or occasion.,ˌɪnəˈpɹəʊpɹi.ət,15818,describing,It is inappropriate to wear casual clothes to a formal wedding.,Rasmiy to'yga kundalik kiyimda borish noo'rin hisoblanadi.,unsuitable improper,appropriate
exhaust,verb,B2,charchatmoq tugatmoq,исчерпать,To use up all of something so that none is left.,ɪɡˈzɔːst,15820,actions,He did not want to exhaust his limited supply of energy today.,U bugun o'zining cheklangan kuch-quvvatini sarflab qo'ymoqchi emasdi.,deplete consume,replenish
fork,noun,A1,sanchqi,вилка,A tool with small pointed parts that you use to pick up food.,fɔːk,15822,food-drink,Please pick up your fork and start eating your dinner now.,"Iltimos, sanchqingni ol-da, ovqatingni yeyishni boshla.",,
roller,noun,B1,g'ildirak val,ролик,A cylinder that turns around to help move something or to flatten a surface.,ˈɹəʊlə,15824,home,Use a paint roller to cover the wall quickly and evenly.,Devorni tez va tekis bo'yash uchun bo'yoq validan foydalaning.,cylinder wheel,
batch,noun,B2,turkum guruh,партия,A group of things produced or dealt with at the same time.,bæt͡ʃ,15826,work,We baked a fresh batch of cookies for the school party.,Maktab bayrami uchun yangi pechenyelar turkumini pishirdik.,group lot,
organize,verb,B1,tashkil etmoq tartibga solmoq,организовывать,To arrange things in a neat and ordered way.,ˈɔːɡənaɪz,15828,work,I need to organize my desk before I start working today.,Bugun ishlashni boshlashdan oldin ish stolimni tartibga solib olishim kerak.,arrange systematize,
fitted,adjective,B2,tor bichilgan moslangan,облегающий,Designed to fit closely to the shape of the body or an object.,ˈfɪtɪd,15830,clothes,She looks elegant in her well-fitted blue evening dress.,U o'ziga yaxshi mos tushgan ko'k kechki libosida juda nafis ko'rinadi.,tailored slim-fit,loose
harmony,noun,B2,totuvlik ahillik,гармония,A state of peaceful agreement and cooperation between people or different parts.,ˈhɑː.mə.ni,15832,ielts,The community lives in perfect harmony despite their many cultural differences.,Madaniy farqlarga qaramay jamoa mukammal ahillikda yashaydi.,accord agreement,conflict
asthma,noun,B2,astma,астма,A medical condition that makes it hard to breathe by tightening the airways.,ˈasmə,15834,body-health,He cannot play intense sports because he suffers from severe asthma.,U og'ir astmadan aziyat chekkani uchun kuchli sport turlari bilan shug'ullana olmaydi.,,
rip,verb,B1,yirtmoq uzmoq,рвать,To tear something apart or pull it forcefully until it separates.,ɹɪp,15836,actions,Be careful not to rip the paper while opening the gift.,Sovg'ani ochayotganda qog'ozni yirtib yubormaslikka harakat qil.,tear shred,mend
triangle,noun,A2,uchburchak,треугольник,A flat shape that has three straight sides and three angles.,ˈtɹaɪəŋɡəl,15838,basics,The teacher asked the students to draw a perfect triangle on paper.,O'qituvchi o'quvchilardan qog'ozga mukammal uchburchak chizishni so'radi.,,
reward,noun,B1,mukofot taqdirlash,награда,Something good that you receive because you have done something helpful or worked hard.,ɹɪˈwɔːd,15840,work,The company gave her a bonus as a reward for her hard work.,Kompaniya unga qattiq mehnati uchun mukofot sifatida pul berdi.,prize payment,punishment
hydrogen,noun,B2,vodorod,водород,A chemical gas that is the lightest element in the universe.,ˈhaɪdɹəd͡ʒ(ə)n,15842,nature,Hydrogen is a colorless gas that is often used as a fuel.,Vodorod odatda yoqilg'i sifatida ishlatiladigan rangsiz gazdir.,,
sprint,verb,B2,yugurmoq chopmoq,бежать спринт,To run very fast over a short distance.,spɹɪnt,15844,actions,He had to sprint to catch the last bus of the evening.,U kechki so'nggi avtobusga yetib olish uchun yugurishi kerak edi.,dash race,jog
chick,noun,A2,jo'ja,птенец,A baby bird that has recently hatched from an egg.,t͡ʃɪk,15846,animals,The mother bird brought some worms to feed the hungry chick.,Ona qush och jo'jasini boqish uchun qurt olib keldi.,nestling fledgling,
confusion,noun,B1,chalkashlik tushunmovchilik,пуганица,A state of not being able to think clearly or understand something.,kənˈfjuːʒən,15848,ielts,There was some confusion about the meeting time and location.,Uchrashuv vaqti va joyi borasida biroz tushunmovchilik yuzaga keldi.,disorder mess,clarity
tray,noun,A2,patnis,поднос,A flat object with edges used for carrying food or drinks.,tɹeɪ,15850,home,I carefully carried the heavy tray of dishes to the dining table.,Men idishlar solingan og'ir patnisni ehtiyotkorlik bilan ovqatlanish stoliga olib bordim.,platter,
warranties,noun,B2,kafolat,гарантии,Official written promises to repair or replace a product if it breaks.,ˈwɔɹ.ən.tiz,15852,work,Always read the warranties before buying expensive electronic equipment.,Qimmat elektron jihozlarni sotib olishdan oldin har doim kafolat shartlarini o'qing.,guarantee,
escorts,verb,B2,kuzatib qo'ymoq hamrohlik qilmoq,сопровождать,To go with someone to protect them or show them the way.,ɪˈskɔːts,15854,actions,The security guard escorts important guests to the main building entrance.,Qo'riqchi muhim mehmonlarni asosiy bino kirish eshigigacha kuzatib qo'yadi.,accompany guide,
thong,noun,B2,tang kiyim,стринги,A type of underwear or swimwear consisting of very narrow fabric strips.,θɒŋ,15856,clothes,She packed a swimsuit and a few thongs for her beach vacation.,U plyaj ta'tili uchun cho'milish kiyimi va bir nechta tang kiyim oldi.,g-string,
medal,noun,A2,medal,медаль,A flat piece of metal given as a prize for a great achievement.,ˈmɛdəl,15858,ielts,The athlete won a gold medal at the national championship competition.,Sportchi milliy chempionatda oltin medalni qo'lga kiritdi.,award prize,
sage,adjective,C1,dono aqlli,мудрый,Showing great wisdom and good judgment.,seɪd͡ʒ,15862,describing,The old teacher gave us some sage advice about our future careers.,Keksaygan ustoz bizga kelajakdagi kasbimiz haqida juda dono maslahatlar berdi.,wise prudent,foolish
knives,noun,A1,pichoqlar,ножи,Plural of knife; sharp metal tools used for cutting food.,naɪvz,15864,home,We need to sharpen the kitchen knives before we start cooking dinner.,Kechki ovqatni tayyorlashdan oldin oshxona pichoqlarini charxlab olishimiz kerak.,,
eco,adjective,B2,ekologik tabiatga zarar yetkazmaydigan,экологичный,Environmentally friendly or designed to protect the natural world.,ˈiːkəʊ,15866,nature,More people are choosing eco products to help protect our planet.,Ko'proq odamlar sayyoramizni asrash uchun ekologik toza mahsulotlarni tanlamoqda.,ecological sustainable,
artistic,adjective,B2,ijodkor san'atkorona,художественный,Having the talent or skill to create beautiful works of art.,ɑːˈtɪs.tɪk,15868,describing,She has an artistic style and always creates beautiful paintings for friends.,U ijodkor uslubga ega va doimo do'stlari uchun chiroyli rasmlar chizadi.,creative,inartistic
bat,noun,A2,ko'rshapalak,летучая мышь,A small mammal that flies at night.,bæt,15870,animals,The bat flew out of the dark cave as soon as night fell.,Tun kirishi bilan ko'rshapalak qorong'u g'ordan uchib chiqdi.,chiropter,
booth,noun,B1,kabina stend,кабина,A small enclosed space or stall for a specific purpose.,buːð,15872,places,We sat in a private booth at the restaurant to talk quietly.,Tinchroq gaplashib olish uchun restorandagi alohida kabinaga o'tirdik.,stall cubicle,
indie,adjective,C1,mustaqil,инди,Produced by an independent company rather than a large mainstream organization.,ˈɪndi,15874,ielts,The indie film received great reviews despite its very low budget.,"Mustaqil suratga olingan bu film juda kam budjetga ega bo'lishiga qaramay, yuqori baholandi.",independent,
detector,noun,B2,sezgich datchik,детектор,A tool that finds or measures the presence of something like smoke or heat.,dɪˈtɛktə(ɹ),15876,home,Modern smoke detectors are very sensitive to small amounts of burning wood.,Zamonaviy tutun datchiklari hatto kichik olov hidini ham tezda sezadi.,sensor,
fallen,adjective,B2,halok bo'lgan yiqilgan,павший,Used to describe soldiers who have died while fighting in a war.,ˈfɔːlən,15878,ielts,The president laid a wreath to honor the fallen soldiers at dawn.,Prezident tongda halok bo'lgan askarlar xotirasiga gulchambar qo'ydi.,deceased dead,surviving
respiratory,adjective,C1,nafas olish,дыхательный,Connected with the physical process of breathing or the body organs used for it.,ɹɪˈspɪ.ɹət.ə.ɹi,15880,body-health,Smoking can cause serious damage to your respiratory system over many years.,Chekish ko'p yillar davomida nafas olish tizimingizga jiddiy zarar yetkazishi mumkin.,breathing,
invoice,noun,B2,hisob-faktura schyot,счёт-фактура,A document showing goods sold or services provided and the amount to be paid.,ˈɪnˌvɔɪs,15882,work,Please send the invoice for these services to our accounting department today.,"Iltimos, ko'rsatilgan xizmatlar uchun hisob-fakturani bugun buxgalteriyamizga yuboring.",bill,
lip,noun,A2,lab,губа,Either of the two soft parts that form the opening of your mouth.,lɪp,15884,body-health,She bit her lip because she was very nervous about the test.,U hayajonlangani uchun labini tishlab oldi.,labium,
subcommittee,noun,C1,kichik qo'mita,подкомитет,A small group formed from a larger committee to study a specific problem.,ˈsʌb.kəmˌmɪt.ti,15886,ielts,The subcommittee will meet tomorrow to discuss the new housing policy details.,Kichik qo'mita yangi uy-joy siyosati tafsilotlarini muhokama qilish uchun ertaga yig'iladi.,,
gather,verb,B1,to'plamoq yig'moq,собирать,To bring many things together into one place or group.,ˈɡæðə,15890,actions,We should gather all the important documents before we start the meeting.,Majlisni boshlashdan oldin barcha muhim hujjatlarni to'plab olishimiz kerak.,collect assemble,scatter
maternity,noun,B2,onalik,материнство,The period of time during which a woman is pregnant or becomes a mother.,məˈtɜːnɪti,15892,people-family,She is taking six months of maternity leave after having her first baby.,Birinchi farzandini dunyoga keltirgandan so'ng u olti oylik tug'uruq ta'tiliga chiqdi.,motherhood pregnancy,
colonial,adjective,C1,mustamlakachilik,колониальный,Relating to a country that is ruled by another more powerful country.,kəˈləʊ.ni.əl,15894,ielts,Many buildings in the city reflect the old colonial history of the region.,Shahardagi ko'plab binolar mintaqaning qadimiy mustamlakachilik tarixidan darak beradi.,,
embassy,noun,B2,elchixona,посольство,The official office or building of a country's representative in another country.,ˈɛmbəsi,15896,places,The American embassy to France is located in Paris.,Amerika elchixonasi Parijda joylashgan.,consulate legation,
cave,noun,B1,g'or,пещера,"A large, natural hole in the side of a cliff or underground.",keɪv,15898,nature,We found a cave on the mountainside where we could take shelter.,Biz tog' bag'ridan boshpana topishimiz mumkin bo'lgan g'or topdik.,cavern,
slight,adjective,B2,kichik ozgina,незначительный,"Small in amount, degree, or size.",slaɪt,15900,describing,There was a slight change in his plan after the meeting.,Uchrashuvdan so'ng uning rejasida ozgina o'zgarish bo'ldi.,small minor,significant
indirect,adjective,B2,bilvosita noo'rin,косвенный,Not straightforward; happening in a way that is not clear or direct.,ˌɪn.daɪˈɹɛkt,15902,ielts,She asked him some indirect questions to see if he was single.,U yigitning bo'ydoq yoki yo'qligini bilish uchun bilvosita savollar berdi.,circuitous roundabout,direct
amongst,preposition,B2,orasida ichida,среди,Being surrounded by a group of people or things.,əˈmʌŋst,15904,describing,She felt very comfortable amongst her close friends during the party.,U kechada yaqin do'stlari orasida o'zini juda erkin his qildi.,among,
wool,noun,A2,jun,шерсть,The soft thick hair from sheep used to make warm clothes.,wʊl,15906,clothes,This sweater is made of pure wool and is very warm.,Bu jemper sof jundan to'qilgan va juda issiq.,,
arrest,verb,B2,ushlab qolmoq hibsga olmoq,арестовать,When the police take someone to the station because they broke the law.,əˈɹɛst,15908,ielts,The police had to arrest the man for stealing the car.,Politsiya mashina o'g'irlagani uchun erkakni hibsga olishga majbur bo'ldi.,detain capture,release
volleyball,noun,A1,voleybol,волейбол,A team sport where players hit a ball over a high net.,ˈvɒlibɔ(ː)l,15910,basics,We usually play volleyball at the beach during the summer holidays.,Biz yozgi ta'til paytida sohil bo'yida voleybol o'ynaymiz.,,
horizon,noun,B2,ufq,горизонт,The line in the distance where the earth meets the sky.,həˈɹaɪ.zən,15912,nature,The sun slowly began to set behind the distant horizon.,Quyosh uzoqdagi ufq ortiga asta-sekin botishni boshladi.,skyline,
deeply,adverb,B1,chuqur juda,глубоко,In a way that involves very strong emotions or feelings.,ˈdi(ː)pli,15914,feelings,I am deeply grateful for all the help you gave me.,Menga ko'rsatgan barcha yordamingiz uchun sizdan juda minnatdorman.,extremely profoundly,
toolbox,noun,B1,asboblar qutisi,ящик для инструментов,A container used for storing and carrying tools such as hammers or screwdrivers.,ˈtuːlˌbɒks,15916,work,He opened his heavy metal toolbox to find the right wrench.,U kerakli kalitni topish uchun og‘ir metall qutisini ochdi.,kit,
marina,noun,B2,qayiqlar to‘xtash joyi bandargoh,причал,A specially designed harbor for small boats and yachts to dock.,məˈɹinə,15918,travel,It's a peaceful marina with not too many boats and yachts.,Bu unchalik ko‘p qayiq va yaxtalar bo‘lmagan sokin bandargoh.,harbor dock,
liabilities,noun,C1,qarzdorlik majburiyatlar,обязательства,Debts or amounts of money that a person or company must pay.,ˌlaɪəˈbɪlətiz,15920,ielts,The company struggled to pay its financial liabilities after the bad year.,Kompaniya yomon yildan so‘ng moliyaviy majburiyatlarini to‘lashda qiynaldi.,debts obligations,assets
patio,noun,B1,hovli terassa,патио,A flat paved area near a house used for sitting and eating outside.,ˈpæt.i.əʊ,15922,home,We sat on the patio enjoying the cool evening air together.,Biz kechki salqin havodan bahramand bo‘lib terassada o‘tirdik.,terrace courtyard,
tolerance,noun,B2,bag‘rikenglik chidamlilik,терпимость,The ability to accept or respect beliefs or behaviors different from your own.,ˈtɒl.ə.ɹəns,15924,ielts,Living in a big city requires a high level of tolerance.,Katta shaharda yashash yuqori darajadagi bag‘rikenglikni talab qiladi.,forbearance acceptance,intolerance
creativity,noun,B2,ijodkorlik,креативность,The ability to use your imagination to create new and original ideas or things.,kri.eɪˈtɪv.ᵻ.ti,15926,ielts,Modern education should encourage the creativity of every single young student.,Zamonaviy ta'lim har bir yosh o'quvchining ijodkorligini rag'batlantirishi kerak.,creativeness originality,
optics,noun,C1,optika,оптика,The scientific study of light and how it behaves when it hits things.,ˈɒptɪks,15928,ielts,The optics of this expensive telescope provide a very clear view today.,Bu qimmat teleskopning optikasi bugun juda tiniq tasvirni taqdim etadi.,,
lightning,noun,B1,chaqmoq,молния,A sudden flash of bright light in the sky during a storm.,ˈlaɪt.nɪŋ,15930,nature,We saw bright lightning across the dark sky during the heavy storm.,Kuchli bo'ron paytida qorong'u osmonda yorqin chaqmoq chaqqanini ko'rdik.,,
grab,verb,A2,ushlab olmoq tutmoq,хватать,To take hold of something suddenly or quickly with your hand.,ɡɹæb,15932,actions,I had to grab her hand to stop her falling down stairs.,Zinadan yiqilib tushmasligi uchun uning qo'lidan tutib qolishim kerak edi.,seize clutch,release
inspector,noun,B2,inspektor tekshiruvchi,инспектор,An official whose job is to check that rules are being followed correctly.,ɪnˈspɛk.təː,15934,work,The health inspector visited our kitchen to check the safety standards daily.,Sog'liqni saqlash inspektori xavfsizlik qoidalarini tekshirish uchun oshxonamizga tashrif buyurdi.,examiner surveyor,
disable,verb,B2,o'chirib qo'ymoq faolsizlantirmoq,отключать,To stop a computer program or machine from working temporarily.,dɪsˈeɪbəl,15936,actions,The pilot had to disable the autopilot of his small airplane.,Uchuvchi samolyotining avtopilotini o'chirib qo'yishga majbur bo'ldi.,deactivate turn off,enable
succeed,verb,B2,o'rniga kelmoq voris bo'lmoq,сменять,To take the place of someone or something else in a position or time.,səkˈsiːd,15938,ielts,The king's eldest son will succeed his father on the throne.,Qirolning to'ng'ich o'g'li taxtda otasining o'rnini egallaydi.,replace follow,
oops,interjection,A2,voy oops,ой,A word used to show that you have made a small mistake.,uːps,15940,feelings,Oops! I left the lid off the bottle of ketchup again.,Voy! Men yana ketchup idishining qopqog'ini yopishni unutibman.,whoops uh-oh,
reminder,noun,B1,eslatma,напоминание,A note or object that helps you remember to do something.,ɹɪˈmaɪndə(ɹ),15942,school,He left a short note as a reminder to buy groceries.,U oziq-ovqat xarid qilishni eslatuvchi qisqa xat qoldirdi.,memo note,
behavioral,adjective,C1,xulq-atvorga oid,поведенческий,Relating to the way a person or animal acts.,bɪˈheɪvjəɹəl,15944,ielts,The therapist studied the behavioral patterns of the troubled young students.,Terapevt muammoli yosh o'quvchilarning xulq-atvor shakllarini o'rgandi.,,
riverside,noun,B1,daryo bo'yi,берег реки,The land or area immediately next to a river.,ˈɹɪvɚˌsaɪd,15946,nature,They had a nice picnic by the beautiful riverside yesterday afternoon.,Kecha tushdan keyin ular daryo bo'yida maroqli piknik qilishdi.,riverbank bank,
abilities,noun,B1,qobiliyatlar iqtidorlar,способности,The physical or mental skills needed to do something well.,əˈbɪl.ə.tiz,15948,describing,She has the natural abilities to become a great professional athlete.,U buyuk professional sportchi bo'lish uchun tabiiy qobiliyatlarga ega.,talents skills,inability
